insee_com,postal_code,nom_comm,nom_dept,nom_region,statut,z_moyen,superficie,population,lat,lon,geo_shape,id_geofla,code_comm,code_cant,code_arr,code_dept,code_reg
33419,33540,SAINT-HILAIRE-DU-BOIS,GIRONDE,AQUITAINE,Commune simple,71.0,449.0,0.1,44.6612294768, -0.0744756650033,"{""type"": ""Polygon""; ""coordinates"": [[[-0.072001308948529; 44.64947912243353]; [-0.093005165105831; 44.66308368608437]; [-0.089304902852269; 44.66904339272996]; [-0.09129674302355; 44.67197894916069]; [-0.061194780430125; 44.667311353026605]; [-0.058461740161075; 44.663945333865044]; [-0.062817569374395; 44.65025646834317]; [-0.072001308948529; 44.64947912243353]]]}",13084,419.0,47,3,33,72
33284,33380,MIOS,GIRONDE,AQUITAINE,Commune simple,34.0,13721.0,6.9,44.6179149385, -0.895043516013,"{""type"": ""Polygon""; ""coordinates"": [[[-1.01114199960349; 44.51037568847692]; [-0.987541641363168; 44.567883467628405]; [-0.977237224076716; 44.57517792963859]; [-0.972172290263813; 44.59225231060291]; [-0.965552391933526; 44.59749296725385]; [-0.969932036549674; 44.613822088155]; [-0.979160073707486; 44.62190913474039]; [-0.951002392439091; 44.63649474249924]; [-0.931877253931377; 44.64048500156545]; [-0.915496069493597; 44.64856608379748]; [-0.896096060582881; 44.65104537838]; [-0.886320665946211; 44.65906914115555]; [-0.883583893711375; 44.66937778872469]; [-0.804382301842887; 44.71060905768982]; [-0.771440488809057; 44.693034467384855]; [-0.81541147301934; 44.665234642596616]; [-0.821960306352197; 44.65584192684847]; [-0.824718097844765; 44.64922092495875]; [-0.816873438072991; 44.64506660947703]; [-0.819666932488036; 44.6348753028222]; [-0.807673293047076; 44.624203105109764]; [-0.815331871192269; 44.60776938298072]; [-0.835011571431131; 44.61032354787908]; [-0.866051053157811; 44.592476663087204]; [-0.875962939442047; 44.593354989385176]; [-0.907350664133624; 44.56592033920589]; [-0.941419338828514; 44.550954143598794]; [-1.01114199960349; 44.51037568847692]]]}",9056,284.0,2,6,33,72
33491,33580,SAINT-VIVIEN-DE-MONSEGUR,GIRONDE,AQUITAINE,Commune simple,89.0,1591.0,0.4,44.6162538241, 0.116604904925,"{""type"": ""Polygon""; ""coordinates"": [[[0.116630106611877; 44.59389508494005]; [0.112371376364594; 44.59852232610799]; [0.09069841388505; 44.60167423667454]; [0.086830270382632; 44.61479705484659]; [0.090933588281902; 44.62449042562742]; [0.08863475585685; 44.63089817258117]; [0.102283990745325; 44.63116676312757]; [0.114439153286215; 44.63622331374676]; [0.115673387271231; 44.63947162072323]; [0.122915084323087; 44.635534371917714]; [0.122513912380687; 44.6322718148237]; [0.139263120424558; 44.627148297757216]; [0.154362852387498; 44.614908245474204]; [0.150857834767026; 44.60864715171482]; [0.133127501287585; 44.60616161073313]; [0.117432869411898; 44.59422232608713]; [0.116630106611877; 44.59389508494005]]]}",21902,491.0,32,3,33,72
33373,33660,SAINT-ANTOINE-SUR-L'ISLE,GIRONDE,AQUITAINE,Commune simple,61.0,1043.0,0.5,45.0470360982, 0.0461113956176,"{""type"": ""Polygon""; ""coordinates"": [[[0.017596476635106; 45.013987080892626]; [0.019594285829518; 45.02394283274187]; [0.016455839257392; 45.026570820241126]; [0.028586563104529; 45.031175199363304]; [0.03114849779874; 45.0499487681422]; [0.043907642183303; 45.05432481814682]; [0.049682318589336; 45.05955971187179]; [0.0531467990154; 45.07270719573593]; [0.06115371732511; 45.076171410972144]; [0.070630961430766; 45.076105688511994]; [0.072344969652408; 45.07470012033642]; [0.073296246886091; 45.07012996284159]; [0.055929264213938; 45.04207419112982]; [0.044805970966187; 45.03563454918105]; [0.040690950795966; 45.022136150492535]; [0.039140291759647; 45.02431139836047]; [0.017596476635106; 45.013987080892626]]]}",24867,373.0,22,5,33,72
33288,33410,MONPRIMBLANC,GIRONDE,AQUITAINE,Commune simple,93.0,497.0,0.3,44.6308462675, -0.255341056142,"{""type"": ""Polygon""; ""coordinates"": [[[-0.278546732967156; 44.62111972251798]; [-0.274442358977135; 44.63060319586272]; [-0.257867395739553; 44.64269834345982]; [-0.242111014253992; 44.63711570864044]; [-0.228203762902602; 44.62454812641992]; [-0.235420292636077; 44.6238865655719]; [-0.252656935491111; 44.62720991327538]; [-0.264808977335311; 44.62244552693217]; [-0.278546732967156; 44.62111972251798]]]}",20388,288.0,17,3,33,72
33062,33910,BONZAC,GIRONDE,AQUITAINE,Commune simple,30.0,747.0,0.8,45.0072015945, -0.221528081748,"{""type"": ""Polygon""; ""coordinates"": [[[-0.210831429488622; 45.0105850234934]; [-0.205030712574493; 45.001569886743994]; [-0.206927951306054; 44.99500012838758]; [-0.22160343050685; 44.98673625535127]; [-0.22511535380635; 44.98906749362969]; [-0.224115307685128; 44.992430646583344]; [-0.24375820204798; 45.00202426922463]; [-0.236432980086237; 45.01109577650124]; [-0.226219318425135; 45.017709349644]; [-0.220203824574497; 45.03019304003784]; [-0.212259615182168; 45.0317112318427]; [-0.209175685663345; 45.02535714941518]; [-0.215574564654848; 45.01619721116682]; [-0.210831429488622; 45.0105850234934]]]}",23474,62.0,26,5,33,72
33429,33113,SAINT-LEGER-DE-BALSON,GIRONDE,AQUITAINE,Commune simple,54.0,3787.0,0.3,44.429710887, -0.441424293388,"{""type"": ""Polygon""; ""coordinates"": [[[-0.39752236918742; 44.43196135831129]; [-0.405623044018637; 44.411960738539236]; [-0.414460094092239; 44.40904702353465]; [-0.427907025228631; 44.39510473864526]; [-0.432748644538261; 44.3953683089054]; [-0.436397798871919; 44.39751601266098]; [-0.458726192057533; 44.3947802694194]; [-0.45886204848916; 44.398235989144005]; [-0.467269271683399; 44.401098090498294]; [-0.477114698997833; 44.41282557254299]; [-0.476748252214657; 44.426497174187695]; [-0.472000535944316; 44.43252187411039]; [-0.484230229791022; 44.44099313307346]; [-0.478166075669831; 44.45752119005415]; [-0.455740179140812; 44.455352471526936]; [-0.435998012843629; 44.465016507194505]; [-0.431137310461584; 44.464744468969755]; [-0.413729452956408; 44.452760647715515]; [-0.409028315918509; 44.45365407597847]; [-0.400096795524641; 44.446334381739774]; [-0.410021434634383; 44.43571078353345]; [-0.39752236918742; 44.43196135831129]]]}",11711,429.0,45,3,33,72
33335,33670,LE POUT,GIRONDE,AQUITAINE,Commune simple,71.0,386.0,0.4,44.8044080843, -0.357222869901,"{""type"": ""Polygon""; ""coordinates"": [[[-0.35570454670493; 44.790373193366584]; [-0.366984813003806; 44.79468090486546]; [-0.367971678141694; 44.810934508559264]; [-0.350546208422889; 44.818680618490085]; [-0.345205486765011; 44.80426158113815]; [-0.35570454670493; 44.790373193366584]]]}",30814,335.0,23,2,33,72
33101,33390,CARTELEGUE,GIRONDE,AQUITAINE,Commune simple,21.0,1143.0,1.1,45.1912964207, -0.578370670079,"{""type"": ""Polygon""; ""coordinates"": [[[-0.584108108565866; 45.16281904081518]; [-0.590407058287763; 45.165275419014264]; [-0.595530228918886; 45.1777563059255]; [-0.601734957027162; 45.182865138994856]; [-0.596113560974574; 45.20559830976153]; [-0.587720829136012; 45.20238015470584]; [-0.552892113530667; 45.213435927214974]; [-0.544433699070111; 45.20855820091013]; [-0.563148471143627; 45.19313540486942]; [-0.584108108565866; 45.16281904081518]]]}",15034,101.0,7,1,33,72
33035,33710,BAYON-SUR-GIRONDE,GIRONDE,AQUITAINE,Commune simple,16.0,1112.0,0.7,45.0433426263, -0.609639022961,"{""type"": ""Polygon""; ""coordinates"": [[[-0.595230567515093; 45.024341147600275]; [-0.607664310508306; 45.01947715223245]; [-0.612089072115824; 45.0206945796442]; [-0.636962444303693; 45.04107470791102]; [-0.638368283799527; 45.044120360819534]; [-0.604962899978917; 45.0631617546848]; [-0.597507807672206; 45.06075298729062]; [-0.58499075895086; 45.065068455102]; [-0.580786819337242; 45.064762084208965]; [-0.596744391071104; 45.040182448598785]; [-0.601328933141303; 45.03398633230355]; [-0.595230567515093; 45.024341147600275]]]}",17767,35.0,15,1,33,72
33191,33660,GOURS,GIRONDE,AQUITAINE,Commune simple,39.0,791.0,0.4,44.9980305708, 0.0262519757386,"{""type"": ""Polygon""; ""coordinates"": [[[0.040106355128837; 44.99354959264471]; [0.030750043976779; 44.9777037753964]; [0.025972176574807; 44.97683726659819]; [0.017709183628794; 44.98063447235721]; [0.007281212684621; 44.99095029476351]; [0.019494519525073; 45.00434297783914]; [0.017596476635106; 45.013987080892626]; [0.039140291759647; 45.02431139836047]; [0.035640763579338; 45.01434312260157]; [0.040106355128837; 44.99354959264471]]]}",23476,191.0,31,5,33,72
33187,33190,GIRONDE-SUR-DROPT,GIRONDE,AQUITAINE,Commune simple,33.0,884.0,1.1,44.5911619768, -0.0876331035649,"{""type"": ""Polygon""; ""coordinates"": [[[-0.083993425398295; 44.57297046757735]; [-0.086258905522375; 44.57314140811333]; [-0.105500513588344; 44.5819806853276]; [-0.113929983635738; 44.579851321109146]; [-0.115394787401357; 44.58286421552527]; [-0.098252312062381; 44.58726558710607]; [-0.109168066885952; 44.605977868722114]; [-0.091278960656233; 44.604029310922876]; [-0.083046107303506; 44.606836071511204]; [-0.064863750581623; 44.59669296117254]; [-0.067158465084031; 44.58695328478022]; [-0.074476540710495; 44.58405602131675]; [-0.083993425398295; 44.57297046757735]]]}",29743,187.0,38,3,33,72
33318,33600,PESSAC,GIRONDE,AQUITAINE,Chef-lieu canton,45.0,3864.0,57.6,44.7915990521, -0.676303166277,"{""type"": ""Polygon""; ""coordinates"": [[[-0.678919014291374; 44.777039787146435]; [-0.691748207651997; 44.78105639398847]; [-0.712990988012298; 44.77217162323948]; [-0.746592365080155; 44.751589682048966]; [-0.751291971643131; 44.750556286392715]; [-0.758565348791292; 44.75529396148978]; [-0.736187789708285; 44.77451019902092]; [-0.738181997726415; 44.78508754004686]; [-0.729263486636386; 44.80154879339274]; [-0.704820936180523; 44.801214892854404]; [-0.679651821232345; 44.812391308841725]; [-0.66065081748278; 44.81051482533189]; [-0.651792455528549; 44.813700142209484]; [-0.627169928822544; 44.81495015304602]; [-0.61064859861704; 44.822474304509214]; [-0.60304723869607; 44.81847663846225]; [-0.610066227233377; 44.814399896945204]; [-0.605661986933435; 44.80871206959444]; [-0.605250804455636; 44.793034533773714]; [-0.614402230095178; 44.79284457416598]; [-0.644960986764659; 44.77789189172598]; [-0.678919014291374; 44.777039787146435]]]}",6124,318.0,97,2,33,72
33092,33760,CANTOIS,GIRONDE,AQUITAINE,Commune simple,74.0,794.0,0.2,44.6929745463, -0.21477102235,"{""type"": ""Polygon""; ""coordinates"": [[[-0.234451380947941; 44.68131034866292]; [-0.240569839624615; 44.693700802737915]; [-0.231313078148051; 44.7047479970024]; [-0.213301822043706; 44.70152415992767]; [-0.195703903573219; 44.705764032608904]; [-0.19701978041775; 44.70290581059586]; [-0.188587412268911; 44.69299460087104]; [-0.192417351642323; 44.68368474654108]; [-0.198189320682628; 44.68302246061882]; [-0.212213189671355; 44.68421994463529]; [-0.234451380947941; 44.68131034866292]]]}",33420,92.0,48,3,33,72
33274,33650,MARTILLAC,GIRONDE,AQUITAINE,Commune simple,39.0,1711.0,2.4,44.7153672874, -0.556994506438,"{""type"": ""Polygon""; ""coordinates"": [[[-0.592746501650254; 44.69189864059762]; [-0.592933130191715; 44.70570827550036]; [-0.587652605972159; 44.71148520720596]; [-0.570880156135846; 44.71843533859827]; [-0.570257568469246; 44.72794522783907]; [-0.561604892181338; 44.74023716983204]; [-0.548744394113618; 44.743029327658405]; [-0.531489309048898; 44.72398895089443]; [-0.526938513264599; 44.72358432536014]; [-0.523013576595805; 44.71742802320429]; [-0.524122451602556; 44.710714907087436]; [-0.546542980919488; 44.6986975973351]; [-0.579987180714344; 44.69668317593904]; [-0.592746501650254; 44.69189864059762]]]}",16784,274.0,27,2,33,72
33510,33490,SEMENS,GIRONDE,AQUITAINE,Commune simple,78.0,365.0,0.2,44.6132843909, -0.232960926916,"{""type"": ""Polygon""; ""coordinates"": [[[-0.223883464344094; 44.602176070405676]; [-0.224524060998317; 44.602571834872734]; [-0.226686847249432; 44.60554507190471]; [-0.244673779219446; 44.60360363377045]; [-0.243364886304037; 44.610228493000385]; [-0.247141464546496; 44.612289011802055]; [-0.243100775916096; 44.62098539301572]; [-0.235420292636077; 44.6238865655719]; [-0.228203762902602; 44.62454812641992]; [-0.223225024134898; 44.61955769368344]; [-0.219185589650265; 44.604493504513115]; [-0.223883464344094; 44.602176070405676]]]}",35860,510.0,43,3,33,72
33482,33540,SAINT-SULPICE-DE-POMMIERS,GIRONDE,AQUITAINE,Commune simple,69.0,988.0,0.2,44.6759704977, -0.113677268299,"{""type"": ""Polygon""; ""coordinates"": [[[-0.093005165105831; 44.66308368608437]; [-0.100222729973927; 44.65934978215575]; [-0.111604558807918; 44.664751270853436]; [-0.133946262055344; 44.666489970259754]; [-0.138065081549364; 44.680365542619995]; [-0.134727950625822; 44.68665898502454]; [-0.118911037567876; 44.69296244531275]; [-0.103797867653247; 44.68482813505598]; [-0.089955599898172; 44.68159372811909]; [-0.09129674302355; 44.67197894916069]; [-0.089304902852269; 44.66904339272996]; [-0.093005165105831; 44.66308368608437]]]}",4971,482.0,47,3,33,72
33175,33760,FRONTENAC,GIRONDE,AQUITAINE,Commune simple,67.0,1441.0,0.7,44.7297633138, -0.144178489946,"{""type"": ""Polygon""; ""coordinates"": [[[-0.153116477292344; 44.71077888918367]; [-0.159415211024436; 44.71561789915931]; [-0.173054861523341; 44.71368697572478]; [-0.176193690221494; 44.72250805157142]; [-0.173958094140536; 44.73171756708403]; [-0.170677558790627; 44.73428938172533]; [-0.171162816541024; 44.744691351634074]; [-0.135524192033446; 44.74721986159528]; [-0.12301573223862; 44.73667113721899]; [-0.109497003285072; 44.73382603542154]; [-0.104741592736024; 44.724616185706985]; [-0.114837016587; 44.71475501917322]; [-0.119563646156204; 44.71454081257008]; [-0.133021613982123; 44.72363022083854]; [-0.14526057985387; 44.71897633438868]; [-0.153116477292344; 44.71077888918367]]]}",4875,175.0,48,3,33,72
33088,33660,CAMPS-SUR-L'ISLE,GIRONDE,AQUITAINE,Commune simple,17.0,297.0,0.5,45.016429862, -0.0351593823599,"{""type"": ""Polygon""; ""coordinates"": [[[-0.043304314257975; 45.00563423794283]; [-0.042460396670987; 45.020957093041886]; [-0.043429355407053; 45.02756232364285]; [-0.039409550237782; 45.029348127605836]; [-0.030706478396557; 45.0267832077411]; [-0.028052148760428; 45.01788107421603]; [-0.02276767974831; 45.00777093913036]; [-0.043304314257975; 45.00563423794283]]]}",23143,88.0,22,5,33,72
33529,33260,LA TESTE-DE-BUCH,GIRONDE,AQUITAINE,Chef-lieu canton,26.0,17821.0,24.6,44.5561823053, -1.17530826791,"{""type"": ""Polygon""; ""coordinates"": [[[-1.253890102807714; 44.46760421234612]; [-1.250951580870195; 44.506347637726066]; [-1.25982170796427; 44.54442872456938]; [-1.23235164331112; 44.568781705248036]; [-1.213458420938314; 44.597461120391024]; [-1.205070230972387; 44.61407160771609]; [-1.20434582830634; 44.63870220653616]; [-1.141915757116313; 44.651878167680984]; [-1.155364405043497; 44.64415217409008]; [-1.14659627758032; 44.63877498206326]; [-1.146168045673851; 44.6461654054955]; [-1.117967868398299; 44.64666091613149]; [-1.118785604632383; 44.640229832883804]; [-1.113563109166186; 44.626811913650066]; [-1.104181704510736; 44.56665424034249]; [-1.106984935130814; 44.502637302188894]; [-1.199817942066781; 44.47959516941771]; [-1.253890102807714; 44.46760421234612]]]}",859,529.0,49,6,33,72
33049,33750,BEYCHAC-ET-CAILLAU,GIRONDE,AQUITAINE,Commune simple,47.0,1576.0,2.0,44.8720986802, -0.371061505246,"{""type"": ""Polygon""; ""coordinates"": [[[-0.360685377498512; 44.85207660231937]; [-0.38972290611012; 44.86405280213113]; [-0.413325063697412; 44.86314002368681]; [-0.410553533465511; 44.87237221887837]; [-0.40951947879278; 44.88121754840993]; [-0.381792088234856; 44.883003021081656]; [-0.373995473487778; 44.886989138026706]; [-0.350315927131613; 44.88953567924382]; [-0.331514245519818; 44.87007807898137]; [-0.360685377498512; 44.85207660231937]]]}",19444,49.0,55,2,33,72
33141,33750,CROIGNON,GIRONDE,AQUITAINE,Commune simple,63.0,469.0,0.5,44.8210599121, -0.344003297739,"{""type"": ""Polygon""; ""coordinates"": [[[-0.345205486765011; 44.80426158113815]; [-0.350546208422889; 44.818680618490085]; [-0.361879009513207; 44.83372008967191]; [-0.340777814388236; 44.83516874814822]; [-0.329052154189171; 44.80913634619558]; [-0.345205486765011; 44.80426158113815]]]}",34145,141.0,23,2,33,72
33448,33650,SAINT-MEDARD-D'EYRANS,GIRONDE,AQUITAINE,Commune simple,15.0,1275.0,2.7,44.7113116565, -0.509379859547,"{""type"": ""Polygon""; ""coordinates"": [[[-0.50905624079936; 44.692241921210204]; [-0.528503346766514; 44.693110291864066]; [-0.546542980919488; 44.6986975973351]; [-0.524122451602556; 44.710714907087436]; [-0.523013576595805; 44.71742802320429]; [-0.526938513264599; 44.72358432536014]; [-0.499538330400945; 44.72996024038328]; [-0.50002841046657; 44.73682077442567]; [-0.48861563926388; 44.731386415423216]; [-0.488861791796639; 44.72801726988317]; [-0.479827213202097; 44.720317283819675]; [-0.481271282282082; 44.71709975731133]; [-0.49926142300627; 44.70112231624135]; [-0.499962042846351; 44.69430532222042]; [-0.50905624079936; 44.692241921210204]]]}",19807,448.0,27,2,33,72
33008,33760,ARBIS,GIRONDE,AQUITAINE,Commune simple,59.0,874.0,0.3,44.6725868035, -0.2547200817,"{""type"": ""Polygon""; ""coordinates"": [[[-0.244295988550121; 44.653585480470895]; [-0.275863461365087; 44.66025949217679]; [-0.284200093863546; 44.664012871697814]; [-0.282518205660897; 44.667216500156165]; [-0.262159920201119; 44.67585625117969]; [-0.257427588297515; 44.69250293566316]; [-0.240569839624615; 44.693700802737915]; [-0.234451380947941; 44.68131034866292]; [-0.242893132245728; 44.66846666455175]; [-0.241435123016031; 44.66156243269657]; [-0.244295988550121; 44.653585480470895]]]}",31888,8.0,48,3,33,72
33539,33870,VAYRES,GIRONDE,AQUITAINE,Commune simple,18.0,1433.0,3.4,44.8910656059, -0.32583268578,"{""type"": ""Polygon""; ""coordinates"": [[[-0.312194714055725; 44.868457606560476]; [-0.316260422918097; 44.86713767584341]; [-0.327764173996569; 44.87180363416721]; [-0.331514245519818; 44.87007807898137]; [-0.350315927131613; 44.88953567924382]; [-0.35231729194844; 44.898631030774766]; [-0.342822580426673; 44.91036198718132]; [-0.334181555776491; 44.909639495581764]; [-0.326839093029559; 44.913914878480576]; [-0.317397344980456; 44.91488217597319]; [-0.31087960803335; 44.90093774142088]; [-0.299514886879662; 44.889227877399506]; [-0.305696130976844; 44.884412159914184]; [-0.30235644969302; 44.875049695501176]; [-0.312194714055725; 44.868457606560476]]]}",28590,539.0,30,5,33,72
33526,33570,TAYAC,GIRONDE,AQUITAINE,Commune simple,64.0,717.0,0.2,44.9605098149, -0.023701712084,"{""type"": ""Polygon""; ""coordinates"": [[[-0.01779942000106; 44.94764513743869]; [-0.042763925215054; 44.95338880063269]; [-0.045474189910482; 44.95469315255484]; [-0.048801565902676; 44.96010725943973]; [-0.030047073492084; 44.973531800908646]; [-0.016455852042034; 44.972423667677866]; [-0.004268500194269; 44.96718533919573]; [-0.002167322484147; 44.95781746939948]; [-0.009525432975291; 44.94974360937297]; [-0.01779942000106; 44.94764513743869]]]}",29422,526.0,31,5,33,72
33425,33240,SAINT-LAURENT-D'ARCE,GIRONDE,AQUITAINE,Commune simple,21.0,808.0,1.4,45.0430455574, -0.465863416208,"{""type"": ""Polygon""; ""coordinates"": [[[-0.452930201728111; 45.02657675709002]; [-0.469861191509302; 45.02888001930503]; [-0.473384054689209; 45.02707575910465]; [-0.484471440608933; 45.03797684584556]; [-0.478320495086597; 45.05047144427231]; [-0.481263719845085; 45.0532274332333]; [-0.478037914409339; 45.057582217340816]; [-0.452909827788638; 45.06187923352764]; [-0.456240841922018; 45.05589972178205]; [-0.448315888506425; 45.03398385027656]; [-0.452930201728111; 45.02657675709002]]]}",14683,425.0,39,1,33,72
33047,33390,BERSON,GIRONDE,AQUITAINE,Commune simple,54.0,1788.0,1.8,45.1170453361, -0.574457509395,"{""type"": ""Polygon""; ""coordinates"": [[[-0.572094430787058; 45.09811959370512]; [-0.590649894760919; 45.10071382041473]; [-0.607966557906357; 45.10360652610775]; [-0.606149647467461; 45.1066127253597]; [-0.617783053268716; 45.11172481659608]; [-0.615659887129562; 45.114912382903626]; [-0.601198500018315; 45.11609268832658]; [-0.597919167651992; 45.11874037968184]; [-0.592537993654859; 45.132262765666916]; [-0.586232204274077; 45.13757637362429]; [-0.588084846751002; 45.140842699322434]; [-0.560258227202825; 45.1350559221316]; [-0.538591503701495; 45.12249648563229]; [-0.539234409655205; 45.11757295722244]; [-0.546571790304128; 45.113238744543025]; [-0.545343905084094; 45.103516642098796]; [-0.572094430787058; 45.09811959370512]]]}",19450,47.0,7,1,33,72
33046,33430,BERNOS-BEAULAC,GIRONDE,AQUITAINE,Commune simple,79.0,3644.0,1.1,44.3630023376, -0.259455361877,"{""type"": ""Polygon""; ""coordinates"": [[[-0.276142677017008; 44.3247507092538]; [-0.28385520114; 44.328547728105825]; [-0.280931990012784; 44.33853617719773]; [-0.295098856287932; 44.36023061330329]; [-0.285505250299899; 44.37582458759888]; [-0.30276454634373; 44.38163257205641]; [-0.28398500608906; 44.394222300194684]; [-0.271075752134221; 44.39631851042744]; [-0.243691518155976; 44.40042632978005]; [-0.236084519385656; 44.404308012280175]; [-0.23580965120067; 44.37709003243232]; [-0.227446906299767; 44.36502911944433]; [-0.217908784477545; 44.364038244508066]; [-0.221000484330004; 44.35061433273207]; [-0.228828262361562; 44.35291636478323]; [-0.236030598608451; 44.32668649750006]; [-0.2541220776108; 44.32614347855862]; [-0.260394676073784; 44.32958831356135]; [-0.276142677017008; 44.3247507092538]]]}",11228,46.0,4,3,33,72
33422,33127,SAINT-JEAN-D'ILLAC,GIRONDE,AQUITAINE,Commune simple,51.0,12061.0,6.8,44.7934010703, -0.819193904642,"{""type"": ""Polygon""; ""coordinates"": [[[-0.837084148531976; 44.736772965323425]; [-0.881355504098235; 44.75999972821927]; [-0.904150013191055; 44.806396539133246]; [-0.884698040732775; 44.8497441854443]; [-0.880951356174315; 44.85750139196336]; [-0.869461428483031; 44.85077257419362]; [-0.854926858900277; 44.84800657055906]; [-0.837751830459962; 44.840696940127636]; [-0.831402783433865; 44.82786434531497]; [-0.807035129715321; 44.823791235728734]; [-0.753718216062431; 44.83255860133727]; [-0.739702640023258; 44.82961609680269]; [-0.73310011380328; 44.8246108470521]; [-0.726229348795729; 44.81172765626742]; [-0.729263486636386; 44.80154879339274]; [-0.738181997726415; 44.78508754004686]; [-0.736187789708285; 44.77451019902092]; [-0.758565348791292; 44.75529396148978]; [-0.794414807707458; 44.74423768234619]; [-0.837084148531976; 44.736772965323425]]]}",24856,422.0,61,2,33,72
33168,33350,FLAUJAGUES,GIRONDE,AQUITAINE,Commune simple,14.0,765.0,0.5,44.8318741437, 0.0243569080199,"{""type"": ""Polygon""; ""coordinates"": [[[0.047803479538115; 44.82441496951939]; [0.040941994535503; 44.817204633012345]; [0.027955566766939; 44.81766818975878]; [0.014300169755277; 44.8199952465609]; [0.005765740330127; 44.83167601383188]; [0.008881365251634; 44.84592343720745]; [0.022247236183532; 44.84941837910761]; [0.039033168606485; 44.83756944565231]; [0.039303469980677; 44.8276390493495]; [0.047803479538115; 44.82441496951939]]]}",30412,168.0,37,5,33,72
33290,33570,MONTAGNE,GIRONDE,AQUITAINE,Commune simple,52.0,2664.0,1.6,44.9320818849, -0.126958398554,"{""type"": ""Polygon""; ""coordinates"": [[[-0.091438633943866; 44.899983195264]; [-0.097069568757521; 44.901628369312334]; [-0.131569985467932; 44.91281605896471]; [-0.174250621827678; 44.931356153296974]; [-0.164749713569398; 44.93293376219469]; [-0.154686200482512; 44.9405276955331]; [-0.154414834045409; 44.947428653639]; [-0.166844562766055; 44.95295023187307]; [-0.186105364433837; 44.955580622993224]; [-0.175524041391192; 44.96279481831905]; [-0.172497004230286; 44.9647014560169]; [-0.154444470931308; 44.95359120471933]; [-0.149698776202798; 44.954275450888574]; [-0.142511598120184; 44.96324637434493]; [-0.129300415549733; 44.95986158396887]; [-0.118667633102778; 44.95329428186302]; [-0.115573120544354; 44.947163733310255]; [-0.108328537362981; 44.94282525975155]; [-0.099020158055093; 44.9422112142725]; [-0.093674284508318; 44.93707100370594]; [-0.0973058055257; 44.92427404620721]; [-0.094675289108311; 44.91797696236294]; [-0.078428390477842; 44.912400479014686]; [-0.074595582520868; 44.90632555454503]; [-0.091438633943866; 44.899983195264]]]}",3316,290.0,31,5,33,72
33044,33760,BELLEFOND,GIRONDE,AQUITAINE,Commune simple,38.0,321.0,0.2,44.7676238446, -0.173810088464,"{""type"": ""Polygon""; ""coordinates"": [[[-0.173628717636517; 44.757919934474955]; [-0.184448970433926; 44.76096124779174]; [-0.189009876284038; 44.76578576851765]; [-0.189319997500225; 44.7701378934038]; [-0.180577999547868; 44.77122717740925]; [-0.166550808626048; 44.778873309360236]; [-0.161979109504313; 44.773615679487435]; [-0.15976357816727; 44.76683104959819]; [-0.173628717636517; 44.757919934474955]]]}",35513,44.0,48,3,33,72
33242,33220,LES LEVES-ET-THOUMEYRAGUES,GIRONDE,AQUITAINE,Commune simple,84.0,1739.0,0.5,44.7828737867, 0.185216218657,"{""type"": ""Polygon""; ""coordinates"": [[[0.180433660268554; 44.74549781655344]; [0.169273320081266; 44.753248999679094]; [0.17219065608164; 44.769656554641166]; [0.158896471675985; 44.78272177646981]; [0.164866614603043; 44.80781152854129]; [0.179620434983733; 44.80659322862937]; [0.194344488540152; 44.798606559240795]; [0.203871811761534; 44.805225536769115]; [0.218127358616783; 44.79128721704613]; [0.206661533472511; 44.78092704048588]; [0.213528229354491; 44.77662256528678]; [0.209973684620407; 44.76873156890226]; [0.197108410612597; 44.77337970448144]; [0.185749219918865; 44.76710092463227]; [0.182630474923521; 44.76448117638502]; [0.188566816635227; 44.75526285075518]; [0.184529339867437; 44.749034343243366]; [0.180433660268554; 44.74549781655344]]]}",7373,242.0,41,5,33,72
33445,33910,SAINT-MARTIN-DU-BOIS,GIRONDE,AQUITAINE,Commune simple,41.0,978.0,0.8,45.0202297197, -0.259099339397,"{""type"": ""Polygon""; ""coordinates"": [[[-0.248086685298611; 45.002195337124235]; [-0.257242492381549; 45.00346856329276]; [-0.26965246007922; 44.999553964288]; [-0.284046848776041; 45.01174607529064]; [-0.269960634446908; 45.012007790538895]; [-0.266574981260892; 45.02169548279188]; [-0.274121132111937; 45.03427011579071]; [-0.271696466309126; 45.04083876113688]; [-0.260827315747295; 45.045609397882494]; [-0.25047237725322; 45.040225986106485]; [-0.246390319134965; 45.01762729312868]; [-0.236432980086237; 45.01109577650124]; [-0.24375820204798; 45.00202426922463]; [-0.248086685298611; 45.002195337124235]]]}",10738,445.0,26,5,33,72
