Date de l'export,Code du dpartement,Libell du dpartement,Code de la commune,Libell de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprims,% Exp/Ins,% Exp/Vot,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp
14/12/2015 09:30,33,GIRONDE,45,Belvs-de-Castillon,243,78,"32,1",165,"67,9",4,"1,65","2,42",6,"2,47","3,64",155,"63,79","93,94",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,50,"20,58","32,26",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,51,"20,99","32,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,54,"22,22","34,84",,,,,,,,
14/12/2015 09:30,33,GIRONDE,46,Bernos-Beaulac,891,338,"37,93",553,"62,07",0,0,0,54,"6,06","9,76",499,56,"90,24",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,197,"22,11","39,48",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,181,"20,31","36,27",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,121,"13,58","24,25",,,,,,,,
14/12/2015 09:30,33,GIRONDE,47,Berson,1384,578,"41,76",806,"58,24",21,"1,52","2,61",18,"1,3","2,23",767,"55,42","95,16",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,297,"21,46","38,72",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,249,"17,99","32,46",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,221,"15,97","28,81",,,,,,,,
14/12/2015 09:30,33,GIRONDE,48,Berthez,187,51,"27,27",136,"72,73",7,"3,74","5,15",3,"1,6","2,21",126,"67,38","92,65",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,67,"35,83","53,17",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,30,"16,04","23,81",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,29,"15,51","23,02",,,,,,,,
14/12/2015 09:30,33,GIRONDE,49,Beychac-et-Caillau,1659,662,"39,9",997,"60,1",13,"0,78","1,3",18,"1,08","1,81",966,"58,23","96,89",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,449,"27,06","46,48",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,282,17,"29,19",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,235,"14,17","24,33",,,,,,,,
14/12/2015 09:30,33,GIRONDE,50,Bieujac,397,110,"27,71",287,"72,29",15,"3,78","5,23",4,"1,01","1,39",268,"67,51","93,38",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,138,"34,76","51,49",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,69,"17,38","25,75",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,61,"15,37","22,76",,,,,,,,
14/12/2015 09:30,33,GIRONDE,51,Biganos,7821,3814,"48,77",4007,"51,23",89,"1,14","2,22",89,"1,14","2,22",3829,"48,96","95,56",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,1785,"22,82","46,62",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,994,"12,71","25,96",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1050,"13,43","27,42",,,,,,,,
14/12/2015 09:30,33,GIRONDE,52,Les Billaux,731,260,"35,57",471,"64,43",10,"1,37","2,12",12,"1,64","2,55",449,"61,42","95,33",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,189,"25,85","42,09",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,138,"18,88","30,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,122,"16,69","27,17",,,,,,,,
14/12/2015 09:30,33,GIRONDE,53,Birac,172,53,"30,81",119,"69,19",2,"1,16","1,68",3,"1,74","2,52",114,"66,28","95,8",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,51,"29,65","44,74",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,46,"26,74","40,35",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,17,"9,88","14,91",,,,,,,,
14/12/2015 09:30,33,GIRONDE,54,Blaignac,234,78,"33,33",156,"66,67",2,"0,85","1,28",7,"2,99","4,49",147,"62,82","94,23",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,69,"29,49","46,94",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,38,"16,24","25,85",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,40,"17,09","27,21",,,,,,,,
14/12/2015 09:30,33,GIRONDE,55,Blaignan,183,85,"46,45",98,"53,55",1,"0,55","1,02",0,0,0,97,"53,01","98,98",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,27,"14,75","27,84",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,31,"16,94","31,96",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,39,"21,31","40,21",,,,,,,,
14/12/2015 09:30,33,GIRONDE,56,Blanquefort,11067,4810,"43,46",6257,"56,54",119,"1,08","1,9",116,"1,05","1,85",6022,"54,41","96,24",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,3123,"28,22","51,86",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,1759,"15,89","29,21",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1140,"10,3","18,93",,,,,,,,
14/12/2015 09:30,33,GIRONDE,57,Blasimon,663,242,"36,5",421,"63,5",14,"2,11","3,33",8,"1,21","1,9",399,"60,18","94,77",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,177,"26,7","44,36",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,98,"14,78","24,56",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,124,"18,7","31,08",,,,,,,,
14/12/2015 09:30,33,GIRONDE,58,Blaye,3335,1732,"51,93",1603,"48,07",37,"1,11","2,31",41,"1,23","2,56",1525,"45,73","95,13",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,674,"20,21","44,2",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,491,"14,72","32,2",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,360,"10,79","23,61",,,,,,,,
14/12/2015 09:30,33,GIRONDE,59,Blsignac,227,80,"35,24",147,"64,76",0,0,0,6,"2,64","4,08",141,"62,11","95,92",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,67,"29,52","47,52",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,28,"12,33","19,86",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,46,"20,26","32,62",,,,,,,,
14/12/2015 09:30,33,GIRONDE,60,Bommes,350,157,"44,86",193,"55,14",4,"1,14","2,07",5,"1,43","2,59",184,"52,57","95,34",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,77,22,"41,85",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,53,"15,14","28,8",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,54,"15,43","29,35",,,,,,,,
14/12/2015 09:30,33,GIRONDE,61,Bonnetan,697,253,"36,3",444,"63,7",11,"1,58","2,48",5,"0,72","1,13",428,"61,41","96,4",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,205,"29,41","47,9",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,143,"20,52","33,41",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,80,"11,48","18,69",,,,,,,,
14/12/2015 09:30,33,GIRONDE,62,Bonzac,576,218,"37,85",358,"62,15",9,"1,56","2,51",8,"1,39","2,23",341,"59,2","95,25",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,166,"28,82","48,68",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,81,"14,06","23,75",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,94,"16,32","27,57",,,,,,,,
14/12/2015 09:30,33,GIRONDE,63,Bordeaux,141716,67803,"47,84",73913,"52,16",1370,"0,97","1,85",934,"0,66","1,26",71609,"50,53","96,88",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,34877,"24,61","48,7",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,29727,"20,98","41,51",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,7005,"4,94","9,78",,,,,,,,
14/12/2015 09:30,33,GIRONDE,64,Bossugan,50,23,46,27,54,0,0,0,0,0,0,27,54,100,2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,8,16,"29,63",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,14,28,"51,85",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,5,10,"18,52",,,,,,,,
14/12/2015 09:30,33,GIRONDE,65,Bouliac,2578,1044,"40,5",1534,"59,5",20,"0,78","1,3",32,"1,24","2,09",1482,"57,49","96,61",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,572,"22,19","38,6",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,685,"26,57","46,22",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,225,"8,73","15,18",,,,,,,,
14/12/2015 09:30,33,GIRONDE,66,Bourdelles,87,36,"41,38",51,"58,62",1,"1,15","1,96",0,0,0,50,"57,47","98,04",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,11,"12,64",22,3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,22,"25,29",44,8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,17,"19,54",34,,,,,,,,
14/12/2015 09:30,33,GIRONDE,67,Bourg,1475,697,"47,25",778,"52,75",18,"1,22","2,31",18,"1,22","2,31",742,"50,31","95,37",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,331,"22,44","44,61",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,217,"14,71","29,25",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,194,"13,15","26,15",,,,,,,,
14/12/2015 09:30,33,GIRONDE,68,Bourideys,86,31,"36,05",55,"63,95",2,"2,33","3,64",0,0,0,53,"61,63","96,36",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,16,"18,6","30,19",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,24,"27,91","45,28",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,13,"15,12","24,53",,,,,,,,
14/12/2015 09:30,33,GIRONDE,69,Le Bouscat,17382,7842,"45,12",9540,"54,88",149,"0,86","1,56",113,"0,65","1,18",9278,"53,38","97,25",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,3755,"21,6","40,47",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,4378,"25,19","47,19",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1145,"6,59","12,34",,,,,,,,
14/12/2015 09:30,33,GIRONDE,70,Brach,364,163,"44,78",201,"55,22",7,"1,92","3,48",4,"1,1","1,99",190,"52,2","94,53",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,74,"20,33","38,95",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,65,"17,86","34,21",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,51,"14,01","26,84",,,,,,,,
14/12/2015 09:30,33,GIRONDE,71,Branne,798,331,"41,48",467,"58,52",12,"1,5","2,57",10,"1,25","2,14",445,"55,76","95,29",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,181,"22,68","40,67",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,134,"16,79","30,11",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,130,"16,29","29,21",,,,,,,,
14/12/2015 09:30,33,GIRONDE,72,Brannens,154,54,"35,06",100,"64,94",2,"1,3",2,1,"0,65",1,97,"62,99",97,2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,42,"27,27","43,3",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,33,"21,43","34,02",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,22,"14,29","22,68",,,,,,,,
14/12/2015 09:30,33,GIRONDE,73,Braud-et-Saint-Louis,1156,543,"46,97",613,"53,03",9,"0,78","1,47",11,"0,95","1,79",593,"51,3","96,74",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,185,16,"31,2",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,177,"15,31","29,85",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,231,"19,98","38,95",,,,,,,,
14/12/2015 09:30,33,GIRONDE,74,Brouqueyran,146,44,"30,14",102,"69,86",1,"0,68","0,98",3,"2,05","2,94",98,"67,12","96,08",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,43,"29,45","43,88",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,35,"23,97","35,71",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,20,"13,7","20,41",,,,,,,,
14/12/2015 09:30,33,GIRONDE,75,Bruges,10870,4566,"42,01",6304,"57,99",130,"1,2","2,06",93,"0,86","1,48",6081,"55,94","96,46",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,2750,"25,3","45,22",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,2403,"22,11","39,52",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,928,"8,54","15,26",,,,,,,,
14/12/2015 09:30,33,GIRONDE,76,Budos,564,239,"42,38",325,"57,62",7,"1,24","2,15",14,"2,48","4,31",304,"53,9","93,54",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,134,"23,76","44,08",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,93,"16,49","30,59",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,77,"13,65","25,33",,,,,,,,
14/12/2015 09:30,33,GIRONDE,77,Cabanac-et-Villagrains,1504,652,"43,35",852,"56,65",15,1,"1,76",11,"0,73","1,29",826,"54,92","96,95",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,410,"27,26","49,64",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,232,"15,43","28,09",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,184,"12,23","22,28",,,,,,,,
14/12/2015 09:30,33,GIRONDE,78,Cabara,326,97,"29,75",229,"70,25",5,"1,53","2,18",5,"1,53","2,18",219,"67,18","95,63",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,96,"29,45","43,84",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,64,"19,63","29,22",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,59,"18,1","26,94",,,,,,,,
14/12/2015 09:30,33,GIRONDE,79,Cadarsac,259,83,"32,05",176,"67,95",5,"1,93","2,84",1,"0,39","0,57",170,"65,64","96,59",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,74,"28,57","43,53",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,55,"21,24","32,35",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,41,"15,83","24,12",,,,,,,,
14/12/2015 09:30,33,GIRONDE,80,Cadaujac,4096,1892,"46,19",2204,"53,81",64,"1,56","2,9",29,"0,71","1,32",2111,"51,54","95,78",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,948,"23,14","44,91",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,670,"16,36","31,74",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,493,"12,04","23,35",,,,,,,,
14/12/2015 09:30,33,GIRONDE,81,Cadillac,1389,597,"42,98",792,"57,02",9,"0,65","1,14",16,"1,15","2,02",767,"55,22","96,84",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,359,"25,85","46,81",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,227,"16,34","29,6",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,181,"13,03","23,6",,,,,,,,
14/12/2015 09:30,33,GIRONDE,82,Cadillac-en-Fronsadais,753,296,"39,31",457,"60,69",13,"1,73","2,84",13,"1,73","2,84",431,"57,24","94,31",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,187,"24,83","43,39",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,136,"18,06","31,55",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,108,"14,34","25,06",,,,,,,,
14/12/2015 09:30,33,GIRONDE,83,Camarsac,779,319,"40,95",460,"59,05",5,"0,64","1,09",12,"1,54","2,61",443,"56,87","96,3",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,199,"25,55","44,92",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,140,"17,97","31,6",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,104,"13,35","23,48",,,,,,,,
14/12/2015 09:30,33,GIRONDE,84,Cambes,1013,430,"42,45",583,"57,55",13,"1,28","2,23",7,"0,69","1,2",563,"55,58","96,57",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,271,"26,75","48,13",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,173,"17,08","30,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,119,"11,75","21,14",,,,,,,,
14/12/2015 09:30,33,GIRONDE,85,Camblanes-et-Meynac,2243,844,"37,63",1399,"62,37",22,"0,98","1,57",24,"1,07","1,72",1353,"60,32","96,71",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,672,"29,96","49,67",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,489,"21,8","36,14",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,192,"8,56","14,19",,,,,,,,
14/12/2015 09:30,33,GIRONDE,86,Camiac-et-Saint-Denis,263,127,"48,29",136,"51,71",3,"1,14","2,21",1,"0,38","0,74",132,"50,19","97,06",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,55,"20,91","41,67",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,43,"16,35","32,58",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,34,"12,93","25,76",,,,,,,,
14/12/2015 09:30,33,GIRONDE,87,Camiran,324,110,"33,95",214,"66,05",5,"1,54","2,34",3,"0,93","1,4",206,"63,58","96,26",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,99,"30,56","48,06",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,56,"17,28","27,18",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,51,"15,74","24,76",,,,,,,,
14/12/2015 09:30,33,GIRONDE,88,Camps-sur-l'Isle,449,214,"47,66",235,"52,34",8,"1,78","3,4",6,"1,34","2,55",221,"49,22","94,04",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,81,"18,04","36,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,51,"11,36","23,08",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,89,"19,82","40,27",,,,,,,,
