STATION_NOM,POLLUANT_NOM,DATE_MESURE,MESURE_H01,MESURE_H02,MESURE_H03,MESURE_H04,MESURE_H05,MESURE_H06,MESURE_H07,MESURE_H08,MESURE_H09,MESURE_H10,MESURE_H11,MESURE_H12,MESURE_H13,MESURE_H14,MESURE_H15,MESURE_H16,MESURE_H17,MESURE_H18,MESURE_H19,MESURE_H20,MESURE_H21,MESURE_H22,MESURE_H23,MESURE_H24,MES_H_MINI,MES_H_MAXI,MOYENNE_JOUR
Ambès1,NO2,2012-01-01,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,4,13,14,11,7,8,11,11,7,0,14,4
Ambès1,NO2,2012-01-02,,0,0,0,0,1,7,8,6,8,4,4,1,1,2,2,5,20,21,9,11,8,4,4,0,21,5
Ambès1,NO2,2012-01-03,8,10,14,11,12,17,30,35,42,33,29,20,8,4,5,6,7,7,3,2,5,8,5,3,2,42,14
Ambès1,NO2,2012-01-04,1,3,4,2,1,3,18,22,39,14,9,4,3,3,1,5,5,25,15,8,3,0,0,0,0,39,8
Ambès1,NO2,2012-01-05,2,2,0,0,0,1,3,3,0,1,0,0,0,10,8,3,2,1,1,0,0,0,0,0,0,10,2
Ambès1,NO2,2012-01-06,0,0,0,3,6,14,15,6,6,2,1,4,1,0,3,4,6,25,46,34,26,30,24,19,0,46,11
Ambès1,NO2,2012-01-07,13,14,13,31,41,40,28,8,14,12,8,3,4,0,0,0,4,15,7,6,7,1,1,2,0,41,11
Ambès1,NO2,2012-01-08,4,0,0,1,1,0,2,9,9,2,3,1,0,0,1,1,2,3,4,2,0,0,0,0,0,9,2
Ambès1,NO2,2012-01-09,,0,0,18,29,7,23,24,28,25,10,1,0,3,5,10,17,27,23,16,17,14,9,6,0,29,14
Ambès1,NO2,2012-01-10,6,4,4,5,9,22,33,23,25,12,9,8,5,5,5,2,20,21,16,9,10,7,7,8,2,33,11
Ambès1,NO2,2012-01-11,8,6,6,7,15,18,20,23,28,22,20,18,13,17,18,23,30,35,36,36,36,36,34,31,6,36,22
Ambès1,NO2,2012-01-12,27,25,22,19,21,23,25,27,27,25,24,21,21,22,19,26,26,20,15,10,12,12,16,14,10,27,21
Ambès1,NO2,2012-01-13,10,7,3,2,2,7,11,5,4,3,4,4,7,9,11,16,16,27,19,16,13,15,10,4,2,27,9
Ambès1,NO2,2012-01-14,3,3,2,2,4,11,25,25,20,18,8,6,3,6,7,11,15,36,27,26,40,37,34,26,2,40,16
Ambès1,NO2,2012-01-15,17,13,6,5,3,2,3,3,2,3,2,2,2,4,4,3,5,4,4,4,4,6,6,4,2,17,5
Ambès1,NO2,2012-01-16,,4,4,6,6,8,22,22,16,14,14,14,11,11,13,15,18,18,15,11,9,8,7,6,4,22,12
Ambès1,NO2,2012-01-17,6,7,5,4,6,9,10,14,19,17,14,16,18,17,18,20,29,34,34,34,33,28,24,23,4,34,18
Ambès1,NO2,2012-01-18,23,21,19,17,19,23,22,21,20,28,26,34,31,12,19,34,52,64,63,62,59,51,39,25,12,64,33
Ambès1,NO2,2012-01-19,13,15,20,17,22,28,33,37,42,41,45,38,8,4,3,2,6,5,3,1,2,0,0,0,0,45,16
Ambès1,NO2,2012-01-20,0,0,0,0,1,7,3,4,6,3,4,9,2,0,2,0,3,5,2,2,1,2,4,8,0,9,3
Ambès1,NO2,2012-01-21,7,5,0,1,3,2,3,3,4,5,3,3,3,2,2,3,1,3,4,0,0,2,0,0,0,7,2
Ambès1,NO2,2012-01-22,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,1,2,2,6,4,4,0,6,1
Ambès1,NO2,2012-01-23,,1,3,5,16,19,30,41,37,35,15,5,4,4,0,7,12,11,4,5,1,1,1,0,0,41,11
Ambès1,NO2,2012-01-24,1,0,2,10,26,34,43,30,46,30,9,2,0,1,0,2,1,4,7,9,13,11,3,0,0,46,12
Ambès1,NO2,2012-01-25,0,1,7,12,19,19,13,24,31,29,22,17,12,8,7,5,7,10,15,8,5,2,2,3,0,31,12
Ambès1,NO2,2012-01-26,5,5,6,7,12,27,37,40,42,37,30,30,12,1,1,,,,,,,,,,1,42,19
Ambès1,NO2,2012-01-27,,,,,,,,,,17,13,10,10,11,11,8,15,29,28,29,24,17,22,23,8,29,18
Ambès1,NO2,2012-01-28,17,23,23,24,22,30,32,9,13,14,11,1,0,0,0,0,0,2,3,6,2,3,3,2,0,32,10
Ambès1,NO2,2012-01-29,3,2,2,2,2,3,2,2,2,1,1,1,0,0,0,2,2,5,4,4,13,11,7,6,0,13,3
Ambès1,NO2,2012-01-30,,6,10,9,12,27,18,31,36,29,42,46,37,33,32,22,15,21,23,16,4,4,6,5,4,46,21
Ambès1,NO2,2012-01-31,1,3,1,0,1,1,5,9,6,9,7,7,4,6,6,11,15,21,19,17,13,9,4,3,0,21,7
Ambès1,NO2,2012-02-01,3,2,2,2,2,3,4,5,7,10,10,8,12,8,8,12,12,11,13,10,9,10,9,5,2,13,7
Ambès1,NO2,2012-02-02,4,4,4,4,5,14,16,15,14,,11,8,7,11,8,12,11,13,12,14,17,27,22,19,4,27,12
Ambès1,NO2,2012-02-03,19,19,19,17,17,18,25,22,20,16,14,11,12,10,12,13,18,20,18,15,14,13,13,13,10,25,16
Ambès1,NO2,2012-02-04,11,11,11,10,9,8,6,5,6,6,7,6,5,4,5,5,6,7,8,9,9,13,25,28,4,28,9
Ambès1,NO2,2012-02-05,24,23,11,10,7,6,6,7,6,6,4,3,2,2,3,3,2,2,2,2,2,2,2,2,2,24,6
Ambès1,NO2,2012-02-06,,3,3,6,9,8,12,15,13,15,13,9,10,7,6,6,5,10,11,11,12,12,12,13,3,15,10
Ambès1,NO2,2012-02-07,11,10,9,9,10,16,23,27,16,14,11,10,9,10,13,13,14,19,21,24,21,21,24,26,9,27,16
Ambès1,NO2,2012-02-08,27,27,29,31,33,38,33,29,26,18,15,14,13,14,13,16,16,18,23,18,15,16,18,19,13,38,22
Ambès1,NO2,2012-02-09,21,21,21,21,21,24,21,19,17,16,13,12,12,10,12,16,18,20,20,20,22,25,28,27,10,28,19
Ambès1,NO2,2012-02-10,27,26,27,28,31,38,44,44,34,26,19,15,14,15,11,12,15,15,13,12,12,11,11,12,11,44,21
Ambès1,NO2,2012-02-11,13,13,13,11,11,13,14,14,12,10,9,7,8,7,7,7,9,11,10,10,9,10,12,14,7,14,11
Ambès1,NO2,2012-02-12,15,15,15,13,11,10,11,11,12,14,10,8,9,9,10,10,9,11,14,12,11,13,12,11,8,15,12
Ambès1,NO2,2012-02-13,,10,9,11,24,36,59,43,33,34,25,23,17,9,6,8,17,50,65,53,39,38,28,12,6,65,28
Ambès1,NO2,2012-02-14,6,5,4,6,10,5,6,8,5,5,5,4,6,4,9,7,7,10,9,8,9,10,14,21,4,21,8
Ambès1,NO2,2012-02-15,20,11,9,23,32,32,42,45,44,35,11,7,5,4,3,3,5,7,7,6,7,6,6,6,3,45,16
Ambès1,NO2,2012-02-16,6,6,6,6,18,29,22,20,15,20,19,11,5,4,4,6,10,14,16,11,11,11,12,12,4,29,12
Ambès1,NO2,2012-02-17,10,10,9,8,10,16,26,25,21,18,17,12,11,6,6,11,18,28,28,28,25,35,25,28,6,35,18
Ambès1,NO2,2012-02-18,20,40,36,32,30,27,33,32,34,42,51,44,5,2,3,5,7,9,11,12,10,13,14,19,2,51,22
Ambès1,NO2,2012-02-19,16,26,29,16,6,4,4,6,1,2,3,2,2,3,3,4,5,5,6,5,5,6,8,13,1,29,8
Ambès1,NO2,2012-02-20,,22,20,24,27,36,44,42,27,17,23,6,4,4,7,5,8,10,19,15,9,8,10,11,4,44,17
Ambès1,NO2,2012-02-21,9,9,10,7,7,20,24,29,19,14,16,14,9,13,15,15,18,33,20,14,10,9,10,11,7,33,15
Ambès1,NO2,2012-02-22,16,19,13,10,26,37,40,29,24,22,27,21,22,20,18,13,8,17,49,37,23,24,32,32,8,49,24
Ambès1,NO2,2012-02-23,29,23,25,24,28,38,41,52,61,67,74,80,76,62,61,55,54,54,26,22,18,23,21,16,16,80,43
Ambès1,NO2,2012-02-24,20,20,17,13,17,46,27,35,38,36,31,24,24,17,13,15,18,22,15,22,12,9,4,7,4,46,21
Ambès1,NO2,2012-02-25,6,4,4,3,2,6,5,5,6,7,7,6,4,6,3,2,4,5,10,6,3,4,5,6,2,10,5
Ambès1,NO2,2012-02-26,4,6,4,4,4,4,4,10,8,5,5,4,2,2,2,3,4,5,10,11,11,9,7,7,2,11,6
Ambès1,NO2,2012-02-27,,6,18,7,14,22,20,26,20,26,20,9,6,7,6,11,13,16,12,16,12,10,13,8,6,26,14
Ambès1,NO2,2012-02-28,8,13,15,14,12,17,29,32,30,15,11,11,11,10,8,9,9,14,27,36,22,32,27,16,8,36,18
Ambès1,NO2,2012-02-29,27,41,37,26,35,32,35,30,32,26,25,22,15,8,4,4,4,8,12,10,10,13,15,15,4,41,20
Ambès1,NO2,2012-03-01,23,33,29,27,22,23,26,23,16,18,22,18,13,7,6,11,16,15,31,21,15,18,14,14,6,33,19
Ambès1,NO2,2012-03-02,12,10,20,24,22,27,28,24,19,19,20,16,12,9,7,8,11,31,45,34,30,17,11,4,4,45,19
Ambès1,NO2,2012-03-03,3,4,8,14,15,16,6,9,9,12,5,2,1,1,1,1,0,3,3,6,12,9,8,8,0,16,7
Ambès1,NO2,2012-03-04,17,20,10,7,5,6,6,8,8,10,10,6,5,5,8,4,1,0,0,0,1,1,2,2,0,20,6
Ambès1,NO2,2012-03-05,,6,3,5,34,40,65,58,29,12,2,2,2,2,3,4,3,5,6,10,7,6,6,3,2,65,14
Ambès1,NO2,2012-03-06,2,4,3,12,17,19,47,39,31,5,4,2,2,2,2,3,3,6,6,5,3,6,3,3,2,47,10
Ambès1,NO2,2012-03-07,7,10,18,20,27,29,25,31,30,32,48,43,7,4,,6,5,10,9,9,4,3,2,0,0,48,16
Ambès1,NO2,2012-03-08,2,2,2,2,2,4,2,5,5,4,3,4,3,2,2,5,6,6,8,9,9,5,4,6,2,9,4
Ambès1,NO2,2012-03-09,9,13,12,22,18,35,45,32,23,21,9,6,6,6,7,8,9,10,22,14,11,10,9,7,6,45,15
Ambès1,NO2,2012-03-10,6,8,10,9,13,23,35,25,15,12,6,4,3,3,3,3,3,5,8,7,5,4,4,5,3,35,9
Ambès1,NO2,2012-03-11,5,4,4,6,4,6,5,3,2,2,3,2,3,1,1,2,3,6,7,6,6,4,4,4,1,7,4
Ambès1,NO2,2012-03-12,,3,2,4,6,19,27,11,10,7,6,5,8,5,5,12,6,13,19,13,11,7,6,10,2,27,9
Ambès1,NO2,2012-03-13,13,11,6,7,9,19,19,14,13,15,9,8,5,4,5,5,5,12,18,16,10,8,8,11,4,19,10
Ambès1,NO2,2012-03-14,12,11,15,40,39,35,33,29,24,23,27,40,39,29,16,27,28,13,13,12,13,12,21,30,11,40,24
Ambès1,NO2,2012-03-15,16,18,14,26,33,34,34,32,27,23,20,20,14,9,7,7,8,16,20,22,20,20,43,61,7,61,23
Ambès1,NO2,2012-03-16,48,51,44,35,39,19,18,29,40,32,30,23,24,21,23,23,17,4,4,2,0,1,3,4,0,51,22
Ambès1,NO2,2012-03-17,5,8,6,6,9,11,13,12,13,9,6,5,5,5,7,9,8,4,2,0,1,4,4,5,0,13,7
Ambès1,NO2,2012-03-18,6,10,4,3,1,1,1,6,6,8,5,3,2,0,2,4,3,3,2,3,2,4,5,12,0,12,4
Ambès1,NO2,2012-03-19,,4,3,2,2,8,9,5,6,6,5,3,3,2,3,7,4,11,12,10,7,7,6,6,2,12,6
Ambès1,NO2,2012-03-20,6,8,4,5,6,15,11,16,13,9,7,7,8,7,5,6,10,9,9,9,9,11,12,11,4,16,9
Ambès1,NO2,2012-03-21,8,8,9,9,9,14,22,18,14,12,12,11,9,11,12,16,25,28,29,26,13,12,14,15,8,29,15
Ambès1,NO2,2012-03-22,13,16,20,20,13,20,19,22,16,18,9,8,13,9,4,5,9,13,9,12,13,11,11,8,4,22,13
Ambès1,NO2,2012-03-23,8,20,17,11,15,24,29,21,12,8,7,3,2,2,3,4,6,9,15,23,18,11,15,13,2,29,12
Ambès1,NO2,2012-03-24,6,7,5,4,5,7,6,8,7,6,5,4,2,2,3,4,4,10,30,13,16,14,19,16,2,30,8
Ambès1,NO2,2012-03-25,11,8,8,7,5,8,12,13,8,4,6,4,4,4,4,3,4,5,6,9,6,6,4,4,3,13,6
Ambès1,NO2,2012-03-26,,6,7,7,10,16,8,8,6,7,9,5,5,7,4,4,5,8,18,11,13,12,10,10,4,18,9
Ambès1,NO2,2012-03-27,9,7,13,27,22,38,39,36,25,9,10,9,6,4,4,4,6,7,9,7,5,7,8,6,4,39,13
Ambès1,NO2,2012-03-28,6,5,5,11,36,32,38,28,22,20,13,10,7,10,11,11,11,9,7,8,8,10,9,7,5,38,14
Ambès1,NO2,2012-03-29,6,10,16,14,21,46,33,35,38,28,25,15,7,8,6,11,11,9,7,6,6,8,6,6,6,46,16
Ambès1,NO2,2012-03-30,7,6,6,8,33,23,23,21,15,16,16,11,11,8,12,9,9,5,6,4,8,7,5,5,4,33,11
Ambès1,NO2,2012-03-31,6,6,4,4,4,6,8,9,8,9,6,4,5,3,2,2,3,5,5,3,4,7,6,5,2,9,5
Ambès1,NO2,2012-04-01,6,7,6,6,7,7,6,5,3,2,2,3,2,3,5,3,4,4,6,4,5,5,6,6,2,7,5
Ambès1,NO2,2012-04-02,,8,7,23,17,27,33,50,54,49,36,29,17,6,4,4,3,3,4,6,5,6,18,3,3,54,18
Ambès1,NO2,2012-04-03,8,5,8,13,35,32,29,40,29,12,5,2,4,3,,,,,,,,,,,2,40,16
Ambès1,NO2,2012-04-04,,,,,,,,52,53,35,8,5,3,4,3,5,5,2,2,2,3,2,2,1,1,53,11
Ambès1,NO2,2012-04-05,2,2,3,6,11,13,13,13,12,13,12,6,5,5,6,9,7,8,7,9,5,4,3,3,2,13,7
Ambès1,NO2,2012-04-06,4,5,5,6,10,12,15,11,13,12,10,7,11,10,9,8,11,7,4,6,8,8,4,2,2,15,8
Ambès1,NO2,2012-04-07,2,1,2,4,5,6,7,8,8,5,5,4,5,6,5,4,4,5,5,3,2,2,2,2,1,8,4
Ambès1,NO2,2012-04-08,3,2,2,2,3,2,2,3,2,2,3,1,1,1,1,3,3,2,2,2,1,0,2,5,0,5,2
Ambès1,NO2,2012-04-09,,3,3,6,7,6,11,13,10,5,2,3,2,2,2,2,2,4,5,7,15,8,4,2,2,15,5
Ambès1,NO2,2012-04-10,3,10,16,24,27,40,44,35,54,38,9,4,6,6,3,2,3,2,5,7,3,1,2,2,1,54,14
Ambès1,NO2,2012-04-11,0,0,1,5,8,18,30,25,8,5,1,1,2,2,2,1,3,4,4,4,9,8,9,12,0,30,7
Ambès1,NO2,2012-04-12,7,4,7,5,17,17,12,7,4,3,2,2,1,1,2,0,1,2,3,2,3,15,11,4,0,17,6
Ambès1,NO2,2012-04-13,5,5,12,26,33,40,39,18,10,2,0,0,0,4,3,1,2,2,0,2,7,8,2,2,0,40,9
Ambès1,NO2,2012-04-14,6,11,20,31,31,31,23,16,14,3,5,2,1,1,1,2,4,3,0,1,2,0,0,1,0,31,9
Ambès1,NO2,2012-04-15,1,3,2,1,2,3,3,2,3,4,3,3,2,3,2,2,1,2,3,2,2,2,2,1,1,4,2
Ambès1,NO2,2012-04-16,,0,1,3,2,4,5,5,3,3,4,1,1,1,3,3,4,2,2,0,0,0,3,3,0,5,2
Ambès1,NO2,2012-04-17,1,2,8,29,42,37,48,62,53,21,8,5,5,6,8,9,0,4,3,3,1,0,1,1,0,62,15
Ambès1,NO2,2012-04-18,5,1,1,6,4,11,23,18,6,3,2,3,2,4,12,6,3,2,1,1,7,2,0,0,0,23,5
Ambès1,NO2,2012-04-19,0,1,2,8,7,14,9,8,7,2,1,3,3,3,2,4,2,2,3,0,1,0,4,0,0,14,4
Ambès1,NO2,2012-04-20,6,2,4,7,11,19,16,19,12,5,2,2,1,0,3,2,1,0,0,3,12,6,1,1,0,19,6
Ambès1,NO2,2012-04-21,6,4,7,4,3,5,7,5,4,2,2,0,1,2,0,0,1,2,6,1,1,1,1,1,0,7,3
Ambès1,NO2,2012-04-22,2,0,4,6,2,3,5,2,2,1,2,0,0,0,0,1,3,0,0,1,1,0,1,8,0,8,2
Ambès1,NO2,2012-04-23,,7,5,7,9,13,13,11,9,9,7,3,5,2,0,2,0,0,0,0,0,0,2,1,0,13,5
Ambès1,NO2,2012-04-24,1,0,0,0,0,5,3,2,3,1,0,0,1,1,0,1,0,0,2,0,4,11,13,7,0,13,2
Ambès1,NO2,2012-04-25,2,2,2,3,2,4,8,11,10,8,10,10,4,3,1,3,8,6,3,5,6,8,9,8,1,11,6
Ambès1,NO2,2012-04-26,5,5,6,9,12,26,34,25,26,19,11,9,5,5,4,9,12,17,10,11,18,11,3,2,2,34,12
Ambès1,NO2,2012-04-27,2,2,1,3,6,16,12,15,18,11,10,6,10,9,16,10,5,2,3,4,4,3,1,1,1,18,7
Ambès1,NO2,2012-04-28,0,2,3,4,1,1,4,3,5,5,5,5,6,6,6,7,8,10,10,9,7,7,10,3,0,10,5
Ambès1,NO2,2012-04-29,3,0,0,0,4,0,0,1,2,3,2,2,5,1,0,0,4,5,7,9,20,14,9,12,0,20,4
Ambès1,NO2,2012-04-30,,13,7,9,13,29,28,18,8,2,1,1,0,1,0,0,1,0,2,5,4,10,8,14,0,29,8
Ambès1,NO2,2012-05-01,12,6,2,2,2,2,2,2,2,1,0,0,0,0,0,2,1,3,5,4,6,7,10,10,0,12,3
Ambès1,NO2,2012-05-02,9,19,18,37,31,27,19,16,10,8,9,4,3,2,,,,,,,,,,,2,37,15
Ambès1,NO2,2012-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,NO2,2012-07-09,,2,6,4,15,23,18,12,12,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,4
Ambès1,NO2,2012-07-10,0,0,1,15,26,27,9,12,27,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27,5
Ambès1,NO2,2012-07-11,0,0,1,6,18,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
Ambès1,NO2,2012-07-12,0,0,1,4,4,14,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
Ambès1,NO2,2012-07-13,0,5,2,2,6,8,14,10,6,3,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,14,3
Ambès1,NO2,2012-07-14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO2,2012-07-15,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Ambès1,NO2,2012-07-16,,1,8,20,20,25,9,5,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,4
Ambès1,NO2,2012-07-17,0,0,0,2,4,12,12,11,4,1,0,0,0,0,0,1,3,1,2,2,0,1,0,7,0,12,3
Ambès1,NO2,2012-07-18,16,9,13,19,27,25,18,19,11,7,6,2,9,4,2,0,0,0,0,0,0,0,0,1,0,27,8
Ambès1,NO2,2012-07-19,0,2,2,2,5,9,6,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,9,1
Ambès1,NO2,2012-07-20,0,0,1,1,9,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
Ambès1,NO2,2012-07-21,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO2,2012-07-22,0,0,0,0,2,,4,,,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,0,4,1
Ambès1,NO2,2012-07-23,,4,5,,,,,,4,0,0,0,1,0,1,3,2,2,2,3,3,2,,2,0,5,2
Ambès1,NO2,2012-07-24,2,,,,,,,,,11,10,4,3,2,2,1,3,5,6,4,2,3,5,3,1,11,4
Ambès1,NO2,2012-07-25,4,4,6,9,15,18,16,13,12,11,9,4,3,1,2,4,4,4,10,10,5,3,8,7,1,18,8
Ambès1,NO2,2012-07-26,16,15,18,22,31,29,27,34,27,14,11,7,6,6,6,7,9,8,9,6,4,3,4,8,3,34,14
Ambès1,NO2,2012-07-27,3,3,5,5,14,15,31,24,19,20,11,6,3,2,2,2,2,2,3,3,5,5,2,2,2,31,8
Ambès1,NO2,2012-07-28,2,1,2,2,2,2,3,3,3,3,4,5,3,2,1,2,1,0,0,1,0,3,2,5,0,5,2
Ambès1,NO2,2012-07-29,8,4,4,6,4,,,,,,,,,,,,,,,,,,,,4,8,5
Ambès1,NO2,2012-07-30,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Ambès1,NO2,2012-07-31,,,,,,,,,,,,,2,2,3,2,2,2,2,5,10,7,6,7,2,10,4
Ambès1,NO2,2012-08-01,4,7,10,7,18,30,15,5,0,2,1,1,2,1,0,2,2,1,0,0,2,0,0,2,0,30,5
Ambès1,NO2,2012-08-02,3,1,4,9,20,23,29,15,5,1,1,1,2,0,1,0,1,0,0,0,0,0,2,1,0,29,5
Ambès1,NO2,2012-08-03,3,3,5,9,18,27,24,33,8,3,3,4,1,2,0,0,0,0,0,1,0,1,1,1,0,33,6
Ambès1,NO2,2012-08-04,0,2,2,3,15,24,23,21,11,4,4,4,3,2,1,0,0,1,0,0,1,2,4,5,0,24,6
Ambès1,NO2,2012-08-05,3,2,3,4,4,6,8,9,4,2,0,0,1,0,0,3,1,1,0,0,4,12,7,4,0,12,3
Ambès1,NO2,2012-08-06,,8,4,12,13,14,17,,2,1,1,1,2,0,1,1,0,0,0,4,4,7,5,4,0,17,5
Ambès1,NO2,2012-08-07,4,6,12,25,23,18,15,12,6,3,4,3,3,1,0,1,1,0,1,3,7,8,8,9,0,25,7
Ambès1,NO2,2012-08-08,6,4,6,6,10,13,13,9,5,2,3,1,2,0,2,2,3,9,5,5,8,14,9,8,0,14,6
Ambès1,NO2,2012-08-09,8,7,17,8,11,18,18,15,7,8,7,4,2,2,2,4,5,9,6,5,6,7,8,5,2,18,8
Ambès1,NO2,2012-08-10,9,8,11,5,10,11,12,14,4,3,4,2,2,1,1,2,3,3,8,12,12,12,13,10,1,14,7
Ambès1,NO2,2012-08-11,13,11,9,10,9,16,6,3,2,3,2,1,0,0,1,0,1,2,1,1,0,0,0,0,0,16,4
Ambès1,NO2,2012-08-12,8,0,0,0,7,3,5,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,2
Ambès1,NO2,2012-08-13,,4,6,18,19,16,12,13,10,3,3,4,1,4,3,1,1,0,1,0,1,2,3,3,0,19,6
Ambès1,NO2,2012-08-14,6,7,8,6,4,6,11,8,6,5,7,3,3,3,3,0,2,2,4,3,2,4,8,4,0,11,5
Ambès1,NO2,2012-08-15,2,2,3,3,3,4,4,3,2,2,0,0,1,1,2,1,1,1,1,1,1,6,15,29,0,29,4
Ambès1,NO2,2012-08-16,24,18,12,13,17,14,14,8,5,4,1,0,0,2,1,1,2,2,6,12,7,3,3,15,0,24,8
Ambès1,NO2,2012-08-17,17,17,17,11,16,14,7,6,7,6,3,2,2,2,2,2,4,3,5,8,5,5,12,22,2,22,8
Ambès1,NO2,2012-08-18,11,6,8,8,8,10,13,9,6,4,5,4,3,1,4,0,2,3,3,6,4,3,2,3,0,13,5
Ambès1,NO2,2012-08-19,8,8,10,8,6,7,5,5,6,3,5,7,4,1,1,0,0,0,0,1,2,1,0,0,0,10,4
Ambès1,NO2,2012-08-20,,0,1,6,8,3,5,5,3,4,4,2,4,4,4,4,2,2,3,2,2,3,1,2,0,8,3
Ambès1,NO2,2012-08-21,2,3,5,9,17,19,16,6,7,7,5,3,0,0,0,2,1,0,0,0,2,2,0,1,0,19,4
Ambès1,NO2,2012-08-22,1,1,0,3,7,8,4,5,6,5,6,3,4,3,2,1,3,1,1,1,2,2,2,2,0,8,3
Ambès1,NO2,2012-08-23,1,1,3,3,6,12,10,13,9,7,8,2,3,3,3,6,5,4,4,5,7,7,4,6,1,13,6
Ambès1,NO2,2012-08-24,4,4,6,20,14,14,27,26,14,10,4,2,3,3,2,1,1,1,1,3,2,5,5,1,1,27,7
Ambès1,NO2,2012-08-25,0,2,0,2,1,2,2,7,2,0,0,0,0,0,0,0,1,0,0,0,2,6,3,2,0,7,1
Ambès1,NO2,2012-08-26,2,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,1
Ambès1,NO2,2012-08-27,,4,3,4,5,12,11,7,6,3,2,1,2,2,6,4,4,5,3,2,0,0,1,0,0,12,4
Ambès1,NO2,2012-08-28,0,0,4,8,7,15,18,11,4,0,0,0,2,1,1,4,6,3,0,0,1,2,2,2,0,18,4
Ambès1,NO2,2012-08-29,2,2,7,7,6,6,11,7,3,2,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,11,3
Ambès1,NO2,2012-08-30,0,1,0,5,17,23,23,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,4
Ambès1,NO2,2012-08-31,0,0,1,1,2,3,3,4,1,0,1,1,1,1,2,1,2,2,1,1,1,3,6,6,0,6,2
Ambès1,NO2,2012-09-01,5,6,4,4,4,5,6,6,4,5,3,2,1,0,0,0,2,3,4,2,4,2,3,4,0,6,3
Ambès1,NO2,2012-09-02,,2,2,2,2,2,3,3,5,4,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1
Ambès1,NO2,2012-09-03,,3,2,4,7,6,4,7,3,2,2,2,2,1,1,0,1,1,0,0,0,1,3,0,0,7,2
Ambès1,NO2,2012-09-04,0,1,2,3,6,6,6,7,4,3,2,10,3,2,3,1,2,2,3,3,5,5,2,2,0,10,3
Ambès1,NO2,2012-09-05,2,2,2,4,6,19,10,9,,9,8,4,2,3,3,4,3,4,5,7,6,7,6,5,2,19,6
Ambès1,NO2,2012-09-06,4,6,7,7,17,13,12,8,8,6,6,4,4,4,4,9,6,6,5,4,4,6,6,6,4,17,7
Ambès1,NO2,2012-09-07,4,4,6,8,11,24,17,27,14,8,7,6,3,3,3,4,4,12,15,13,11,14,12,17,3,27,10
Ambès1,NO2,2012-09-08,21,14,11,9,26,23,21,13,11,11,11,9,4,4,5,2,2,3,6,7,11,10,9,8,2,26,10
Ambès1,NO2,2012-09-09,6,11,2,5,2,3,3,5,4,10,5,3,1,3,1,1,1,1,2,0,0,0,1,1,0,11,3
Ambès1,NO2,2012-09-10,,0,0,15,18,27,24,18,18,32,20,19,16,11,9,10,15,13,5,2,0,2,1,0,0,32,12
Ambès1,NO2,2012-09-11,0,1,1,3,4,10,23,7,4,2,2,2,1,0,0,1,1,3,2,0,0,0,0,0,0,23,3
Ambès1,NO2,2012-09-12,0,0,3,9,13,9,8,6,5,4,5,4,3,3,1,1,2,2,2,2,2,1,0,0,0,13,4
Ambès1,NO2,2012-09-13,1,14,5,7,6,9,4,2,1,2,2,2,2,1,2,2,4,3,3,2,2,2,3,3,1,14,4
Ambès1,NO2,2012-09-14,4,9,17,19,16,27,30,26,26,22,4,3,2,1,2,2,1,0,1,1,0,0,1,0,0,30,9
Ambès1,NO2,2012-09-15,0,0,1,0,1,12,11,6,4,3,3,2,1,1,0,2,3,8,9,5,3,5,4,4,0,12,4
Ambès1,NO2,2012-09-16,4,5,5,4,7,8,8,9,6,4,4,2,2,2,2,4,4,6,5,4,4,6,5,4,2,9,5
Ambès1,NO2,2012-09-17,,2,4,20,35,27,25,9,4,3,3,4,4,5,2,2,2,1,1,1,1,0,1,0,0,35,7
