OBJECTID,code_voie,metre,t_inf140,t_inf120,t_inf90,t_inf120sm,t_p5,t_p8,t_p12,t_dev2,t_sol,t_cont_rc,t_contv_ch,t_abstrot,numphoto,observatio,commune,chiffrage,fk_objet,created_user,created_date,last_edited_user,last_edited_date,rue,url_photo_avant,url_photo_apres,clc_taux_courant,clc_taux_initial,tmp_somme_taux,CreationDate,Creator,EditDate,Editor,GlobalID,SHAPE_Length
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{77B77BEA-DCEB-419B-94DE-4E6A451DD4CE},15.7063044527567
746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420486,Aucune observation,SAINT-QUENTIN,2450,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420486.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0FF4FB49-8F08-4ADD-BB83-24B879354408},126.494364555987
747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{17053410-732E-49A3-824A-54B4B5E1BF26},91.0781059228368
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{39F7A3E8-79CE-4C8A-8AC2-150ED6CCBDF9},18.0743046151753
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0FBF9BEE-E1CE-4D8A-BE1A-C730BD4DC7EE},7.91538733187391
750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420476,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420476.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{21E6DBA5-0209-4283-942E-31CBC13BD1FA},91.0663237473924
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0E9A3321-D35F-44DF-BB28-2A828A4DB878},23.9671332054257
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{90C24D6E-C336-4845-9727-DCF606114152},6.08559887228172
753,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1420438,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420438.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9C013962-EA39-4690-B867-E03B9FE36021},103.182386211036
754,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1420440,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420440.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7D0822A8-C9DD-466E-8342-83B24BA9A4E5},181.800901077342
755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420442,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420442.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9125102D-91EA-4223-8637-02B1856432B2},215.235634949543
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8CFD4314-2D20-4BB2-8B12-D22A5E9597AF},89.4367072590508
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{96505571-897E-43D4-91F9-29927151DEFE},218.832031110717
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{352963C8-7791-43D1-85C5-35E2670A6DE6},712.550898682202
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CC6B215B-DBFF-4726-BBDA-E1671946C0D5},18.4406530920213
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E300093E-D08E-46B7-8048-7DC2F0580253},95.0492140685663
761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D50CFB7D-45C3-4D3E-9E4E-CF6C06F79AC7},83.5537487423522
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{16C56212-D8D2-486D-8DC4-82291A530521},26.7599333255739
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7F5FB7BE-B945-4199-AFD8-D43F27DC5E04},44.3395647606959
764,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420496,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420496.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{AC0C0019-6C79-4CDD-87FF-D3E311865DC9},94.6556409244808
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420493,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420493.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{21B159FD-94A7-41B3-B3D4-53B3908D84EA},69.4263289628779
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7969DD6E-0B13-49D2-B90C-976229902CCB},96.7752161111595
767,0,0,0,0,1,0,0.25,0,0,0.25,0,0,0,0,1420501,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420501.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{33942C17-4257-40EE-9766-DDA1E5B9FA02},69.1910027455007
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B52B6E60-3FA4-4F72-A7C7-DEF4CD557520},63.6979131711811
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420505,Aucune observation,SAINT-QUENTIN,2600,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420505.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9A563170-4456-43DA-B002-F3095078DAFA},95.307493979423
770,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420490,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:06,,P1420490.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{420DAF1D-7383-4189-ACBD-4B4920C3A4D7},81.8575288848925
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{31BF032A-03A3-4BAA-888E-6EF8F1F43FA2},53.6097359216048
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{774CC566-472F-4767-9BD9-B07454E64692},16.4630531931736
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2600,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{5662C3BD-92D7-48FA-983D-4C7C16038F5B},22.3968003851671
774,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1420456,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420456.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{BE54D7A8-C8CD-4265-9724-229337E00454},410.432628995492
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{00B724BB-9225-4DBF-AE0D-B3B5C8F5150E},48.7163238353972
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F630F32F-669F-41E5-92DF-C03A17F7533F},302.137173641347
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1400,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{98D73935-5EC1-4FBA-A8F2-AE7A0FEB2428},66.6535475134157
778,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,1420466,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420466.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4C8CAA34-9B6D-4836-8861-D454E6208AF1},399.010422127098
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1200,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B8E6FE4B-41F3-4F23-BFA0-EDC69D836A62},408.188752405351
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1BD6E245-B7F3-4000-BD87-860125B06673},65.5865167888996
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410474,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1410474.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E7AD7003-F371-41AC-9CE8-59B31E90CEF4},38.2738429074825
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9CCB7E1A-F6B5-40F0-ABF2-B198EB4EB063},17.1834430716541
783,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420258,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420258.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{597903A9-0A2C-4995-96E2-9B28605391AB},158.284967532943
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2B70EED3-77EC-4D67-AD11-FCF43429E9BA},54.704624537904
785,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1420266,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420266.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{26327DA9-EBCD-4A90-91F5-CED4854E6638},113.333788564201
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6A092B39-D100-4380-8B7F-D6EEEF2D0555},12.781326051989
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420433,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420433.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D1BC4DC1-3609-48D0-9967-AA8E88A26553},212.539655812192
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{77C6F80F-79C6-4DD5-866A-511DD7AA4775},89.1849951717141
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2100,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9A81ED11-0B58-4F94-9124-9BAADC3E2631},31.2762143361399
790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420431,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420431.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D5257619-1102-410C-91E8-C4E324D8D53B},29.463350020082
791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8B4BE5AC-9326-45F9-843A-9CFC6A4646BA},17.0925474851883
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1DC8038C-5AFC-47C2-AD0D-735C666A4F32},13.0587825389241
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{878DD200-7011-41CE-8C1E-BFA80EDFEA0D},17.0624589868443
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420425,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420425.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DF1ABD2B-40D8-47F1-BF11-9AD050242FDB},11.9000511092739
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420428,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420428.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CB538537-D77E-4A62-BDCB-9E2CF0002278},74.7307605164523
796,0,0,0.5,0,0,0,0.25,0,0,0.25,0,0,0,0,1420420,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420420.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8B8BD088-872C-4C8E-B360-760831B14615},186.754209571151
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A490E5D4-5F1B-4B43-937D-52BA24C4409C},188.9087758135
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9B33B14A-DC00-4669-A048-695D945646E2},53.3699800738608
799,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420272,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420272.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1B0B7A42-BEBB-4CF2-B9D2-627F0D92EEB7},177.276135634004
800,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420275,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420275.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6A8B5E34-597C-49AC-A8BE-C0CB088B64DB},81.687626276037
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FFC1FE2D-5795-439D-9791-515144881939},22.3797984740101
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{68D4B904-0B64-4F67-89D2-BBCE1E442849},143.653836671669
803,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420281,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420281.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4E5B1023-BA2D-4E83-AA11-D2AA849B8F79},56.809511810496
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420287,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420287.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{90D34EF4-DB4C-4F29-BA1C-0927B92C0A7F},313.482011418909
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420326,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420326.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D40BD60C-46F3-47A9-B8D6-B1E3F8477693},111.51495125267
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7753B72D-5E90-40D6-A17C-5B4D29B95241},34.5022235307362
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420330,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420330.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7D30382C-2C42-4802-8605-9D2E5F727D2E},85.7322048341483
808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420334,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420334.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B88304C3-94CF-4745-8750-70B3C3A63433},71.9945628781036
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{508421C2-9D9A-4475-985E-C0FE4402091F},61.6571041788833
810,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1420338,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420338.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6986EB95-00D1-431B-99D9-F6DFAB9B06BA},233.714422645491
811,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,nophoto.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7074E962-F266-469E-836E-535B4A474545},215.584797773241
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420346,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420346.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{66851DB2-E13E-48A8-80B3-F8B3BD9508DB},255.861500085882
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420347,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420347.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{ACCB2756-7118-4678-96AE-E2A3C0BADB90},59.5530206163286
814,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1420351,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420351.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{5BF9DA9E-0188-431D-AB19-82A14F4FF2B2},182.421381004137
815,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1420356,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420356.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3AE9B1F7-0568-41EE-BDF3-B975ABA022F3},46.5181939849616
816,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1420358,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:07,,P1420358.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CD398C41-F20E-4E1D-B8B0-FA2ADABCC09F},47.7261579625051
