oid,code,libelle,surf_m2
139771,2310,Prairies,118671
139772,2310,Prairies,11252
139773,2310,Prairies,10715
139774,2310,Prairies,9914
139778,2310,Prairies,63612
139780,2310,Prairies,53243
139781,2310,Prairies,5902
139782,2310,Prairies,49944
139783,2310,Prairies,46999
139784,2310,Prairies,26529
139785,2310,Prairies,12684
139786,2310,Prairies,14504
139787,2310,Prairies,21590
139789,2310,Prairies,13814
139790,2310,Prairies,146386
139791,2310,Prairies,248112
139794,2310,Prairies,81483
139795,2310,Prairies,58476
139796,2310,Prairies,143294
139797,2310,Prairies,30594
139798,2310,Prairies,27445
139799,2310,Prairies,13958
139800,2310,Prairies,1783
139801,2310,Prairies,13088
139802,2310,Prairies,2419
139803,2310,Prairies,8589
139804,2310,Prairies,26180
139805,2310,Prairies,8026
139806,2310,Prairies,20740
139837,2310,Prairies,21078
139838,2310,Prairies,17265
139839,2310,Prairies,21967
139807,2310,Prairies,121714
139808,2310,Prairies,9898
139809,2310,Prairies,67020
139810,2310,Prairies,85768
139811,2310,Prairies,43537
139812,2310,Prairies,45013
139813,2310,Prairies,32363
139814,2310,Prairies,36718
139815,2310,Prairies,15356
139816,2310,Prairies,14032
139818,2310,Prairies,8451
139819,2310,Prairies,35921
139861,2310,Prairies,6489
140012,2310,Prairies,13036
139820,2310,Prairies,227456
139821,2310,Prairies,21461
139822,2310,Prairies,8377
139823,2310,Prairies,14263
139824,2310,Prairies,12373
139825,2310,Prairies,5224
139826,2310,Prairies,16999
139827,2310,Prairies,58471
139828,2310,Prairies,13617
139840,2310,Prairies,59983
139841,2310,Prairies,18645
139854,2310,Prairies,416673
139829,2310,Prairies,1201340
139830,2310,Prairies,32994
139831,2310,Prairies,20733
139832,2310,Prairies,13988
139833,2310,Prairies,16040
139834,2310,Prairies,9026
139835,2310,Prairies,16627
139836,2310,Prairies,10339
139842,2310,Prairies,395061
139843,2310,Prairies,40845
139844,2310,Prairies,10161
139845,2310,Prairies,9208
139846,2310,Prairies,9346
139847,2310,Prairies,8782
139848,2310,Prairies,26347
139849,2310,Prairies,19617
139855,2310,Prairies,12131
139856,2310,Prairies,18785
139857,2310,Prairies,5835
139858,2310,Prairies,17421
140013,2310,Prairies,6484
139850,2310,Prairies,800610
139851,2310,Prairies,16543
139852,2310,Prairies,19999
139853,2310,Prairies,11300
139859,2310,Prairies,5406
139860,2310,Prairies,7891
139897,2310,Prairies,12560
139862,2310,Prairies,601778
139863,2310,Prairies,31305
139864,2310,Prairies,55875
139865,2310,Prairies,15211
139866,2310,Prairies,17533
139867,2310,Prairies,12021
139868,2310,Prairies,6608
139869,2310,Prairies,59465
139870,2310,Prairies,38502
139871,2310,Prairies,99575
139872,2310,Prairies,16873
139873,2310,Prairies,11614
139874,2310,Prairies,26417
139942,2310,Prairies,9208
139943,2310,Prairies,7145774
139875,2310,Prairies,140246
139877,2310,Prairies,55182
139878,2310,Prairies,5152
139879,2310,Prairies,2536
139880,2310,Prairies,5152
139881,2310,Prairies,38546
139882,2310,Prairies,7783
139883,2310,Prairies,1455
139884,2310,Prairies,94710
139885,2310,Prairies,6885
139886,2310,Prairies,94646
139887,2310,Prairies,7680
139888,2310,Prairies,9218
139894,2310,Prairies,92147
139895,2310,Prairies,55467
149943,2310,Prairies,3157
139889,2310,Prairies,629379
139890,2310,Prairies,34886
139891,2310,Prairies,141523
139892,2310,Prairies,6901
139893,2310,Prairies,46459
139896,2310,Prairies,11694
139944,2310,Prairies,66903
139898,2310,Prairies,73050
139899,2310,Prairies,81843
139900,2310,Prairies,73146
139901,2310,Prairies,28186
139902,2310,Prairies,76607
139903,2310,Prairies,57503
139904,2310,Prairies,85132
139905,2310,Prairies,13983
139906,2310,Prairies,9570
139907,2310,Prairies,4455
150144,2310,Prairies,5647
139908,2310,Prairies,66438
139909,2310,Prairies,11973
139910,2310,Prairies,41029
139911,2310,Prairies,58330
139913,2310,Prairies,7977
139914,2310,Prairies,11399
139915,2310,Prairies,18618
139916,2310,Prairies,19136
139917,2310,Prairies,89393
139918,2310,Prairies,35661
139919,2310,Prairies,8878
139921,2310,Prairies,12858
139922,2310,Prairies,5166
139923,2310,Prairies,24585
139924,2310,Prairies,1731
139925,2310,Prairies,53883
139945,2310,Prairies,3116
139947,2310,Prairies,16266
139960,2310,Prairies,16896
139926,2310,Prairies,164824
139927,2310,Prairies,9212
139928,2310,Prairies,9478
139929,2310,Prairies,13260
139930,2310,Prairies,6270
139931,2310,Prairies,12614
139932,2310,Prairies,54701
139933,2310,Prairies,29302
139934,2310,Prairies,70472
139935,2310,Prairies,17045
139936,2310,Prairies,6130
139937,2310,Prairies,2060
139938,2310,Prairies,7091
139939,2310,Prairies,48634
139940,2310,Prairies,27532
139941,2310,Prairies,19702
140014,2310,Prairies,33061
139948,2310,Prairies,266699
139949,2310,Prairies,5031
139950,2310,Prairies,107156
139951,2310,Prairies,11077
139952,2310,Prairies,19052
139953,2310,Prairies,4691
139954,2310,Prairies,18556
139955,2310,Prairies,22923
139956,2310,Prairies,46744
139957,2310,Prairies,166855
139958,2310,Prairies,282389
139959,2310,Prairies,6222
139961,2310,Prairies,53000
139962,2310,Prairies,50144
139963,2310,Prairies,24316
139964,2310,Prairies,19456
139965,2310,Prairies,27018
139966,2310,Prairies,23799
139967,2310,Prairies,36144
139968,2310,Prairies,53308
139969,2310,Prairies,10923
139973,2310,Prairies,38216
139974,2310,Prairies,7966
139975,2310,Prairies,67973
139976,2310,Prairies,11072
139992,2310,Prairies,62104
139970,2310,Prairies,1499610
139971,2310,Prairies,10938
139972,2310,Prairies,12405
140011,2310,Prairies,63569
139977,2310,Prairies,171266
139978,2310,Prairies,48693
139979,2310,Prairies,84124
139980,2310,Prairies,37717
139981,2310,Prairies,3915
139982,2310,Prairies,12037
139983,2310,Prairies,6474
139984,2310,Prairies,20261
139985,2310,Prairies,12513
139986,2310,Prairies,155080
139987,2310,Prairies,6353
139988,2310,Prairies,40155
139989,2310,Prairies,14850
139990,2310,Prairies,21885
139991,2310,Prairies,10936
140041,2310,Prairies,3258
139993,2310,Prairies,1207151
139995,2310,Prairies,330412
139996,2310,Prairies,50395
139997,2310,Prairies,1542
139998,2310,Prairies,11184
139999,2310,Prairies,461485
140000,2310,Prairies,4364
140001,2310,Prairies,6543
140002,2310,Prairies,1484
140003,2310,Prairies,21457
140004,2310,Prairies,46960
140005,2310,Prairies,7470
140006,2310,Prairies,2868
140007,2310,Prairies,5308
140008,2310,Prairies,4931
140009,2310,Prairies,7601
140010,2310,Prairies,53806
140015,2310,Prairies,108436
140016,2310,Prairies,27124
140017,2310,Prairies,106678
140018,2310,Prairies,7959
140019,2310,Prairies,18415
140020,2310,Prairies,57385
140021,2310,Prairies,29666
140022,2310,Prairies,6825
140023,2310,Prairies,9357
140024,2310,Prairies,18861
140025,2310,Prairies,238972
140026,2310,Prairies,4673
140027,2310,Prairies,13197
140028,2310,Prairies,5820
140050,2310,Prairies,11010
140122,2310,Prairies,8756
140029,2310,Prairies,135729
140030,2310,Prairies,48474
140031,2310,Prairies,126826
140051,2310,Prairies,18589
140052,2310,Prairies,18700
140053,2310,Prairies,18174
140054,2310,Prairies,38421
140057,2310,Prairies,192925
140138,2310,Prairies,10777
140032,2310,Prairies,1268745
140033,2310,Prairies,21750
140034,2310,Prairies,29026
140035,2310,Prairies,12671
140036,2310,Prairies,37355
140037,2310,Prairies,77786
140038,2310,Prairies,20393
140039,2310,Prairies,10641
140040,2310,Prairies,23840
140042,2310,Prairies,983670
140043,2310,Prairies,5084
140044,2310,Prairies,4820
140045,2310,Prairies,5143
140046,2310,Prairies,89887
140047,2310,Prairies,5084
140048,2310,Prairies,36122
140049,2310,Prairies,33499
140055,2310,Prairies,809066
140056,2310,Prairies,72483
140066,2310,Prairies,17662
140067,2310,Prairies,39491
140068,2310,Prairies,25561
140139,2310,Prairies,21537
140058,2310,Prairies,278720
140059,2310,Prairies,90643
140060,2310,Prairies,14295
140061,2310,Prairies,27789
140062,2310,Prairies,389965
140063,2310,Prairies,22158
140064,2310,Prairies,4059
140065,2310,Prairies,5125
140161,2310,Prairies,4434
140069,2310,Prairies,22422
140071,2310,Prairies,12380
140072,2310,Prairies,18440
140073,2310,Prairies,7222
140074,2310,Prairies,7005
140075,2310,Prairies,37020
140076,2310,Prairies,4355
140077,2310,Prairies,4644
140078,2310,Prairies,8876
140079,2310,Prairies,4767
140080,2310,Prairies,9524
140081,2310,Prairies,8645
140082,2310,Prairies,16885
140083,2310,Prairies,65006
140084,2310,Prairies,21582
140085,2310,Prairies,333757
140104,2310,Prairies,20762
140086,2310,Prairies,64796
140087,2310,Prairies,17743
140088,2310,Prairies,10043
140089,2310,Prairies,9939
140090,2310,Prairies,8562
140091,2310,Prairies,34721
140092,2310,Prairies,8797
140093,2310,Prairies,6311
140094,2310,Prairies,15509
140095,2310,Prairies,254871
140096,2310,Prairies,16585
140105,2310,Prairies,134911
140106,2310,Prairies,27873
140097,2310,Prairies,383050
140098,2310,Prairies,4302
140099,2310,Prairies,18395
140100,2310,Prairies,5678
140101,2310,Prairies,534514
140102,2310,Prairies,57815
140103,2310,Prairies,25825
140108,2310,Prairies,66773
140109,2310,Prairies,10119
140110,2310,Prairies,5915
140111,2310,Prairies,167854
140112,2310,Prairies,28141
140113,2310,Prairies,3508
140114,2310,Prairies,397345
140115,2310,Prairies,50225
140117,2310,Prairies,15429
140118,2310,Prairies,105272
140119,2310,Prairies,175034
140120,2310,Prairies,46349
140121,2310,Prairies,28848
140123,2310,Prairies,111881
140124,2310,Prairies,44158
140125,2310,Prairies,8702
140126,2310,Prairies,7574
140127,2310,Prairies,3729
140128,2310,Prairies,8214
140129,2310,Prairies,296444
140131,2310,Prairies,12379
140132,2310,Prairies,5531
140133,2310,Prairies,4772
140134,2310,Prairies,28273
140135,2310,Prairies,25637
140136,2310,Prairies,64497
140137,2310,Prairies,81291
140140,2310,Prairies,328290
140141,2310,Prairies,232479
140142,2310,Prairies,23009
140143,2310,Prairies,282604
140162,2310,Prairies,5100
140144,2310,Prairies,41365
140145,2310,Prairies,1189936
140146,2310,Prairies,6964
140163,2310,Prairies,116691
140584,2310,Prairies,27162
140147,2310,Prairies,648182
140148,2310,Prairies,20640
140149,2310,Prairies,4035
140164,2310,Prairies,34974
140165,2310,Prairies,11774
140166,2310,Prairies,47553
140167,2310,Prairies,33802
140168,2310,Prairies,41375
150208,2310,Prairies,972
140150,2310,Prairies,372473
140151,2310,Prairies,7928
140152,2310,Prairies,12320
140153,2310,Prairies,35834
140154,2310,Prairies,5313
140155,2310,Prairies,57129
140156,2310,Prairies,24457
140157,2310,Prairies,8035
140158,2310,Prairies,22620
140159,2310,Prairies,78629
140160,2310,Prairies,65727
140198,2310,Prairies,11504
140169,2310,Prairies,35976
140170,2310,Prairies,8173
140171,2310,Prairies,3767
140172,2310,Prairies,14115
140173,2310,Prairies,43102
140174,2310,Prairies,5215
140175,2310,Prairies,5513
140176,2310,Prairies,4562
140177,2310,Prairies,14763
140178,2310,Prairies,8169
140179,2310,Prairies,4292
140180,2310,Prairies,27182
140181,2310,Prairies,1591
140182,2310,Prairies,24449
140183,2310,Prairies,2642
140184,2310,Prairies,24444
140185,2310,Prairies,95986
140186,2310,Prairies,61007
140187,2310,Prairies,6009
150888,2310,Prairies,5495
140188,2310,Prairies,22018
140189,2310,Prairies,81114
140190,2310,Prairies,483096
140191,2310,Prairies,15182
140192,2310,Prairies,76326
140199,2310,Prairies,12315
140200,2310,Prairies,17319
140193,2310,Prairies,588352
140201,2310,Prairies,30164
140202,2310,Prairies,5343
140203,2310,Prairies,2086
140204,2310,Prairies,11889
140205,2310,Prairies,64649
140206,2310,Prairies,9544
140207,2310,Prairies,48408
140208,2310,Prairies,9460
140209,2310,Prairies,26181
140703,2310,Prairies,39623
140194,2310,Prairies,661299
140195,2310,Prairies,9580
140196,2310,Prairies,139563
140197,2310,Prairies,14626
140210,2310,Prairies,24097
140211,2310,Prairies,11637
140212,2310,Prairies,18979
140213,2310,Prairies,25186
140214,2310,Prairies,35859
140215,2310,Prairies,18474
140216,2310,Prairies,3733
140217,2310,Prairies,20531
140218,2310,Prairies,3403
140219,2310,Prairies,26714
140220,2310,Prairies,116617
140221,2310,Prairies,19239
140222,2310,Prairies,3288652
140223,2310,Prairies,311782
140253,2310,Prairies,1021
140364,2310,Prairies,12481
140224,2310,Prairies,259388
140226,2310,Prairies,20057
140227,2310,Prairies,32748
140228,2310,Prairies,12151
140229,2310,Prairies,97698
140230,2310,Prairies,6899
140231,2310,Prairies,66347
140232,2310,Prairies,69294
140233,2310,Prairies,17857
140234,2310,Prairies,6002
140235,2310,Prairies,48079
140236,2310,Prairies,53694
140237,2310,Prairies,28723
140238,2310,Prairies,4514
140239,2310,Prairies,8355
140240,2310,Prairies,5742
140241,2310,Prairies,7893
140242,2310,Prairies,13410
140243,2310,Prairies,37282
140244,2310,Prairies,38625
140245,2310,Prairies,11782
140246,2310,Prairies,11600
140247,2310,Prairies,7622
140248,2310,Prairies,6049
140249,2310,Prairies,80883
140254,2310,Prairies,76380
160249,2310,Prairies,4082
140250,2310,Prairies,218241
140251,2310,Prairies,2576
140252,2310,Prairies,1770595
140255,2310,Prairies,59699
140256,2310,Prairies,39096
140257,2310,Prairies,225164
140258,2310,Prairies,11047
140259,2310,Prairies,93236
140260,2310,Prairies,49257
140261,2310,Prairies,42483
140262,2310,Prairies,7118
140263,2310,Prairies,10716
140264,2310,Prairies,47159
140265,2310,Prairies,87099
140266,2310,Prairies,6469
140267,2310,Prairies,12899
140268,2310,Prairies,43718
140270,2310,Prairies,17516
140271,2310,Prairies,34227
140272,2310,Prairies,12192
140273,2310,Prairies,7450
140274,2310,Prairies,35291
140275,2310,Prairies,1574
140276,2310,Prairies,114893
140277,2310,Prairies,8584
140278,2310,Prairies,6709
140279,2310,Prairies,37707
140280,2310,Prairies,13079
140281,2310,Prairies,123871
140282,2310,Prairies,83229
140283,2310,Prairies,31829
140284,2310,Prairies,5430
140285,2310,Prairies,63208
140299,2310,Prairies,2469
140300,2310,Prairies,124367
140286,2310,Prairies,170740
140287,2310,Prairies,29425
140288,2310,Prairies,169401
140289,2310,Prairies,29423
140290,2310,Prairies,10337
140291,2310,Prairies,6583
140292,2310,Prairies,11420
140293,2310,Prairies,4993
140294,2310,Prairies,20136
140295,2310,Prairies,9330
140296,2310,Prairies,24846
140297,2310,Prairies,7330
140301,2310,Prairies,355154
140302,2310,Prairies,39309
140303,2310,Prairies,29201
140304,2310,Prairies,1666
140305,2310,Prairies,6728
140306,2310,Prairies,58245
140307,2310,Prairies,21100
140311,2310,Prairies,172576
140312,2310,Prairies,126895
140308,2310,Prairies,770460
140309,2310,Prairies,437874
140310,2310,Prairies,12264
140329,2310,Prairies,17608
140313,2310,Prairies,9282
140314,2310,Prairies,8194
140315,2310,Prairies,32416
140316,2310,Prairies,435210
140317,2310,Prairies,9322
140330,2310,Prairies,18055
140331,2310,Prairies,11141
140332,2310,Prairies,7472
140333,2310,Prairies,284725
140334,2310,Prairies,8289
140365,2310,Prairies,13578
140318,2310,Prairies,571785
140319,2310,Prairies,10376
140320,2310,Prairies,45918
140321,2310,Prairies,1540803
140322,2310,Prairies,68601
140323,2310,Prairies,21217
140324,2310,Prairies,66042
140325,2310,Prairies,13626
140326,2310,Prairies,15351
140327,2310,Prairies,47931
140328,2310,Prairies,5973
140335,2310,Prairies,71828
140337,2310,Prairies,21478
140338,2310,Prairies,1756
140339,2310,Prairies,13962
140340,2310,Prairies,17594
140341,2310,Prairies,8034
140342,2310,Prairies,7536
140343,2310,Prairies,49632
140344,2310,Prairies,17411
140345,2310,Prairies,118260
140346,2310,Prairies,5146
140347,2310,Prairies,6894
140348,2310,Prairies,91464
140362,2310,Prairies,18385
140363,2310,Prairies,11192
140349,2310,Prairies,366663
140350,2310,Prairies,37325
140351,2310,Prairies,21729
140352,2310,Prairies,133941
140353,2310,Prairies,55626
140354,2310,Prairies,20788
140355,2310,Prairies,8120
140356,2310,Prairies,20129
140357,2310,Prairies,15752
140358,2310,Prairies,60095
140359,2310,Prairies,22384
140360,2310,Prairies,5535
140361,2310,Prairies,8884
140366,2310,Prairies,122480
140367,2310,Prairies,2727
140368,2310,Prairies,8901
140369,2310,Prairies,22765
140370,2310,Prairies,1660
140371,2310,Prairies,37835
140372,2310,Prairies,4827
140373,2310,Prairies,14401
140374,2310,Prairies,110990
140375,2310,Prairies,11799
140376,2310,Prairies,86054
140377,2310,Prairies,8415
140378,2310,Prairies,4080
140379,2310,Prairies,64239
140406,2310,Prairies,47919
140585,2310,Prairies,16973
140380,2310,Prairies,129719
140381,2310,Prairies,18605
140382,2310,Prairies,9213
140383,2310,Prairies,18233
140384,2310,Prairies,39910
140385,2310,Prairies,70732
140386,2310,Prairies,146907
140387,2310,Prairies,7348
140388,2310,Prairies,6933
140389,2310,Prairies,5627
140390,2310,Prairies,38069
140391,2310,Prairies,9982
140429,2310,Prairies,30269
140392,2310,Prairies,23725
140393,2310,Prairies,76655
140395,2310,Prairies,7892
140396,2310,Prairies,157864
140397,2310,Prairies,185622
140398,2310,Prairies,174694
140399,2310,Prairies,9284
