objectid,nom,insee_comm,commune,gc_key,adresse,n_de_telep,grille,informatio,institutio,mise_a_jou,prochaine_,fax,code_posta,section,source,code_epci,nom_abrege,url,deneigemen,capacite_d,statut_jur,quartier,code_depar,date_maj,haut_debit,f_longitud,f_latidude,longitude,latitude,pv_cat,pv_sous_ca,raccorde_g,num_rac_gf,numero,nom_canton,planche,pv_libelle,image,source_de_,usage,pont,tunnel,objectid_1,st_length_,st_lengthshape
11368,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10243,18.0392434203,18.0514617320365
11369,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10244,62.1478319405,62.1900367927241
11370,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10245,24.8684607083,24.8853249928547
11371,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10246,218.238276644,218.386060942056
11372,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10247,188.559314751,188.68712523752
11373,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10248,184.496493933,184.621733110072
11374,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10249,309.512073533,309.72235949928
11375,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10250,209.990891793,210.133353859903
11376,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10251,112.422158721,112.498378084989
11377,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10252,138.468791694,138.56281343526
11378,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10253,170.564785752,170.680577333546
11379,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10254,110.437345492,110.512289234254
11380,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10255,146.439831259,146.539123525574
11381,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10256,156.911755233,157.018010576183
11382,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10257,186.134149794,186.26042220958
11383,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10258,346.199247489,346.434196756669
11384,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10259,98.6379192351,98.704766375385
11385,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10260,18.9946208513,19.0074422501042
11386,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10261,92.7909938931,92.8540200931825
11387,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10262,371.081141773,371.333238203506
11388,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10263,218.664815548,218.812979315233
11389,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10264,110.840546205,110.915825015395
11390,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10265,126.467578741,126.553390156604
11391,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10266,4.376711977,4.37970602048038
11392,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10267,79.5384365213,79.5924933646383
11393,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10268,14.292409349,14.3023914084324
11394,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10269,0.91618545066,0.916787870774914
11395,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10270,2.19851719347,2.2000909072127
11396,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10271,9.37566442308,9.38229695846325
11397,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10272,21.226649129,21.241417437098
11398,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10273,36.6743447669,36.6998378330536
11399,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10274,21.5747073255,21.5897080721649
11400,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10275,31.6187122301,31.6407490429667
11401,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10276,12.4762546882,12.4849520778102
11402,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10277,13.4363002129,13.4455807594912
11403,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10278,6.67230644042,6.67690077820963
11404,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10279,5.91329641571,5.91747254915475
11405,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10280,0.14259984956,0.142703163437255
11406,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10281,27.2686711312,27.287568922555
11407,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10282,25.5235521213,25.5413526777638
11408,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10283,13.0573484452,13.066429934836
11409,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10284,9.83969914543,9.84653587078121
11410,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10285,7.48820066104,7.4934501012551
11411,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10286,30.4501209472,30.4712919104192
11412,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10287,26.3033988962,26.3217512602829
11413,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10288,5.0419022321,5.04539532787603
11414,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10289,8.67182851556,8.67786554811742
11415,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10290,10.2417081095,10.2487723158523
11416,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10291,12.3593818562,12.3680035781076
11417,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10292,14.6399508935,14.650109211739
11418,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10293,4.2716642984,4.27467631393113
11419,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10294,19.5735780531,19.5872286329639
11420,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10295,26.766888558,26.7854623097972
11421,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10296,22.2173249654,22.2327727857211
11422,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10297,61.2160164687,61.2586608799212
11423,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10298,1.39582837412,1.39674399945015
11424,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10299,6.64913915459,6.65387105535101
11425,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10300,17.1930703383,17.2049865763971
11426,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10301,46.6174709694,46.6500218566196
11427,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10302,25.3992809934,25.4169722823156
11428,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10303,7.75553186518,7.76087077615231
11429,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10304,6.84373380911,6.84852359709741
11430,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10305,43.6280833978,43.6585359040747
11431,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10306,19.560246991,19.5737535307216
11432,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10307,3.88785910496,3.89064618026363
11433,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10308,1.1999044837,1.20066648158429
11434,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10309,26.6611228318,26.679763867021
11435,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10310,82.9566193222,83.014624365756
11436,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10311,2.50237137532,2.5040966435024
11437,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10312,1.34881492059,1.34974071584138
11438,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10313,1.34560454815,1.34647688431699
11439,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10314,17.6949652276,17.7074236733598
11440,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10315,31.009612091,31.0312857533584
11441,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10316,26.2349802166,26.2533463437797
11442,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10317,89.8795140977,89.9424611023311
11443,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10318,3.17146383394,3.17369817247954
11444,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10319,48.5000144286,48.5340261711376
11445,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10320,0.78047501561,0.781024967590665
11446,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10321,18.0766073172,18.089223311132
11447,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10322,21.0098657085,21.0245442560212
11448,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10323,0.62158560151,0.622077889013908
11449,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10324,13.145461079,13.1546053114489
11450,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10325,18.5072230021,18.520156586811
11451,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10326,43.9795002981,44.0102868143108
11452,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10327,34.5976230686,34.6217691633458
11453,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10328,19.6173953359,19.631107753545
11454,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10329,16.269027514,16.2804330409237
11455,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10330,12.5427780675,12.551605474998
11456,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10331,26.1052014272,26.1232625989619
11457,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10332,1.09925911413,1.10004545360635
11459,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10333,9.16428071402,9.17076886577425
11460,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10334,20.4240137156,20.4382844896904
11461,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10335,0,0
11462,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10336,7.51284226175,7.51808257270429
11463,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10337,7.7305834825,7.73600356822186
11464,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10338,38.8418606028,38.8688882811176
11465,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10339,11.2789070943,11.2866967561606
11466,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10340,4.90375285386,4.90728248995693
11467,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10341,30.7930956417,30.8144900980042
11468,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10342,17.2888161616,17.3009090098893
11469,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10343,37.2718663433,37.2977326261833
11470,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10344,1.87251308407,1.87384631173424
11471,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10345,28.458658085,28.4784831056712
11472,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10346,8.71839655212,8.72449425468319
11473,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10347,6.38006707878,6.38463819217705
11474,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,10348,34.6532544987,34.6773835907784
