code INSEE Departement,code INSEE commune,Commune brute,Adresse brute,Adresse formatee,Numero du bureau de vote,date,latitude,longitude
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 2, Léognan,,,44.7303,-0.600611
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 3, Léognan,,,44.7303,-0.600611
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 4, Léognan,,,44.7303,-0.600611
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 5, Léognan,,,44.7303,-0.600611
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 6, Léognan,,,44.7303,-0.600611
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 7, Léognan,,,44.7303,-0.600611
33,,MARTILLAC,"SALLE POLYVALENTE, bureau A 1", Martillac,,,44.7134,-0.542796
33,,MARTILLAC,"SALLE POLYVALENTE, bureau A 2", Martillac,,,44.7134,-0.542796
33,,SAINT-MEDARD-D'EYRANS,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINT-MEDARD-D'EYRANS,SALLE DES FETES 2,,,,,
33,,SAINT-MORILLON,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINT-SELVE,MAISON DES ASSOCIATIONS 1,,,,,
33,,PESSAC ,ECOLE A. BRIAND 1, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE A. BRIAND 2, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE A. BRIAND 3, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE A. BRIAND 4, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE A. BRIAND 5, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE A. BRIAND 6, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CARTIER 7, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CARTIER 8, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CARTIER 9, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CARTIER 10, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CORDIER 11, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CORDIER 12, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE J. CORDIER 13, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE JULES FERRY 14, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE JULES FERRY 15, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE JULES FERRY 16, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE JULES FERRY 17, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE PRIMAIRE EDOUARD HERRIOT 18, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE PRIMAIRE EDOUARD HERRIOT 19, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE PRIMAIRE EDOUARD HERRIOT 20, Pessac,,,44.8037,-0.631678
33,,PESSAC ,ECOLE PRIMAIRE EDOUARD HERRIOT 21, Pessac,,,44.8037,-0.631678
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 1,,,,,
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 2,,,,,
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 3,,,,,
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 4,,,,,
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 5,,,,,
33,,MERIGNAC,ECOLE EDOUARD HERRIOT LES PINS 6,,,,,
33,,MERIGNAC,ECOLE JEAN JAURES 1 7, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN JAURES 1 8, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN JAURES 1 9, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN JAURES 1 10, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN JAURES 1 11, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN JAURES 1 12, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 13, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 14, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 15, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 16, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 17, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE JEAN MACE I 18, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE BOURRANVILLE 19, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE BOURRANVILLE 20, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE BOURRANVILLE 21, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE BOURRANVILLE 22, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 23,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 24,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 25,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 26,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 27,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE JULES FERRY 28,,,,,
33,,BEGLES,CENTRE JEAN LURCAT 1, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,CENTRE JEAN LURCAT 2, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,COMPLEXE PAUL LANGEVIN 3, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,COMPLEXE PAUL LANGEVIN 4, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,COMPLEXE PAUL LANGEVIN 5, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE FERDINAND BUISSON - A 6, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE FERDINAND BUISSON - B 7, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE FERDINAND BUISSON - C 8, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE FERDINAND BUISSON - D 9, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE FERDINAND BUISSON - E 10, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE MARCEL SEMBA 11, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,ECOLE MARCEL SEMBA 12, BÃ¨gles,,,44.8075,-0.548828
33,,BEGLES,MAIRIE 13,,,,,
33,,BEGLES,MAIRIE 14,,,,,
33,,BEGLES,SALLE MUNICIPALE JOLIOT CURIE 15, BÃ¨gles,,,44.8081,-0.553904
33,,BEGLES,SALLE MUNICIPALE JOLIOT CURIE 16, BÃ¨gles,,,44.8081,-0.553904
33,,BORDEAUX 8EME CANTON,JULES FERRY A 1,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,JULES FERRY B 2,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,JULES FERRY C 3,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,PAUL DOUMER A 4,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,PAUL DOUMER B 5,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,PAUL DOUMER C 6,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,PAUL DOUMER D 7,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,ECOLE PAUL LAPIE 8,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,ECOLE PAUL LAPIE 9,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,ECOLE PAUL LAPIE 10,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,ECOLE PAUL LAPIE 11,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,ECOLE PAUL LAPIE 12,,,,44.8497,-0.450237
33,,BORDEAUX 8EME CANTON,RAYMOND POINCARE A 13,,,,,
33,,BORDEAUX 8EME CANTON,RAYMOND POINCARE B 14,,,,,
33,,BORDEAUX 8EME CANTON,RAYMOND POINCARE C 15,,,,,
33,,BORDEAUX 8EME CANTON,RAYMOND POINCARE D 16,Old Highway 16 - 39046 Canton,,,32.6621,-89.8729
33,,BORDEAUX 8EME CANTON,RAYMOND POINCARE E 17,,,,,
33,,BORDEAUX 8EME CANTON,STEHELIN A 18,,,,,
33,,BORDEAUX 8EME CANTON,STEHELIN A 19,,,,,
33,,BORDEAUX 8EME CANTON,STEHELIN A 20,I-20 E - 75103 Canton,,,32.5796,-95.8597
33,,BORDEAUX 8EME CANTON,STEHELIN A 21,,,,,
33,,BORDEAUX 8EME CANTON,STEHELIN A 22,Highway 22 - 39046 Canton,,,32.5923,-90.0906
33,,BORDEAUX 8EME CANTON,STEHELIN A 23,US-23 - 28716 Canton,,,35.5323,-82.8617
33,,LE BOUSCAT,ECOLE CENTRE I - 32 1, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE CENTRE I - 33 2, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE CENTRE I -31 3, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE CENTRE II 4, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE CENTRE II 5, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE CENTRE II - 23 6, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE LAFON FELINE - 51 7, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE LAFON FELINE - 52 8, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,ECOLE LAFON FELINE - 53 9, Le Bouscat,,,44.8656,-0.600223
33,,LE BOUSCAT,JEAN JAURES - 41 10,41 Avenue Jean JaurÃ¨s - 33520 Bruges,,,44.8799,-0.591358
33,,LE BOUSCAT,JEAN JAURES - 42 11,11 Place Jean JaurÃ¨s - 33110 Le Bouscat,,,44.8637,-0.599311
33,,LE BOUSCAT,MATERNELLE ERMITAGE 12, Le Bouscat,,,44.8659,-0.600952
33,,LE BOUSCAT,MATERNELLE ERMITAGE 13, Le Bouscat,,,44.8659,-0.600952
33,,LE BOUSCAT,MATERNELLE ERMITAGE 14, Le Bouscat,,,44.8659,-0.600952
33,,BRUGES ,OMAINE DU GRAND DARNAL 1, Brugge,,,51.2085,3.22452
33,,BRUGES,DOMAINE DU GRAND DARNAL 2, Bruges,,,44.8824,-0.612265
33,,BRUGES,DOMAINE DU GRAND DARNAL 3, Bruges,,,44.8824,-0.612265
33,,BRUGES,ESPACE CULTUREL TREULON 4, Bruges,,,44.8824,-0.612265
33,,BRUGES,ESPACE CULTUREL TREULON 5, Bruges,,,44.8824,-0.612265
33,,BRUGES,ESPACE CULTUREL TREULON 6, Bruges,,,44.8824,-0.612265
33,,BRUGES,ESPACE CULTUREL TREULON 7, Bruges,,,44.8824,-0.612265
33,,BRUGES,ESPACE CULTUREL TREULON 8, Bruges,,,44.8824,-0.612265
33,,BRUGES,SALLE DES FETES DU TASTA 9, Bruges,,,44.8824,-0.612265
33,,BRUGES,SALLE DES FETES DU TASTA 10, Bruges,,,44.8824,-0.612265
33,,BRUGES,SALLE DES FETES DU TASTA 11, Bruges,,,44.8824,-0.612265
33,,BRUGES,SALLE DES FETES DU TASTA 12, Bruges,,,44.8824,-0.612265
33,,ARTIGUES-PRES-BORDEAUX,CHATEAU BETAILHE 1, Artigues-prÃ¨s-Bordeaux,,,44.8575,-0.495328
33,,ARTIGUES-PRES-BORDEAUX,CHATEAU FEYDEAU 2,Feydeau - 33370 Artigues-prÃ¨s-Bordeaux,,,44.8491,-0.496388
33,,ARTIGUES-PRES-BORDEAUX,CHATEAU LESTRILLE 3, Artigues-prÃ¨s-Bordeaux,,,44.8575,-0.495328
33,,ARTIGUES-PRES-BORDEAUX,ECOLE ELEMENTAIRE DU PARC 4,,,,,
33,,ARTIGUES-PRES-BORDEAUX,MAIRIE 5,,,,,
33,,BEYCHAC-ET-CAILLEAU,MAIRIE 1,,,,45.0842,-0.627255
33,,BEYCHAC-ET-CAILLEAU,SALLE DE BEYCHAC 2,,,,,
33,,CENON ,ECOLE MATERNELLE ANATOLE FRANCE 1, Cenon,,,44.8509,-0.523067
33,,CENON ,ECOLE MATERNELLE JEAN JAURES 2, Cenon,,,44.8509,-0.523067
33,,CENON ,GROUPE SCOLAIRE CAMILLE MAUMEY 3, Cenon,,,44.8509,-0.523067
33,,CENON ,GROUPE SCOLAIRE CAMILLE MAUMEY 4, Cenon,,,44.8509,-0.523067
33,,CENON ,GROUPE SCOLAIRE DES CAVAILLES 5,,,,,
33,,CENON ,GROUPE SCOLAIRE J. MICHELET 6, Cenon,,,44.8509,-0.523067
33,,CENON ,GROUPE SCOLAIRE LEON BLUM 7, Cenon,,,44.8509,-0.523067
33,,CENON ,MAIRIE 8,,,,,
33,,CENON ,MAISON DES SPORTS ET DE L'ANIMATION 9, Cenon,,,44.8584,-0.530473
33,,CENON ,MAISON DES SPORTS ET DE L'ANIMATION 10, Cenon,,,44.8584,-0.530473
33,,CENON ,R. P. A. GAMBETTA 11,"11, Place Gambetta - 86530 Cenon",,,46.7628,0.480101
33,,CENON ,SALLE JOSEPH LABAT 12, Cenon,,,44.8584,-0.530473
33,,MONTUSSAN ,RESTAURANT SCOLAIRE 1, Montussan,,,44.8822,-0.428207
33,,MONTUSSAN ,RESTAURANT SCOLAIRE 2, Montussan,,,44.8822,-0.428207
33,,YVRAC,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,YVRAC,SALLE DES FETES 2,,,,,
33,,TALENCE,ANCIENNE ECOLE JOLIOT CURIE 1, Talence,,,44.8127,-0.590739
33,,TALENCE,GROUPE SCOLAIRE ALBERT CAMUS 2, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE MATERNELLE 3, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE MATERNELLE 4, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE PAUL LAPIE 5, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE PAUL LAPIE 6, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE PAUL LAPIE 7, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE PAUL LAPIE 8,,,,44.8497,-0.450237
33,,TALENCE,ECOLE PAUL LAPIE 9,,,,44.8497,-0.450237
33,,TALENCE,ECOLE JULES MICHELET 10, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE JULES MICHELET 11, Talence,,,44.8127,-0.590739
33,,TALENCE,ANCIENNE ECOLE JOLIOT CURIE 12, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE JULES MICHELET 13, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE JULES MICHELET 14, Talence,,,44.8127,-0.590739
33,,TALENCE,ANCIENNE ECOLE JOLIOT CURIE 15, Talence,,,44.8127,-0.590739
33,,TALENCE,ANCIENNE ECOLE JOLIOT CURIE 16, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE GAMBETTA 17, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE GAMBETTA 18, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE GAMBETTA 19, Talence,,,44.8127,-0.590739
33,,TALENCE,ECOLE GAMBETTA 20, Talence,,,44.8127,-0.590739
33,,TALENCE,GROUPE SCOLAIRE ALBERT CAMUS 21, Talence,,,44.8127,-0.590739
33,,VILLENAVE-D'ORNON,ECOLE JEAN JAURES I 1, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE JEAN JAURES II 2, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE JEAN MACE 3, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE JEAN MACE 4, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE JEAN MOULIN 5, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE JULES MICHELET 6, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE MATERNELLE DELAUNAY 7,,,,,
33,,VILLENAVE-D'ORNON,ECOLE MATERNELLE JULES FERRY 8, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE MATERNELLE JULES MICHELET 9, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE MATERNELLE LA CASCADE 10, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE MATERNELLE LA FONTAINE 11, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ECOLE PRIMAIRE JULES FERRY 12,,,,,
33,,VILLENAVE-D'ORNON,ECOLE PRIMAIRE JULES MICHELET 13,,,,,
33,,VILLENAVE-D'ORNON,ESPACE D'ORNON 1 14, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,ESPACE D'ORNON 2 15, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,FOYER DES GRAVES 16, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,FOYER LA FORET 17, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,GYMNASE DU BOURG 18, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,GYMNASE DU BOURG 19, Villenave-d'Ornon,,,44.7723,-0.540061
33,,VILLENAVE-D'ORNON,SALLE ASSOCIATIVE CHORALE 1 20, Dornon,,,45.7062,5.04237
33,,VILLENAVE-D'ORNON,SALLE ASSOCIATIVE CHORALE 2 21, Dornon,,,45.7062,5.04237
33,,BOULIAC,"GROUPE SCOLAIRE, salle 1 1", Bouliac,,,44.814,-0.503427
33,,BOULIAC,"GROUPE SCOLAIRE, salle 2 2", Bouliac,,,44.814,-0.503427
33,,FLOIRAC,ECOLE PRIMAIRE ALBERT CAMUS 1, Floirac,,,44.8301,-0.527133
33,,FLOIRAC,ECOLE PRIMAIRE ALBERT CAMUS 2, Floirac,,,44.8301,-0.527133
33,,FLOIRAC,ECOLE ELEMENTAIRE JEAN JAURES 3,,,,,
33,,FLOIRAC,ECOLE ELEMENTAIRE JEAN JAURES 4,,,,,
33,,FLOIRAC,ECOLE ELEMENTAIRE JEAN JAURES 5,,,,,
33,,FLOIRAC,ECOLE PRIMAIRE LEON BLUM 6,,,,,
33,,FLOIRAC,ECOLE PRIMAIRE LEON BLUM 7,,,,,
33,,FLOIRAC,ECOLE PRIMAIRE LOUIS ARAGON 8,,,,,
33,,FLOIRAC,ECOLE PRIMAIRE LOUIS ARAGON 9,,,,,
33,,FLOIRAC,MAIRIE 10,,,,,
33,,FLOIRAC,MAIRIE 11,,,,,
33,,FLOIRAC,NOUVELLE ECOLE PRIMAIRE PASTEUR 12,,,,,
33,,TRESSES,ECOLE MATERNELLE 1,,,,44.765,-0.488203
33,,TRESSES,MAIRIE 2,,,,,
33,,TRESSES,MAIRIE 3,,,,,
33,,CANEJAN,ESPACE JEUNE (SPOT) 1, Canéjan,,,44.7636,-0.654015
33,,CANEJAN,ETAGE DE L'HOTEL DE VILLE 2, Canéjan,,,44.7636,-0.654015
33,,CANEJAN,MAIRIE 3,,,,,
33,,CANEJAN,"ECOLE DU CASSIOT, refectoire 4",,,,,
33,,CANEJAN,"ECOLE JACQUES BREL, salle polyvalente 5", Canéjan,,,44.7636,-0.654015
33,,CESTAS ,ECOLE MATERNELLE DE REJOUIT 1,,,,,
33,,CESTAS,ECOLE PRIMAIRE DE REJOUIT 2, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE DE REJOUIT 3, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE DES PIERRETTES 4, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE DES PIERRETTES 5, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE DU BOURG 6, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE DU PARC 7, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE JEAN MOULIN 8, Cestas,,,44.7406,-0.686091
33,,CESTAS,ECOLE PRIMAIRE REJOUIT 9, Cestas,,,44.7406,-0.686091
33,,CESTAS,HOTEL DE VILLE 10,10 Place de l'HÃ´tel de Ville - 33610 Cestas,,,44.7414,-0.68475
33,,CESTAS,HOTEL DE VILLE 11,11 Place de l'HÃ´tel de Ville - 33610 Cestas,,,44.7414,-0.684779
33,,CESTAS,MAIRIE ANNEXE 12, Cestas,,,44.7406,-0.686091
33,,CESTAS,MAISON DE QUARTIER 13, Cestas,,,44.7417,-0.685714
33,,CESTAS,SALLE DES FETES 14, Cestas,,,44.7417,-0.685714
33,,GRADIGNAN ,DOMAINE DE CAYAC 1,1 Rue du Domaine de Montgaillard - 33170 Gradignan,,,44.7668,-0.62712
33,,GRADIGNAN ,DOMAINE DE CAYAC 2,2 Rue du Domaine de Montgaillard - 33170 Gradignan,,,44.7666,-0.627564
33,,GRADIGNAN ,GROUPE SCOLAIRE LANGE 3, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,GROUPE SCOLAIRE LANGE 4, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,GROUPE SCOLAIRE LANGE 5, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,GROUPE SCOLAIRE MALARTIC 6, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,GROUPE SCOLAIRE MALARTIC 7, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,GROUPE SCOLAIRE MALARTIC 8, Gradignan,,,44.7734,-0.614021
33,,GRADIGNAN ,SALLE DES SPORTS SAINT GERY 9, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS SAINT GERY 10, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS SAINT GERY 11, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS SAINT GERY 12, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS PIERRE TOUPIAC 13, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS PIERRE TOUPIAC 14, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS PIERRE TOUPIAC 15, Gradignan,,,44.7733,-0.614098
33,,GRADIGNAN ,SALLE DES SPORTS PIERRE TOUPIAC 16, Gradignan,,,44.7733,-0.614098
33,,AMBES,CENTRE GEORGES BRASSENS 1, AmbÃ¨s,,,45.0136,-0.530074
33,,AMBES,HOTEL DE VILLE 2, AmbÃ¨s,,,45.0136,-0.530074
33,,BASSENS,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,BASSENS,SALLE DES FETES 2,,,,,
33,,BASSENS,SALLE DES FETES 3,,,,,
33,,BASSENS,SALLE DES FETES 4,,,,,
33,,BASSENS,SALLE DES FETES 5,,,,,
33,,BASSENS,SALLE DES FETES 6,,,,,
33,,LORMONT ,ECOLE DU GRAND TRESSA 1,,,,,
33,,LORMONT ,ECOLE DU GRAND TRESSA 2,,,,,
33,,LORMONT ,ECOLE MIXTE CONDORCET 3, Lormont,,,44.8766,-0.519236
33,,LORMONT ,ECOLE MIXTE CONDORCET 4, Lormont,,,44.8766,-0.519236
33,,LORMONT ,ESPACE CITOYEN GENICAR 5, Lormont,,,44.8766,-0.519236
33,,LORMONT ,ESPACE CITOYEN GENICAR 6, Lormont,,,44.8766,-0.519236
33,,LORMONT ,ESPACE CULTUREL DU BOIS FLEURY 7, Lormont,,,44.8766,-0.519236
33,,LORMONT ,ESPACE CULTUREL DU BOIS FLEURY 8, Lormont,,,44.8766,-0.519236
33,,LORMONT ,MATERNELLE ELIE FAURE 9, Lormont,,,44.8797,-0.522408
33,,LORMONT ,POLE EDUCATIF PAUL FORT 10, Lormont,,,44.8766,-0.519236
33,,LORMONT ,POLE EDUCATIF ROMAIN ROLLAND 11, Lormont,,,44.8766,-0.519236
33,,SAINT-LOUIS-DE-MONTFERRAND,ENCEINTE ECOLE MATERNELLE 1, Saint-Louis-de-Montferrand,,,44.953,-0.534537
33,,MARTIGNAS-SUR-JALLE,CENTRE DE LOISIRS 1, Martignas-sur-Jalle,,,44.8405,-0.77547
33,,MARTIGNAS-SUR-JALLE,ECOLE PRIMAIRE 2, Martignas-sur-Jalle,,,44.8405,-0.77547
33,,MARTIGNAS-SUR-JALLE,MATERNELLE CASTAGNET 3, Martignas-sur-Jalle,,,44.8402,-0.775374
33,,MARTIGNAS-SUR-JALLE,SALLE CLAUDE MONET 4, Martignas-sur-Jalle,,,44.8402,-0.775374
33,,MARTIGNAS-SUR-JALLE,SALLE MUNICIPALE 5, Martignas-sur-Jalle,,,44.8402,-0.775374
33,,MERIGNAC,CENTRE DE LOISIRS DU BURCK 1, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,CENTRE DE LOISIRS DU BURCK 2, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE ARNAUD LAFON 3, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE ARNAUD LAFON 4, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE ARNAUD LAFON 5, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE ARNAUD LAFON 6, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE ARNAUD LAFON 7, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE OSCAR AURIAC 8, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE OSCAR AURIAC 9, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 10, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 11, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 12, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 13, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 14, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 15, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE DE LA GLACIERE 16, Mérignac,,,44.8418,-0.647795
33,,MERIGNAC,ECOLE PRIMAIRE MARCELIN BERTHELOT 17,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE MARCELIN BERTHELOT 18,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE MARCELIN BERTHELOT 19,,,,,
33,,MERIGNAC,ECOLE PRIMAIRE MARCELIN BERTHELOT 20,,,,,
