idENT_NCA;NOM;SOUS_TYPE;DIFFUSION;CODE_INSEE;CODE_EQUIP;TYPE;ADR_NCA;geometry
06147AA0028789A;LES AIRELLES;EHPAD;1;06147;A;SOCIAL;06147AA0028789;{"type": "Point", "coordinates": [7.28394176, 43.77664992]}
06088AC0660144A;MSD CESSOLE;MAISON DE SOLIDARITE DEPARTEMENTALE;1;06088;A;SOCIAL;06088AC0660144;{"type": "Point", "coordinates": [7.25079147, 43.72248438]}
06088BA15480A;JARDIN DE L'ARMENIE;JARDIN;1;06088;E;ENVIRONNEMENT;06088BA15480;{"type": "Point", "coordinates": [7.26664276, 43.69604339]}
06088AM0044282A0;GROUPE SCOLAIRE MADELEINE SUPERIEURE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AM0044282;{"type": "Point", "coordinates": [7.23039336, 43.70879898]}
06088AM044037B;PMI NICE CENTRE;PROTECTION MATERNELLE ET INFANTILE;1;06088;B;SOCIAL;06088AM044037;{"type": "Point", "coordinates": [7.26719391, 43.70259079]}
06088AT0451212B;MATERNELLE II BON VOYAGE;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AT0451212;{"type": "Point", "coordinates": [7.28743823, 43.7261512]}
06088SA11300A;SQUARE AUGUSTE ICART;JARDIN;1;06088;A;ENVIRONNEMENT;06088SA11300;{"type": "Point", "coordinates": [7.27869091, 43.69946764]}
06123AA0114393A;JARDIN DES RASCAS;JARDIN;1;06123;A;ENVIRONNEMENT;06123AA0114393;{"type": "Point", "coordinates": [7.18563789, 43.68048961]}
06027AA02800B;JARDIN DU MUSEE RENOIR;JARDIN;1;06027;B;ENVIRONNEMENT;06027AA02800;{"type": "Point", "coordinates": [7.15680469, 43.66739796]}
06121AA001716A0;ECOLE;ECOLE PRIMAIRE;1;06121;A;EDUCATION;06121AA001716;{"type": "Point", "coordinates": [7.33218346, 43.69176087]}
06157AA023131A;ELEMENTAIRE SAINT MICHEL;ECOLE PRIMAIRE;1;06157;A;EDUCATION;06157AA023131;{"type": "Point", "coordinates": [7.11704848, 43.7216965]}
06088SS00332A;P.P SAETONE / UNITE CENTRE;POLICE MUNICIPALE;1;06088;A;SECURITE;06088SS00332;{"type": "Point", "coordinates": [7.2647482, 43.70412019]}
06088AA073722C;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06088;C;SECURITE;06088AA073722;{"type": "Point", "coordinates": [7.19670806, 43.69147197]}
06088AB06103A;FOURRIERE (NORD);POLICE MUNICIPALE;1;06088;A;SECURITE;06088AB06103;{"type": "Point", "coordinates": [7.25722237, 43.72271389]}
