STATION_NOM,POLLUANT_NOM,DATE_MESURE,MESURE_H01,MESURE_H02,MESURE_H03,MESURE_H04,MESURE_H05,MESURE_H06,MESURE_H07,MESURE_H08,MESURE_H09,MESURE_H10,MESURE_H11,MESURE_H12,MESURE_H13,MESURE_H14,MESURE_H15,MESURE_H16,MESURE_H17,MESURE_H18,MESURE_H19,MESURE_H20,MESURE_H21,MESURE_H22,MESURE_H23,MESURE_H24,MES_H_MINI,MES_H_MAXI,MOYENNE_JOUR
Ambès1,NO,2015-07-17,0,0,0,1,0,2,2,1,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,1
Ambès1,NO,2015-07-18,0,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,NO,2015-07-20,0,0,0,4,2,7,7,10,3,3,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,10,2
Ambès1,NO,2015-07-21,0,0,0,2,1,2,5,5,2,0,1,0,,,0,2,2,0,0,0,0,0,0,0,0,5,1
Ambès1,NO,2015-07-22,0,0,0,1,1,2,4,3,2,2,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0,4,1
Ambès1,NO,2015-07-23,0,0,0,1,2,2,2,3,1,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-07-24,0,0,0,4,3,8,2,6,3,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1
Ambès1,NO,2015-07-25,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0
Ambès1,NO,2015-07-26,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-07-27,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ambès1,NO,2015-07-28,0,0,0,2,1,6,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,6,1
Ambès1,NO,2015-07-29,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-07-30,0,0,0,1,3,3,4,5,5,2,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,5,1
Ambès1,NO,2015-07-31,0,0,0,0,0,0,1,1,2,1,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,4,1
Ambès1,NO,2015-08-01,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-02,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ambès1,NO,2015-08-03,0,0,0,2,8,13,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
Ambès1,NO,2015-08-04,0,0,0,2,1,2,2,1,1,6,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,6,1
Ambès1,NO,2015-08-05,0,0,0,1,0,2,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-08-06,0,0,0,1,6,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1
Ambès1,NO,2015-08-07,0,0,0,0,0,3,1,3,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-08-08,0,0,0,0,0,0,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0
Ambès1,NO,2015-08-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-10,0,0,0,19,43,15,8,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43,4
Ambès1,NO,2015-08-11,0,0,0,0,0,1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0
Ambès1,NO,2015-08-12,0,0,0,0,0,1,4,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
Ambès1,NO,2015-08-13,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-14,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
Ambès1,NO,2015-08-15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-16,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Ambès1,NO,2015-08-17,0,0,0,0,1,3,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-08-18,0,0,0,1,3,9,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
Ambès1,NO,2015-08-19,0,0,0,8,11,22,6,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,22,2
Ambès1,NO,2015-08-20,1,0,0,1,2,2,3,8,7,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,8,1
Ambès1,NO,2015-08-21,0,0,0,1,2,2,6,5,2,1,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,6,1
Ambès1,NO,2015-08-22,2,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
Ambès1,NO,2015-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-24,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0
Ambès1,NO,2015-08-25,0,0,0,0,0,1,4,7,5,3,,1,0,0,0,1,3,1,0,1,1,0,0,0,0,7,1
Ambès1,NO,2015-08-26,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0
Ambès1,NO,2015-08-27,0,0,0,2,3,2,1,1,2,2,3,2,0,1,0,1,2,4,1,0,0,0,0,0,0,4,1
Ambès1,NO,2015-08-28,0,0,1,3,5,3,2,1,1,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,5,1
Ambès1,NO,2015-08-29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,NO,2015-08-31,0,0,0,0,6,4,2,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1
Ambès1,NO,2015-09-01,0,0,0,0,0,2,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-02,0,0,0,2,2,7,3,7,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1
Ambès1,NO,2015-09-03,0,1,0,0,1,2,2,1,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1
Ambès1,NO,2015-09-04,0,0,0,0,6,10,7,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,10,1
Ambès1,NO,2015-09-05,0,0,0,0,0,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-06,0,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-07,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-08,0,0,0,0,1,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-09-09,0,0,0,0,1,2,7,6,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1
Ambès1,NO,2015-09-10,0,0,0,0,1,9,2,3,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1
Ambès1,NO,2015-09-11,0,0,0,1,2,3,2,5,3,4,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,5,1
Ambès1,NO,2015-09-12,0,0,0,0,0,0,1,2,1,1,1,2,2,1,0,1,1,1,0,1,1,0,0,0,0,2,1
Ambès1,NO,2015-09-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-09-14,0,0,0,0,1,2,5,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1
Ambès1,NO,2015-09-15,0,0,0,0,0,0,8,5,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
Ambès1,NO,2015-09-16,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-17,0,0,0,0,0,0,0,1,4,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,4,1
Ambès1,NO,2015-09-18,0,0,0,0,1,1,10,8,6,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1
Ambès1,NO,2015-09-19,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Ambès1,NO,2015-09-20,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-21,0,0,0,0,35,25,10,15,8,8,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,35,5
Ambès1,NO,2015-09-22,0,0,0,0,0,1,1,2,1,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-23,0,0,0,0,5,14,13,4,2,1,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,14,2
Ambès1,NO,2015-09-24,0,0,6,13,10,6,11,21,16,19,4,3,1,2,1,2,1,0,0,0,0,0,0,0,0,21,5
Ambès1,NO,2015-09-25,0,0,0,0,3,5,5,9,7,5,2,2,1,1,1,2,0,1,1,0,1,0,1,0,0,9,2
Ambès1,NO,2015-09-26,0,0,0,0,1,0,1,2,2,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1
Ambès1,NO,2015-09-27,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-09-28,0,0,0,0,1,3,5,6,9,3,2,1,1,0,1,1,1,0,0,0,0,1,0,0,0,9,1
Ambès1,NO,2015-09-29,0,0,0,0,1,4,4,3,1,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1
Ambès1,NO,2015-09-30,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0
Ambès1,NO,2015-10-01,0,0,0,0,2,5,10,5,6,5,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,10,2
Ambès1,NO,2015-10-02,0,0,1,0,8,6,9,16,13,4,4,1,1,0,2,2,4,0,1,0,0,0,0,0,0,16,3
Ambès1,NO,2015-10-03,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0
Ambès1,NO,2015-10-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-10-05,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-10-06,0,0,0,0,0,5,8,4,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1
Ambès1,NO,2015-10-07,0,0,0,0,2,2,2,3,2,1,2,0,1,1,0,0,0,1,1,1,0,0,0,1,0,3,1
Ambès1,NO,2015-10-08,0,0,1,5,12,30,13,11,4,3,2,2,1,1,2,3,2,0,1,0,0,0,0,0,0,30,4
Ambès1,NO,2015-10-09,0,0,1,0,0,18,14,6,5,6,4,2,1,0,2,0,0,1,0,2,0,0,0,0,0,18,3
Ambès1,NO,2015-10-10,0,0,0,0,0,0,2,3,3,4,3,1,0,1,1,0,2,1,1,0,1,0,0,1,0,4,1
Ambès1,NO,2015-10-11,0,0,0,0,0,0,2,1,4,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,1
Ambès1,NO,2015-10-12,0,0,0,0,3,8,5,4,4,4,3,2,2,2,2,2,3,2,0,0,0,0,0,0,0,8,2
Ambès1,NO,2015-10-13,0,0,0,0,1,4,4,3,3,4,3,3,1,1,0,1,1,2,1,0,0,0,0,0,0,4,1
Ambès1,NO,2015-10-14,0,0,0,0,2,3,3,3,2,2,2,2,1,1,1,0,2,1,0,1,2,1,1,1,0,3,1
Ambès1,NO,2015-10-15,0,0,0,3,4,10,13,10,7,6,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,13,3
Ambès1,NO,2015-10-16,0,1,0,0,1,4,4,11,15,10,3,1,0,1,1,1,3,2,0,1,0,1,0,1,0,15,3
Ambès1,NO,2015-10-17,0,0,0,0,0,0,1,5,11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1
Ambès1,NO,2015-10-18,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0
Ambès1,NO,2015-10-19,0,0,0,0,2,2,4,4,4,5,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,5,1
Ambès1,NO,2015-10-20,0,0,0,0,1,1,2,0,1,3,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,1
Ambès1,NO,2015-10-21,0,0,0,0,1,1,4,6,5,4,2,2,3,2,1,1,2,1,0,0,1,0,1,0,0,6,2
Ambès1,NO,2015-10-22,0,1,0,0,0,3,1,2,3,4,2,2,2,1,1,2,1,1,0,0,1,0,0,0,0,4,1
Ambès1,NO,2015-10-23,0,0,0,1,1,1,1,3,1,0,0,,,0,0,1,1,2,0,0,1,0,0,0,0,3,1
Ambès1,NO,2015-10-24,0,0,0,0,0,0,0,1,2,6,5,2,0,1,0,0,0,1,1,0,0,1,0,0,0,6,1
Ambès1,NO,2015-10-25,0,0,0,0,0,0,1,2,2,1,2,1,1,0,0,1,0,1,2,1,1,1,0,0,0,2,1
Ambès1,NO,2015-10-26,0,0,0,0,0,1,0,3,3,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-10-27,0,0,0,0,0,0,0,1,2,1,3,1,1,3,0,1,1,1,1,1,0,0,0,1,0,3,1
Ambès1,NO,2015-10-28,2,0,0,0,0,0,0,2,4,7,7,5,1,1,1,0,1,2,1,1,2,1,1,0,0,7,2
Ambès1,NO,2015-10-29,0,0,0,0,0,1,1,2,4,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,1
Ambès1,NO,2015-10-30,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,2,1
Ambès1,NO,2015-10-31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,0
Ambès1,NO,2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Ambès1,NO,2015-11-02,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-11-03,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,NO,2015-11-04,0,0,0,0,0,0,1,2,7,5,5,4,1,1,0,0,0,0,0,0,1,1,0,0,0,7,1
Ambès1,NO,2015-11-05,0,0,0,0,0,1,1,2,5,5,3,2,3,1,1,1,1,1,1,1,1,0,0,0,0,5,1
Ambès1,NO,2015-11-06,0,0,0,0,0,0,1,2,3,4,6,4,1,0,1,1,1,3,1,1,1,2,3,13,0,13,2
Ambès1,NO,2015-11-07,7,5,2,2,1,1,1,1,4,4,5,4,2,0,0,0,1,2,1,1,2,0,2,2,0,7,2
Ambès1,NO,2015-11-08,0,1,1,1,0,0,0,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Ambès1,NO,2015-11-09,0,0,0,0,1,4,3,4,9,30,39,31,12,8,7,2,3,6,7,3,1,1,1,1,0,39,7
Ambès1,NO,2015-11-10,1,2,1,0,0,0,1,3,5,5,4,2,2,1,1,2,1,5,2,12,9,22,17,26,0,26,5
Ambès1,NO,2015-11-11,28,24,16,5,4,4,2,6,9,6,7,8,6,2,0,0,1,1,1,9,3,1,1,2,0,28,6
Ambès1,NO,2015-11-12,0,0,0,2,1,8,18,50,32,21,9,7,7,4,2,2,1,1,1,0,1,1,0,0,0,50,7
Ambès1,NO,2015-11-13,0,0,0,0,0,1,2,4,10,22,35,28,12,2,0,1,3,2,3,0,0,1,1,0,0,35,5
Ambès1,NO,2015-11-14,0,0,0,0,1,1,1,2,4,7,2,2,0,0,0,0,0,2,8,6,14,12,6,6,0,14,3
Ambès1,NO,2015-11-15,6,2,1,1,0,0,0,0,1,2,3,3,1,1,1,1,2,1,10,8,8,7,14,27,0,27,4
Ambès1,NO,2015-11-16,18,11,14,11,12,17,21,29,43,63,39,13,2,1,0,2,3,2,0,0,0,0,2,1,0,63,13
Ambès1,NO,2015-11-17,0,0,0,0,0,0,0,2,13,14,15,13,14,5,2,1,1,1,1,0,0,0,0,0,0,15,3
Ambès1,NO,2015-11-18,0,0,0,0,0,2,4,3,2,2,1,2,2,1,1,1,2,1,2,1,0,0,0,0,0,4,1
Ambès1,NO,2015-11-19,0,0,0,0,0,2,3,1,1,3,3,1,1,1,0,1,2,2,1,0,0,0,0,0,0,3,1
Ambès1,NO,2015-11-20,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-11-21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-11-22,0,0,0,0,0,0,0,1,2,2,2,1,0,1,0,1,1,1,2,0,0,0,0,0,0,2,1
Ambès1,NO,2015-11-23,0,0,0,1,5,2,16,28,23,39,16,7,4,2,2,2,1,2,1,1,2,6,5,15,0,39,8
Ambès1,NO,2015-11-24,13,18,20,20,20,30,26,20,22,20,26,20,13,8,4,3,3,1,1,1,2,3,1,0,0,30,12
Ambès1,NO,2015-11-25,0,0,0,0,1,1,5,1,3,2,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,5,1
Ambès1,NO,2015-11-26,0,0,0,0,0,1,2,1,1,1,2,1,1,1,1,3,2,2,2,0,0,0,0,0,0,3,1
Ambès1,NO,2015-11-27,0,0,0,0,0,1,14,9,12,,,15,14,2,2,3,1,0,1,1,0,0,0,0,0,15,3
Ambès1,NO,2015-11-28,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
Ambès1,NO,2015-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Ambès1,NO,2015-11-30,0,0,0,0,0,1,2,11,30,32,22,4,1,1,1,1,1,3,1,1,2,2,1,0,0,32,5
Ambès1,NO,2015-12-01,0,7,7,2,2,4,2,14,13,10,10,9,5,2,2,2,4,11,10,7,5,15,4,1,0,15,6
Ambès1,NO,2015-12-02,2,4,9,15,16,16,24,46,47,24,20,30,38,29,12,11,5,2,1,1,1,1,0,0,0,47,15
Ambès1,NO,2015-12-03,0,0,0,0,0,1,2,1,3,3,3,4,5,5,4,5,4,3,2,1,1,1,0,0,0,5,2
Ambès1,NO,2015-12-04,0,0,0,0,0,1,6,18,33,25,8,2,2,2,1,2,4,2,3,0,0,0,0,2,0,33,5
Ambès1,NO,2015-12-05,1,2,2,5,14,6,3,1,4,7,6,6,3,2,2,1,1,2,2,1,1,1,0,0,0,14,3
Ambès1,NO,2015-12-06,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,1,1,2,3,1,1,0,3,1
Ambès1,NO,2015-12-07,0,0,0,0,0,2,3,19,18,6,3,2,1,1,1,1,1,2,1,0,0,0,0,0,0,19,3
Ambès1,NO,2015-12-08,0,0,0,0,0,0,4,5,4,5,8,8,10,7,2,2,2,2,4,2,0,1,0,0,0,10,3
Ambès1,NO,2015-12-09,0,0,0,0,1,12,30,15,22,8,4,5,3,1,2,3,9,7,5,6,28,37,21,10,0,37,10
Ambès1,NO,2015-12-10,4,1,0,0,1,1,1,2,7,8,7,6,4,3,2,3,2,4,2,3,7,8,8,4,0,8,4
Ambès1,NO,2015-12-11,3,3,2,4,2,6,4,13,20,12,14,13,17,26,29,15,12,16,27,24,15,16,11,11,2,29,13
Ambès1,NO,2015-12-12,10,10,8,2,2,4,3,7,10,11,7,6,4,1,1,1,1,2,3,2,4,7,7,2,1,11,5
Ambès1,NO,2015-12-13,1,1,1,0,0,0,0,1,2,5,5,5,5,2,1,1,1,3,2,2,2,1,0,0,0,5,2
Ambès1,NO,2015-12-14,0,0,0,0,0,1,1,2,2,2,3,3,2,2,1,1,0,1,1,1,0,1,0,0,0,3,1
Ambès1,NO,2015-12-15,0,0,0,0,0,0,0,2,3,2,1,2,2,2,2,2,1,2,4,3,4,4,4,2,0,4,2
Ambès1,NO,2015-12-16,1,1,1,7,6,9,27,23,19,17,11,13,13,8,6,6,8,9,5,5,5,3,2,1,1,27,9
Ambès1,NO,2015-12-17,1,1,0,0,1,5,5,3,8,10,9,19,24,5,6,12,16,12,12,6,6,2,1,0,0,24,7
Ambès1,NO,2015-12-18,0,1,0,0,0,2,13,9,5,,,,,,5,4,4,5,14,11,13,9,10,6,0,14,6
Ambès1,NO,2015-12-19,7,4,0,1,0,1,1,1,3,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,7,1
Ambès1,NO,2015-12-20,0,0,0,0,0,0,0,0,2,2,3,1,1,1,0,0,1,2,1,0,0,1,0,0,0,3,1
Ambès1,NO,2015-12-21,0,0,0,0,1,9,14,20,25,24,18,12,5,1,2,2,1,4,7,6,8,5,2,1,0,25,7
Ambès1,NO,2015-12-22,0,0,0,0,0,2,2,2,4,4,5,3,2,1,2,1,1,1,1,2,3,1,1,0,0,5,2
Ambès1,NO,2015-12-23,0,0,0,0,1,1,1,3,3,7,9,7,7,5,4,3,1,2,2,1,1,0,0,0,0,9,2
Ambès1,NO,2015-12-24,0,0,0,0,0,0,2,2,3,4,6,7,6,5,2,0,2,3,2,1,1,1,1,0,0,7,2
Ambès1,NO,2015-12-25,1,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,1,3,1,1,1,0,0,0,0,3,1
Ambès1,NO,2015-12-26,0,0,0,0,0,0,0,0,3,2,2,2,0,1,0,0,1,1,0,1,4,1,0,0,0,4,1
Ambès1,NO,2015-12-27,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0
Ambès1,NO,2015-12-28,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Ambès1,NO,2015-12-29,0,0,0,0,0,0,1,1,0,2,8,6,6,3,1,2,2,5,7,11,6,1,1,0,0,11,3
Ambès1,NO,2015-12-30,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1
Ambès1,NO,2015-12-31,0,0,1,0,0,0,1,0,1,2,2,2,1,1,0,0,1,0,1,15,6,2,2,1,0,15,2
Ambès1,SO2,2015-01-01,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-04,0,0,2,15,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
Ambès1,SO2,2015-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-07,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-08,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,SO2,2015-01-09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0
Ambès1,SO2,2015-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Ambès1,SO2,2015-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
Ambès1,SO2,2015-01-13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,2,0,1,0,0,0,0,0,3,0
Ambès1,SO2,2015-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,3,0,3,0
Ambès1,SO2,2015-01-17,1,0,1,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Ambès1,SO2,2015-01-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-19,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,SO2,2015-01-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Ambès1,SO2,2015-01-21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2015-01-24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-25,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2015-01-26,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ambès1,SO2,2015-01-27,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
Ambès1,SO2,2015-01-28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3,0,6,1
