FID,nature,index_,nb_logmt,export,source,SHAPE_Length,SHAPE_Area
544,Résidence,LES IRIS,23,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,135.140024570602,1012.67784999744
545,Résidence,LE CLOS SAINT JACQUES,50,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,97.7193988231815,570.56299999384
546,Résidence,LE CLOS DE SAINTE MARIE, 40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,157.369464214178,1456.569799998
547,Lotissement,LES COTEAUX DE SAINTE CLOTILDE,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,708.196166927333,14105.3040499931
548,Résidence,GALANGA,13,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,77.9920302603414,376.702850005945
549,SHLMR,LES TERRASSES DE MONTGAILLARD,67 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,512.463730190021,11450.0582999975
550,SIDR,BADAMIERS,13 LES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,318.520165825123,2757.7210948326
551,Promoteur BATIPRO,LES LONGANIS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,423.602296795207,8711.43889995226
552,Résidence,POINTES DES JARDINS,99,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,203.146614603636,2045.32660002159
553,Résidence,TAILE MANIKOM, 12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,155.102419120255,1242.59664999777
554,Promoteur SPAG,LE JARDIN DES HIRONDELLES,63,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,204.252203792707,2528.72119999383
555,Résidence,JACQUES PREVERT,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,113.853050921934,800.61420000465
556,Résidence,LE MONICA BLUE,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,159.846707955315,1548.70304998874
557,Résidence,DINDAR, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,146.576068300901,1105.53780000166
558,SEDRE,LES COMPTOIRS DU BUTOR,41 LOGTS LLTS + COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,176.554897397336,1957.02065001619
559,SIDR,ASTRAL,53 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,274.94599912043,4075.07484997429
560,Résidence,DES BAMBOUS,11 logts + 1 bureau,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,107.429845168019,682.864049999488
561,Résidence,LECLERC,22 logts + 4 com,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,155.964916532096,1117.14780001031
562,Promoteur SCI,MARIE CELINE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.9818438338608,296.123050000995
563,Résidence,DU MAIL, 213,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,174.685690490458,1809.96024998482
564,Résidence,MAX'HYM,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.030416299695,340.019349994814
565,SHLMR,MAYFLOWER,87 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,393.193756414239,7187.1328999724
566,Résidence,PRINCETON 2,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,133.568612590281,815.322049989338
567,Résidence,PRINCETON,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,95.0956727564761,519.464749978335
568,Résidence,LE CAP BERNARD 2,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,191.755109572972,2060.63850002043
569,Promoteur BATIPRO,ATHENAS,49,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,162.639834528213,1384.31450000048
570,Promoteur SPAG,LES JARDINS DE LA PLAGE,90,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,433.11067714807,10636.4064000864
571,Résidence,LES ABRICOTIERS,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.995579324326,1001.01450000691
572,Résidence,DURANDIN, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.411281648016,687.27665000428
573,Résidence,LE VIADUC,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.866723898882,1342.92584999517
574,Résidence,COSTA RICA,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,120.290039499744,642.626750002069
575,Résidence,LE ZEPHYR,77,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,213.608040924714,2350.80294998093
576,Résidence,TRINIDAD,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,98.8960821032583,609.262899984261
577,Résidence,LE PARC SAINT-GEORGES,70,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,268.742353444591,4505.06549997695
578,Résidence,DJANGO,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,111.385096622074,618.135300003428
579,Promoteur SPAG,LES JARDINS DES TURQUOISES,73,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,387.172099150148,4934.36264999178
580,Promoteur BATIPRO,CITRONNELLES,29,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,168.182644095114,1185.58554996885
581,Résidence,PREMIUM,70,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,284.687534980317,4221.72514999254
582,Résidence,AFFEJEE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,140.011607023165,857.410549996134
583,Promoteur SPAG,LE JARDIN DE PETITE ILE,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,376.835307673423,5776.02465001094
584,Résidence,LE ROMANA,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,60.656557851911,228.677449991495
585,Résidence,ANJOU 2,196,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,180.406221345602,1941.20599996799
586,Résidence,DELPHINE,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,127.156415287881,526.916400011872
587,Résidence,PREMALA,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.939162430226,551.62179999836
588,Résidence,DURFORT,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,121.154127752216,906.105449998876
589,Résidence,LES ACACIAS,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,111.535676614824,716.816849991955
590,Résidence,DIVA,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,98.5645499940497,464.525800004607
591,Promoteur SPAG,LE CLOS DES PECHERS,128,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,564.096845142566,13013.9793500243
592,Résidence,INDRA SANJIV,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,170.638003114153,1648.49934999792
593,Résidence,CARPAYE,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,119.646531504604,864.95514999828
594,Résidence,LE GALION, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.682591492197,732.998499997241
595,Résidence,LES TERRASSES DE BELLEPIERRE,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,343.777897141069,4020.83084996482
596,SIDR,RESIDENCE VILLAS VICTORIA,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,338.950276535093,5405.85620001447
597,Promoteur SICA,RHI SAINT FRANCOIS,4 LES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,200.995989810866,2065.37775001058
598,SIDR,TISSERIN,44 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,267.236220278186,3821.52935003279
599,Promoteur SPAG,LA GOELETTE,50,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,250.168966074835,3700.50730000397
600,Promoteur SPAG,LE GALION (BAT.A),53,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.524011473919,2596.41490000488
601,Résidence,ORION,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,145.998327398864,895.331199990968
602,SIDR,FREGATE 1,55 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,425.748723417188,6609.68435001466
603,SIDR,FREGATE 2,59 PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,386.530837564711,5609.96354998533
604,SIDR,POINSETIAS 3, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,244.105481545057,1836.7112999773
605,Résidence,LES ALIZES, 18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,332.196906509351,3689.04379999628
606,Résidence,HELENE 1,60,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,155.31498232195,1275.39875000314
607,Résidence,LES LORETTES,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,170.835742500654,1511.9702000222
608,Résidence,LE MOZART, 66,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,127.840145810241,1015.96599999247
609,Résidence,LE BERLIOZ, 66,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,155.672016041855,1511.8285500007
610,Résidence,BAIES ROSES,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,308.996991939638,5008.01865004543
611,Promoteur SPAG,LES JARDINS DU CREOLIA,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,223.406254006593,2917.2351499905
612,Résidence,BOHEMIAS,14,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,122.400687855626,760.294249983205
613,Résidence,ANTOINETTE,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,116.534619256693,554.646149994952
614,SODIAC,LE CLOS MARECHAL,18 logts + 2 locaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,121.088762644574,744.44225000158
615,Résidence,LES TUITUIS,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,143.281253193824,1096.84670001624
616,Résidence,LES TERRASSES DE CELINA,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,195.966069950784,1921.59005001273
617,Résidence,LE HAMEAU DE JADE,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,221.042412626043,2857.95830001934
618,Promoteur SPAG,CAP EMERAUDE,58,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,419.646429596656,4957.95840002659
619,Résidence,FARNESE,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,60.4684575768279,218.65089999935
620,Résidence,SHELEM, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,132.557796056448,1021.30179999998
621,Résidence,ATHENEE,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,140.158428322959,1105.09790000484
622,Résidence,CENTRAL FAC IV,100,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,186.201544725269,2034.76855000137
623,Résidence,HUPPES DE BOURBON,154,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,920.155703044797,29269.7454499844
624,Promoteur SCI,DU MARAIS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.91527928286,1064.16094999173
625,SODIAC,TERRE DE MIRE,69 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,366.064460006672,8424.95665000636
626,Résidence,GRENADINES,49,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,154.139577064277,1402.22430001286
627,Résidence,LISE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,59.7634326579338,212.754199998625
628,SHLMR,TAMARINA,88 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,355.097303267589,6991.2682500258
629,Résidence,LES JASMINS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,156.700620917058,1471.86619997581
630,Résidence,LES POURPIERS,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,117.459535241638,870.721099989981
631,Résidence,LES ROSES DE BOURBON,47,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.760943297701,1155.72934999671
632,SHLMR,SAINTEX,41 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,202.865079627817,1407.02745001726
633,Résidence,LE ROCHER,56,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,244.969538880649,3278.14980001727
634,Résidence,LES GREVILEAS,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,99.8447083431218,516.970700000788
635,Résidence,SAMANTHA,42,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,136.887682560802,960.583150000483
636,Résidence,BELHA ROSA,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.289229112945,655.240300006194
637,Résidence,CENTRAL FAC 2,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,181.944396922155,1302.19385000638
638,Résidence,BACHAUD, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.622471821139,831.770800007946
639,Résidence,LE CHATEL,3 logts + 1 bureau + 1 commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,80.3024002869452,402.426699996478
640,Résidence,LES FLEURES MARINES,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,102.506134223455,648.56094999369
641,Promoteur SCI,MINATCHY,16 LOGTS + 2 LOCAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,157.142530261393,1120.43565001245
642,Résidence,LE PATHIO DE THALIE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,155.529593662863,727.679900003986
643,SIDR,LES JACQUIERS,63 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,197.087844180164,2400.32014999977
644,Résidence,DES ORANGERS,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,69.2373221442231,227.980499999233
645,Résidence,VIOLETTE ET FRANCOIS,26,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,116.223313441749,806.937150003308
646,Résidence,LES LAURIERS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,237.357151541969,2573.00215001099
647,SHLMR,LES EOLIDES,16 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,103.665326594062,666.352599998952
648,Résidence,DU PONT, 27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.837625095616,1117.20370002026
649,Promoteur SCI,JAJO, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,64.8153443339053,259.315049992431
650,Résidence,LES NEFLES,37,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.663143676982,915.937600006994
651,SIDR,FLEUR DE COTON,40 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,338.49719217358,4727.65864997459
652,Résidence,VIGINI,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.433620630051,2106.18154998178
653,Résidence,LE CLOS DE PENELOPE,31,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,182.280342810745,904.890949991222
654,Résidence,LES AQUARELLES,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,99.6518167288414,569.306600002434
655,Résidence,LE VILLAGE UNIVERSITAIRE,59,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.828530615361,1187.12779999204
656,Résidence,CENTRAL FAC 3,72,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,185.661692223269,1973.88375001826
657,Résidence,CENTRAL FAC 1,113,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,173.436814506059,1780.9211999957
658,Résidence,LES GRENADIERS,36,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,505.760557623911,4204.38195000013
659,SIDR,LE DOMAINE DES LATANIERS,53 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,168.10336762532,1744.81674999826
660,Résidence,LES TERRASSES DES CAMELIAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,452.455980769055,6518.20915000401
661,Résidence,LA SENZA,13 logts + Bureau,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,84.1207121249801,431.638699999751
662,Résidence,JULIETTE,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.967426532591,757.907550007057
663,Résidence,DES TEC TEC,44,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,322.720548302787,6350.07490000352
664,Résidence,PATAIR,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,62.0752502310466,234.768549997979
665,Résidence,RAMASSAMY RAYMOND, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,303.672665488494,3146.54665002121
666,Résidence,SAINTE CLOTILDE,42,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,399.957415656424,9757.73710002074
667,Résidence,LAGOURGUE,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,133.835116497099,1056.90025001645
668,Résidence,LES PAPANGUES,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.486997569112,550.050149996454
669,SHLMR,LAELIA,44 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,163.895817774074,1484.70745001105
670,Résidence,CENTRAL FAC 9,127,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,238.593796669666,2710.50580000907
671,Résidence,HELENE 2,75,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,198.817466041766,1570.41684998092
672,Promoteur PROMOJET,MISTRAL,110,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,263.092009146322,2857.06070001594
673,SHLMR,BAUHINIAS,71 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,588.169082034609,13196.3874999427
674,Résidence,LE PAILLE EN QUEUE,113,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,222.629715452907,2413.26055003279
675,Résidence,CENTRAL FAC 5,150,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,218.750175870341,2482.88510000683
676,Promoteur SCCV,MONTAGNE 41, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.667306045495,730.038650000517
677,Promoteur SCCV,REZK,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,180.680280973286,1234.39090002508
678,Résidence,GOELETTE,47,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,153.025315002583,1409.22209999084
679,SIDR,LES TERRASSES DE SOPHIE,36 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,138.853274432156,1135.42910000433
680,Résidence,LES LONGANNES,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.401709566084,978.31054999781
