DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,InsNoVoie,InsLibelleVoie,InsLieuDit,InsCodePostal,InsNbPlaceParking,InsNbPlaceParkingHandi,InsGardiennee,InsEmpriseFonciere,InsDateCreation,InsDateMaj,Nb_FicheEquipement,Nb_Equipements,latitude,longitude
33,Gironde,33016,Asques,330160005,Port d'Asques,,,,33240,0,0,Non,,2007-11-06 00:00:00,2013-05-16 00:00:00,1,1,44.951092,-0.402456
33,Gironde,33017,Aubiac,330170001,Aire de Jeux,,,,33430,0,0,Non,2837,2005-12-12 00:00:00,2013-05-16 00:00:00,1,1,44.482263,-0.250859
33,Gironde,33018,Aubie-et-Espessas,330180001,Centre de Loisirs G. Corbizet,,Le Bourg,,33240,0,0,Sans logement de gardien,4464,2005-12-12 00:00:00,2014-05-14 00:00:00,4,5,45.018931,-0.407393
33,Gironde,33018,Aubie-et-Espessas,330180004,Chemin de Randonnee,,,,33240,0,0,Non,,2007-10-04 00:00:00,2014-05-14 00:00:00,1,1,45.020519,-0.37685
33,Gironde,33019,Audenge,330190001,Gymnase,,Rue de Pessalle,,33980,25,1,-,1800,2005-12-12 00:00:00,2015-10-13 00:00:00,1,1,44.685843,-1.013729
33,Gironde,33019,Audenge,330190003,Plaine des Sports de Pessalle,,Rue des Fauvettes,,33980,30,1,-,29596,2005-12-12 00:00:00,2015-10-13 00:00:00,5,8,44.686666,-1.01014
33,Gironde,33019,Audenge,330190005,Bassin Emile Ortel,,Avenue des Marins,,33980,0,0,Non,3500,2005-12-12 00:00:00,2015-10-13 00:00:00,1,1,44.683106,-1.019535
33,Gironde,33019,Audenge,330190006,Stade Municipal,,Rue du Stade,,33980,0,0,Non,11480,2005-12-12 00:00:00,2015-10-13 00:00:00,1,1,44.686542,-1.015991
33,Gironde,33019,Audenge,330190007,Terrain de Petanque,,Place du Marche,,33980,0,0,-,1000,2005-12-12 00:00:00,2015-10-13 00:00:00,1,1,44.682102,-1.015526
33,Gironde,33019,Audenge,330190008,Stand de Tir,,,Grabytere,33980,0,0,-,14486,2005-12-12 00:00:00,2015-10-13 00:00:00,2,2,44.6815,-1.006267
33,Gironde,33019,Audenge,330190009,Domaine d'Oules,,Oules,Domaine d'Oules,33980,0,0,-,470000,2005-12-12 00:00:00,2015-10-13 00:00:00,3,3,44.682292,-0.97146
33,Gironde,33019,Audenge,330190010,Port d'Audenge,,Avenue des Marins,,33980,0,0,Non,,2006-11-24 00:00:00,2015-07-19 00:00:00,1,1,44.683106,-1.019535
33,Gironde,33019,Audenge,330190011,Chemin de Randonnee,,,,33980,0,0,Non,,2007-05-04 00:00:00,2015-06-24 00:00:00,1,1,44.6815,-1.006267
33,Gironde,33019,Audenge,330190012,City Stade,,Rue du Port,,33980,0,0,-,0,2015-10-13 00:00:00,,1,1,44.681023,-1.016824
33,Gironde,33019,Audenge,330190013,Skate Park,,Rue du Port,,33980,0,0,Non,,2015-10-13 00:00:00,,1,1,44.681023,-1.016824
33,Gironde,33021,Auros,330210001,Stade Municipal,,Rue du Stade,,33124,0,0,-,41540,2005-12-12 00:00:00,2014-12-15 00:00:00,4,4,44.496199,-0.147743
33,Gironde,33021,Auros,330210002,Foyer Rural,,Rue des Ecoles,,33124,0,0,-,4400,2005-12-12 00:00:00,2014-12-15 00:00:00,3,3,44.49177,-0.167422
33,Gironde,33021,Auros,330210004,Itineraire de Randonnee,,,,33124,0,0,Non,,2007-09-27 00:00:00,2014-12-15 00:00:00,1,1,44.494547,-0.137796
33,Gironde,33022,Avensan,330220001,Stade Municipal,,Route du Poteau,,33480,0,0,Non,20600,2005-12-12 00:00:00,2014-11-17 00:00:00,3,3,45.023903,-0.761755
33,Gironde,33022,Avensan,330220002,Salle Polyvalente,,Bourg d'Avensan Place St Pierre,,33480,0,0,Non,290,2005-12-12 00:00:00,2014-11-17 00:00:00,1,1,45.039648,-0.750892
33,Gironde,33022,Avensan,330220003,Tennis d'Avensan,,Route du Poteau,,33480,0,0,Non,4429,2005-12-12 00:00:00,2014-11-17 00:00:00,3,4,45.023903,-0.761755
33,Gironde,33022,Avensan,330220004,Plaine de Puiberron,,Route du Poteau,,33480,0,0,Non,30000,2005-12-12 00:00:00,2014-11-17 00:00:00,3,3,45.023903,-0.761755
33,Gironde,33022,Avensan,330220005,Écuries de Léojean,,Chemin de Léojean 33480 Avensan,,33480,0,0,Non,0,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.995796,-0.77196
33,Gironde,33022,Avensan,330220006,Terrain de Petanque,,Rue des Anciens Combatants,,33480,0,0,Non,2000,2005-12-12 00:00:00,2014-11-17 00:00:00,1,1,45.036812,-0.758354
33,Gironde,33022,Avensan,330220007,Ecurie du Grand Prairial,,Route de Bordeaux,,33480,0,0,Avec logement de gardien,,2007-01-30 00:00:00,2014-11-17 00:00:00,3,3,45.003272,-0.766209
33,Gironde,33022,Avensan,330220010,Parcours de Santé,,,,33480,0,0,Non,,2010-10-08 00:00:00,2014-11-17 00:00:00,1,1,45.020447,-0.71812
33,Gironde,33022,Avensan,330220012,Skate Park,,Rue du Stade,,33480,0,0,Non,,2010-10-08 00:00:00,2014-11-17 00:00:00,1,1,45.033994,-0.757991
33,Gironde,33023,Ayguemorte-les-Graves,330230001,Terrain de Basket,,Place du Souvenir,,33640,0,0,Non,800,2005-12-12 00:00:00,2014-11-17 00:00:00,1,1,44.708206,-0.480493
33,Gironde,33023,Ayguemorte-les-Graves,330230002,Plaine des Sports,,Avenue du Général de Gaulle,,33640,0,0,Non,25000,2005-12-12 00:00:00,2014-11-17 00:00:00,4,5,44.710197,-0.479398
33,Gironde,33024,Bagas,330240001,Centre Equestre du Drot,,Chateau le Drot,,33190,0,0,Non,,2007-01-30 00:00:00,2013-05-16 00:00:00,2,3,44.625024,-0.055579
33,Gironde,33024,Bagas,330240002,Parcours Sportif,,,Hameau de Montaugé,33190,0,0,Non,0,2009-09-23 00:00:00,2013-05-16 00:00:00,1,1,44.623265,-0.053464
33,Gironde,33025,Baigneaux,330250001,Salle des Fetes,,Le Bourg,,33760,30,0,Non,143,2005-12-12 00:00:00,2013-05-16 00:00:00,2,2,44.723352,-0.198124
33,Gironde,33025,Baigneaux,330250002,Anim'Horses,,Ecurie de Chicot,,33760,,,Avec logement de gardien,,2007-01-30 00:00:00,2013-05-16 00:00:00,1,1,44.726792,-0.176011
33,Gironde,33026,Balizac,330260001,Site Eglise,,Le Bourg,,33730,0,0,Non,25490,2005-12-12 00:00:00,2013-05-16 00:00:00,3,3,44.487872,-0.445621
33,Gironde,33026,Balizac,330260003,Sentier de Randonnee,,,,33730,0,0,Non,0,2007-04-25 00:00:00,2013-05-16 00:00:00,1,1,44.493302,-0.455407
33,Gironde,33027,Barie,330270001,Stade Municipal,,Le Bourg,,33190,0,0,Non,10320,2005-12-12 00:00:00,2013-05-16 00:00:00,2,2,44.570429,-0.115238
33,Gironde,33027,Barie,330270002,Chemin de Randonnee,,,,33190,0,0,Non,,2007-03-26 00:00:00,2013-05-16 00:00:00,1,1,44.574939,-0.102993
33,Gironde,33027,Barie,330270003,Terrain Multisports,,Le Bourg,,33190,0,0,Non,300,2009-10-01 00:00:00,2013-05-16 00:00:00,1,1,44.570429,-0.115238
33,Gironde,33028,Baron,330280001,Tennis,,Au Bourg,,33750,0,0,Non,0,2005-12-12 00:00:00,2014-05-12 00:00:00,1,1,44.823784,-0.317285
33,Gironde,33028,Baron,330280002,Terrain Multisports (City Stade),,Le Bourg,,33750,0,0,Non,0,2005-12-12 00:00:00,2014-05-12 00:00:00,1,1,44.823784,-0.317285
33,Gironde,33029,Barp,330290001,Complexe Sportif,,Avenue de Gascogne,,33114,125,0,-,104725,2005-12-12 00:00:00,2015-10-13 00:00:00,8,11,44.601351,-0.761298
33,Gironde,33029,Barp,330290002,Boulodrome,,Avenue des Pyrénées,,33114,0,0,-,13850,2005-12-12 00:00:00,2015-10-13 00:00:00,1,1,44.62074,-0.761491
33,Gironde,33029,Barp,330290004,Dojo,,Place du Champ de Foire,,33114,26,2,Non,13850,2005-12-12 00:00:00,2015-10-13 00:00:00,2,2,44.607813,-0.76966
33,Gironde,33029,Barp,330290005,Terrain Ulm,,La Pierre du Coin,,33114,0,0,Non,,2006-12-19 00:00:00,2015-10-13 00:00:00,1,1,44.60748,-0.780361
33,Gironde,33029,Barp,330290006,Chemin de Randonnee,,,,33114,0,0,Non,,2007-08-10 00:00:00,2015-06-24 00:00:00,1,1,44.597257,-0.768762
33,Gironde,33029,Barp,330290008,Boulodrome Couvert,,Chemin de la Scierie,,,0,0,Non,,2011-11-10 00:00:00,2015-10-13 00:00:00,1,7,44.596531,-0.757244
33,Gironde,33030,Barsac,330300001,Complexe Bastard,7,Rue du Stade,,33720,260,0,Non,32700,2005-12-12 00:00:00,2014-11-17 00:00:00,6,8,44.607314,-0.31351
33,Gironde,33030,Barsac,330300002,Ecole Primaire,,Rue de la Gare,,33720,0,0,Non,0,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.603355,-0.319049
33,Gironde,33030,Barsac,330300003,Boulodrome,,Parc Franck Cassaigne,,33720,0,0,Non,8000,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,,
33,Gironde,33030,Barsac,330300005,Aire Multisports,,Place Franck Chassaigne,,33720,0,0,Non,,2011-01-28 00:00:00,2014-11-17 00:00:00,2,2,44.607765,-0.318534
33,Gironde,33030,Barsac,330300007,Chemin de Randonnee,,,,33720,0,0,Non,,2007-03-27 00:00:00,2014-11-17 00:00:00,1,1,44.591448,-0.317845
33,Gironde,33030,Barsac,330300008,Gymnase,,Rue des Écoles,,33720,0,0,Non,,2014-11-17 00:00:00,,1,1,44.606177,-0.318934
33,Gironde,33031,Bassanne,330310001,Chemin de Randonnee,,,,33190,0,0,Non,0,2007-10-03 00:00:00,2013-05-16 00:00:00,1,1,44.562008,-0.085765
33,Gironde,33032,Bassens,330320001,Les Terrasses du Bousquet,30,Rue Paul Bert,,33530,0,0,-,1400,2005-12-12 00:00:00,2015-10-16 00:00:00,1,1,44.900296,-0.515625
33,Gironde,33032,Bassens,330320002,Plaine des Sports de Seguinaud,,Avenue des Griffons,,33530,157,5,-,18928,2005-12-12 00:00:00,2015-10-16 00:00:00,13,16,44.891153,-0.518778
33,Gironde,33032,Bassens,330320004,City Stade Prevert,,,Quartier de Prevert,33530,0,0,-,5200,2005-12-12 00:00:00,2015-10-16 00:00:00,5,5,44.912418,-0.516919
33,Gironde,33032,Bassens,330320005,Plateau d'Evolution François Villon,,Cité du Bousquet,,33530,0,0,-,3000,2005-12-12 00:00:00,2015-10-16 00:00:00,3,3,44.899522,-0.514595
33,Gironde,33032,Bassens,330320006,Piscine Intercommunale,,Rue Camille Julian,,33530,0,0,-,0,2005-12-12 00:00:00,2015-10-16 00:00:00,1,1,44.902529,-0.508545
33,Gironde,33032,Bassens,330320007,Plateau d'Evolution Rosa Bonheur,,Rue Fenelon,,33560,0,0,Non,1575,2015-10-16 00:00:00,2015-10-16 00:00:00,3,3,,
33,Gironde,33032,Bassens,330320008,City Stade Beauval,,Rue du Grand Lac,,33560,0,0,Non,,2015-10-16 00:00:00,,3,3,,
33,Gironde,33032,Bassens,330320009,College Manon Cormier,15,Rue du 19 Mars 1962,,33530,0,0,Sans logement de gardien,,2015-10-16 00:00:00,,5,5,44.900592,-0.508553
33,Gironde,33033,Baurech,330330001,Stade Municipal,,,Canteloup,33880,0,0,Non,20448,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.728279,-0.445473
33,Gironde,33033,Baurech,330330002,Centre Équestre Saint Gilles,96,Anort,,33880,0,0,-,70000,2005-12-12 00:00:00,2014-12-15 00:00:00,3,3,44.723896,-0.435953
33,Gironde,33033,Baurech,330330003,Lac de Baurech,,,Lac,33880,0,0,Non,500000,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.730525,-0.430932
33,Gironde,33033,Baurech,330330004,Chemin de Randonnee,,,,33880,0,0,Non,,2007-05-10 00:00:00,2014-11-17 00:00:00,1,1,44.739438,-0.430065
33,Gironde,33035,Bayon-sur-Gironde,330350001,Stade Municipal et Salle des Fêtes,,Le Bourg,,33710,25,0,Non,0,2005-12-12 00:00:00,2013-05-16 00:00:00,5,5,45.054325,-0.5968
33,Gironde,33035,Bayon-sur-Gironde,330350002,Salle de Judo,1,Coudar,,33710,0,0,Non,0,2005-12-12 00:00:00,2013-05-16 00:00:00,1,1,45.057112,-0.597571
33,Gironde,33035,Bayon-sur-Gironde,330350004,Chemin de Randonnee,,,,33710,0,0,Non,0,2007-07-13 00:00:00,2013-05-16 00:00:00,1,1,45.058918,-0.586295
33,Gironde,33035,Bayon-sur-Gironde,330350005,La Reuille,,,,33710,0,0,Non,,2007-11-14 00:00:00,2013-05-16 00:00:00,1,1,45.058918,-0.586295
33,Gironde,33036,Bazas,330360001,Hall Polyvalent,24,Av Paul Lamarque,,33430,0,0,-,2800,2005-12-12 00:00:00,2015-10-17 00:00:00,1,1,44.431772,-0.219751
33,Gironde,33036,Bazas,330360002,Lac de Prade,,,La Prade,33430,0,0,-,750000,2005-12-12 00:00:00,2015-10-16 00:00:00,1,1,44.438921,-0.174612
33,Gironde,33036,Bazas,330360003,Tennis Club de la Vigne,,Av. de la République,,33430,0,0,-,2500,2005-12-12 00:00:00,2015-10-16 00:00:00,1,3,44.433581,-0.225152
33,Gironde,33036,Bazas,330360004,Salle de Gymnastique Boulodrome,3,Avenue de la République,,33430,5,0,Non,2970,2005-12-12 00:00:00,2011-11-17 00:00:00,2,2,44.433581,-0.225152
33,Gironde,33036,Bazas,330360005,Lycée Polyvalent et Lycée Professionnel Anatole de Monzie,,Cours Gambetta,,33430,0,0,-,12400,2005-12-12 00:00:00,2015-10-17 00:00:00,1,1,44.433866,-0.215233
33,Gironde,33036,Bazas,330360006,Ecole Primaire,,R Rue Paul Lamarque,,33430,0,0,-,8400,2005-12-12 00:00:00,2015-10-17 00:00:00,2,2,44.431772,-0.219751
33,Gironde,33036,Bazas,330360007,Plateau des Vignes,,Rue Anatole de Monzie,,33430,0,0,-,9600,2005-12-12 00:00:00,2015-10-16 00:00:00,1,1,44.434564,-0.226182
33,Gironde,33036,Bazas,330360009,Poney Club de Bazas,,,Garlope,33430,0,0,Non,21040,2005-12-12 00:00:00,2015-10-16 00:00:00,3,4,44.444313,-0.262251
33,Gironde,33036,Bazas,330360010,Piscine,,Avenue de la République,,33430,0,0,-,6600,2005-12-12 00:00:00,2015-10-16 00:00:00,4,4,44.433581,-0.225152
33,Gironde,33036,Bazas,330360011,Legta Lycée Agricole,,Avenue République,,33430,0,0,-,21000,2005-12-12 00:00:00,2015-10-16 00:00:00,6,6,44.433581,-0.225152
33,Gironde,33036,Bazas,330360012,Collège Ausone,,Avenue Franck Cazenave,,33430,0,0,-,16200,2005-12-12 00:00:00,2015-10-16 00:00:00,5,5,44.42763,-0.219241
33,Gironde,33036,Bazas,330360013,Stade Municipal de Castagnoles,,Route de Langon,,33430,0,0,-,46600,2005-12-12 00:00:00,2015-10-17 00:00:00,6,7,44.437716,-0.224666
33,Gironde,33036,Bazas,330360014,Stade de Pérette,,,Perette,33430,0,0,-,37600,2005-12-12 00:00:00,2015-10-16 00:00:00,3,3,44.439853,-0.227569
33,Gironde,33036,Bazas,330360015,Pas de Tir a l'Arc,,Chemin du Centre de Loisirs,La Glory,33430,0,0,-,7543,2005-12-12 00:00:00,2015-10-16 00:00:00,1,1,,
33,Gironde,33036,Bazas,330360018,Chemin de Randonnee,,,,33430,0,0,Non,,2007-08-09 00:00:00,2015-06-24 00:00:00,1,1,44.443132,-0.194094
33,Gironde,33037,Beautiran,330370001,Boulodrome,,Place de l'Eglise,,33640,0,0,Non,5000,2005-12-12 00:00:00,2014-11-17 00:00:00,1,1,44.704091,-0.448925
33,Gironde,33037,Beautiran,330370002,Plaine des Sports,,Rue du Stade,,33640,60,0,Non,91000,2005-12-12 00:00:00,2014-11-17 00:00:00,6,7,44.702671,-0.461218
33,Gironde,33037,Beautiran,330370003,Ecole Primaire,,Place de Verdun,,33640,0,0,Non,10300,2005-12-12 00:00:00,2014-11-17 00:00:00,5,5,44.704091,-0.448925
33,Gironde,33038,Bégadan,330380001,Foyer Rural,11,Route de Saint Saturnin 33340 Begadan,,33340,80,0,Non,23012,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,45.357645,-0.895129
33,Gironde,33038,Bégadan,330380002,Ecole Communale,,Route de Canté Cocut,,33340,0,0,Sans logement de gardien,4000,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,45.361621,-0.893554
33,Gironde,33038,Bégadan,330380003,Stade Municipal Gaston Fournier,11,Route de Canissac,,33340,0,0,Non,13183,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,45.364446,-0.907226
33,Gironde,33039,Bègles,330390001,Starphysic,206,Route de Toulouse,,33130,,,Non,350,2006-01-05 00:00:00,,2,2,44.798651,-0.569748
33,Gironde,33039,Bègles,330390003,Complexe Langevin,131,Rue Lauriol,,33130,10,2,Avec logement de gardien,18273,2005-12-12 00:00:00,2012-09-26 00:00:00,4,5,44.809938,-0.569805
33,Gironde,33039,Bègles,330390004,Stade Andre Moga,,Impasse Delphin Loche,,33130,30,2,Avec logement de gardien,49329,2005-12-12 00:00:00,2012-09-26 00:00:00,6,10,44.805903,-0.551768
33,Gironde,33039,Bègles,330390005,Complexe Sportif Duhourquet,,Rue Marcel Sembat,,33130,10,2,Avec logement de gardien,19085,2005-12-12 00:00:00,2012-09-26 00:00:00,6,6,44.816761,-0.544403
33,Gironde,33039,Bègles,330390006,Salle Gambetta,,Rue Leon Gambetta,,33130,10,2,Non,425,2005-12-12 00:00:00,2012-09-26 00:00:00,1,1,44.807615,-0.551353
33,Gironde,33039,Bègles,330390007,Gymnase Boyer,,Rue J.Et F. Joliot Curie,,33130,20,2,Non,5377,2005-12-12 00:00:00,2012-09-26 00:00:00,1,1,44.801298,-0.545814
33,Gironde,33039,Bègles,330390009,College Pablo Neruda,,Chemin de Mussonville,,33130,30,2,Avec logement de gardien,17000,2005-12-12 00:00:00,2013-01-03 00:00:00,3,3,44.792994,-0.565039
33,Gironde,33039,Bègles,330390010,Equipement Sportif Cite Farge,,Rue des Muriers,,33130,10,2,Non,2400,2005-12-12 00:00:00,2013-01-03 00:00:00,1,1,44.813292,-0.549817
33,Gironde,33039,Bègles,330390011,Baignade Aménagée,22,Avenue Mendes France,Bègles,33130,50,2,Non,92000,2005-12-12 00:00:00,2013-01-03 00:00:00,1,1,44.802379,-0.538322
33,Gironde,33039,Bègles,330390013,Piscine Municipale les Bains,16,Rue Carnot,,33130,0,0,Sans logement de gardien,,2009-09-11 00:00:00,2012-09-26 00:00:00,1,1,44.807357,-0.556033
33,Gironde,33039,Bègles,330390031,City Stade de Paty,,Rue de Paty,,33130,0,,Non,,2013-01-03 00:00:00,,1,1,44.798137,-0.544115
33,Gironde,33039,Bègles,330390032,Petznque de la Ferrade,,38 Avenue Salvador Allende,,33130,,,Non,,2013-01-03 00:00:00,,1,1,44.80078,-0.56731
33,Gironde,33039,Bègles,330390036,City Stade Yhorez,,Rue Lamoureux,,33130,0,,Non,,2013-01-03 00:00:00,,1,1,44.802254,-0.561602
33,Gironde,33040,Béguey,330400001,Salle Polyvalente,,Chemin de la Fabrique,,33410,0,0,-,300,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,44.641286,-0.321708
33,Gironde,33040,Béguey,330400002,Aire de Jeux,,Place de la Mairie,,33410,0,0,Non,1280,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,44.638987,-0.322621
33,Gironde,33042,Belin-Béliet,330420001,Complexe Pierre Mano,,Rue du Stade,,33830,0,0,Non,17321,2005-12-12 00:00:00,2015-10-09 00:00:00,3,5,44.508287,-0.784194
33,Gironde,33042,Belin-Béliet,330420002,Stade de Suzon,,Rue des Ecoles,,33830,0,0,Non,17497,2005-12-12 00:00:00,2015-10-09 00:00:00,2,2,44.499505,-0.785242
33,Gironde,33042,Belin-Béliet,330420005,Stand de Tir,,,Base Communale de Coueyron,33830,15,1,-,0,2005-12-12 00:00:00,2015-10-09 00:00:00,1,1,,
33,Gironde,33042,Belin-Béliet,330420007,Salle des Fetes de Beliet,,Place des Freres Estreme,,33830,0,0,-,702,2005-12-12 00:00:00,2015-10-09 00:00:00,1,1,44.508697,-0.78947
33,Gironde,33042,Belin-Béliet,330420009,Chemin de Randonnee,,,,33830,0,0,Non,,2007-08-10 00:00:00,2015-06-24 00:00:00,1,1,44.486961,-0.771002
33,Gironde,33042,Belin-Béliet,330420010,Site d'Embarquement,,,,33830,0,0,Non,,2007-11-06 00:00:00,2015-10-09 00:00:00,4,4,44.486961,-0.771002
33,Gironde,33042,Belin-Béliet,330420011,Salle des Fetes de Belin,13,Rue de l'Abbé Gaillard,Belin,33830,0,0,Non,,2015-10-09 00:00:00,2015-10-09 00:00:00,1,1,44.492359,-0.786921
33,Gironde,33042,Belin-Béliet,330420012,Jardin de la Gare,,Rue de la Gare,,33830,0,0,Non,,2015-10-09 00:00:00,,3,3,44.500182,-0.788529
33,Gironde,33044,Bellefond,330440001,Tennis Club,,Le Bourg,,33760,0,0,Non,648,2005-12-12 00:00:00,2013-05-16 00:00:00,1,1,44.766739,-0.170844
33,Gironde,33045,Belvès-de-Castillon,330450001,Plateau Sportif,,Rte Route de Langoiran,,33350,0,0,Non,0,2005-12-12 00:00:00,2013-05-16 00:00:00,1,1,44.870829,-0.01857
33,Gironde,33045,Belvès-de-Castillon,330450002,Boulodrome,,,Le Moulin,33350,0,0,Non,2000,2005-12-12 00:00:00,2013-05-16 00:00:00,1,1,44.882662,-0.042794
33,Gironde,33046,Bernos-Beaulac,330460001,Stade Municipal,,Route de Bernos,,33430,0,0,-,35727,2005-12-12 00:00:00,2014-11-17 00:00:00,4,5,44.376083,-0.250641
33,Gironde,33046,Bernos-Beaulac,330460002,Base Nautique Carroy Sur le Ciron,,,Carroy,33430,0,0,Non,6885,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.369867,-0.243007
33,Gironde,33046,Bernos-Beaulac,330460003,Écuries de Libet,,Libet 33430 Bernos Beaulac,,33430,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2014-11-17 00:00:00,4,4,44.382639,-0.26666
33,Gironde,33046,Bernos-Beaulac,330460005,Boulodrome,,Chemin de l'Abreuvoir,,33430,0,0,Non,2204,2005-12-12 00:00:00,2014-11-17 00:00:00,1,1,44.371226,-0.240988
33,Gironde,33046,Bernos-Beaulac,330460006,Les Galop Pins,,Ferme de Lafue,,33430,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.371591,-0.238262
33,Gironde,33046,Bernos-Beaulac,330460007,Scea Queyran'Ch,,,Queyran,33430,0,0,Non,,2007-01-30 00:00:00,2014-11-17 00:00:00,2,2,44.379852,-0.252747
33,Gironde,33046,Bernos-Beaulac,330460009,Chemins de Randonnee,,,,33430,0,0,Non,,2007-08-09 00:00:00,2014-11-17 00:00:00,2,2,44.394244,-0.274763
33,Gironde,33046,Bernos-Beaulac,330460010,Dispositif de Franhissement Sur le Ciron,,,,33430,0,0,Non,,2007-11-12 00:00:00,2014-11-17 00:00:00,1,1,44.394244,-0.274763
33,Gironde,33046,Bernos-Beaulac,330460015,Foyer Rural,,Le Bourg,,33430,0,0,Non,,2010-06-28 00:00:00,2014-11-17 00:00:00,1,1,44.379737,-0.257916
33,Gironde,33047,Berson,330470001,Tennis Club,,Avenue de la Libération,,33390,20,0,-,5000,2005-12-12 00:00:00,2014-10-27 00:00:00,3,4,45.108225,-0.585602
33,Gironde,33047,Berson,330470002,Stade Municipal,4,Rue du Stade,,33390,0,0,-,10282,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,45.107643,-0.580959
33,Gironde,33047,Berson,330470003,Foyer Rural,,Av de la Liberation,,33390,40,2,-,4373,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,45.108225,-0.585602
33,Gironde,33047,Berson,330470005,Chemin de Randonnee,,,,33390,0,0,Non,,2007-07-09 00:00:00,2014-10-27 00:00:00,1,1,45.114044,-0.590801
33,Gironde,33047,Berson,330470006,Ecuries de l'Oasis,2,,La Charonne,33390,0,0,Sans logement de gardien,,2014-10-27 00:00:00,,1,1,45.11655,-0.589992
33,Gironde,33048,Berthez,330480001,Écuries de Labarthe Vieille,,,Labarthe Vieille,33124,0,0,Non,230000,2005-12-12 00:00:00,2013-05-16 00:00:00,2,2,44.485839,-0.106915
33,Gironde,33049,Beychac-et-Caillau,330490001,Espace Sportif de la Trappe,,Route de la Mairie,,33750,0,0,Non,37846,2005-12-12 00:00:00,2014-11-17 00:00:00,7,7,44.874176,-0.374129
33,Gironde,33049,Beychac-et-Caillau,330490002,Golf de Teynac,,Domaine de Teynac,,33750,80,0,-,0,2005-12-12 00:00:00,2014-11-17 00:00:00,2,2,44.8609,-0.368109
33,Gironde,33049,Beychac-et-Caillau,330490003,Bourg de Cailleau,,Route de la Mairie,,33750,0,0,-,0,2005-12-12 00:00:00,2014-11-17 00:00:00,3,4,44.874176,-0.374129
33,Gironde,33050,Bieujac,330500004,Complexe Sportif,,Au Bourg,,33210,0,0,-,7635,2005-12-12 00:00:00,2013-05-20 00:00:00,4,4,44.539334,-0.155537
33,Gironde,33051,Biganos,330510001,Gymnase,1,Rue de la Verrerie,,33380,0,0,Sans logement de gardien,5600,2005-12-12 00:00:00,2015-12-13 00:00:00,2,5,44.63801,-0.978032
33,Gironde,33051,Biganos,330510002,Boulodrome,,Avenue de la Côte d'Argent,,33380,0,0,Non,3500,2005-12-12 00:00:00,2015-12-13 00:00:00,1,1,44.639692,-0.963859
33,Gironde,33051,Biganos,330510003,Salle d'Arts Martiaux,,Rue Pierre de Coubertin,,33380,0,0,Sans logement de gardien,1000,2005-12-12 00:00:00,2015-12-13 00:00:00,2,2,44.637692,-0.974856
33,Gironde,33051,Biganos,330510004,Piste de Roller Skate,,Av Avenue de la Libération,,33380,0,0,Non,0,2005-12-12 00:00:00,2015-12-13 00:00:00,1,1,44.642884,-0.977189
33,Gironde,33051,Biganos,330510005,Salle des Sports,,Rue Pierre de Coubertin,,33380,0,0,Sans logement de gardien,2500,2005-12-12 00:00:00,2015-12-13 00:00:00,2,3,44.637692,-0.974856
33,Gironde,33051,Biganos,330510006,Terrain d'Honneur,,Rue Pierre de Coubertin,,33380,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2015-12-13 00:00:00,1,1,44.637692,-0.974856
33,Gironde,33051,Biganos,330510007,Karting Top Gun Evasion,,Avenue de la Côte d'Argent,,33380,0,0,-,30800,2005-12-12 00:00:00,2015-12-13 00:00:00,1,1,44.639692,-0.963859
33,Gironde,33051,Biganos,330510008,Domaine des Argentières,,Bos Dare 33380 Biganos,,33380,0,0,-,50000,2005-12-12 00:00:00,2015-12-13 00:00:00,3,3,44.663105,-0.906022
