SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
acces.agriculture.gouv.fr_iris;iris;2014;Février;01 Feb 2014 - 11:08;28 Feb 2014 - 20:35;149;284;1,91;25614;90,19;64461;226,98;1930,99;6962,44
acces.agriculture.gouv.fr_iris;iris;2014;Janvier;02 Jan 2014 - 11:37;31 Jan 2014 - 22:06;133;262;1,97;17289;65,99;53123;202,76;1528,85;5975,34
acces.agriculture.gouv.fr_iris;iris;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_iris;iris;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_iris;iris;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_iris;iris;2014;Mars;01 Mar 2014 - 08:34;18 Mar 2014 - 10:35;83;182;2,19;14896;81,85;36503;200,57;1125,59;6332,98
acces.agriculture.gouv.fr_iris;iris;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_iris;iris;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_iris;iris;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Février;01 Feb 2014 - 00:06;27 Feb 2014 - 10:02;123;1624;13,20;85077;52,39;559087;344,27;6800,01;4287,69
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Janvier;01 Jan 2014 - 11:50;31 Jan 2014 - 23:57;138;1742;12,62;135617;77,85;736594;422,84;9775,16;5746,13
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_lanceleau;lanceleau;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Janvier;NA;31 Jan 2014 - 16:55;8;8;1,00;10;1,25;10;1,25;0,23;30,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Mars;NA;NA;0;0;0,00;0;0,00;8;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_mesdossiers;mesdossiers;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_portailexamen;portailexamen;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_portailexamen;portailexamen;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Février;NA;27 Feb 2014 - 17:25;15;48;3,20;851;17,73;5762;120,04;110,57;2358,83
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Janvier;02 Jan 2014 - 09:58;31 Jan 2014 - 13:04;8;16;2,00;36;2,25;1002;62,62;11,84;757,50
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Mars;NA;28 Mar 2014 - 11:19;387;638;1,65;23009;36,06;149520;234,36;3463,38;5558,77
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcom;prodcom;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Février;NA;28 Feb 2014 - 15:52;19;52;2,74;2465;47,40;6201;119,25;558,42;10996,56
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Janvier;NA;31 Jan 2014 - 19:21;17;28;1,65;96;3,43;1565;55,89;38,30;1400,61
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Mars;04 Mar 2014 - 09:53;28 Mar 2014 - 10:26;164;327;1,99;9655;29,53;52897;161,76;3095,72;9694,24
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomadepale;prodcomadepale;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Mars;04 Mar 2014 - 16:57;28 Mar 2014 - 10:00;123;276;2,24;10649;38,58;57229;207,35;2805,87;10410,17
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomalliance7;prodcomalliance7;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Février;NA;28 Feb 2014 - 15:29;12;27;2,25;885;32,78;2737;101,37;116,66;4424,41
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Janvier;NA;31 Jan 2014 - 13:05;3;9;3,00;15;1,67;309;34,33;3,70;421,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Mars;NA;27 Mar 2014 - 14:35;62;138;2,23;3649;26,44;17273;125,17;686,71;5095,60
acces.agriculture.gouv.fr_prodcomfedalim;prodcomfedalim;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Février;NA;28 Feb 2014 - 16:08;10;31;3,10;866;27,94;3024;97,55;110,84;3661,29
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Janvier;NA;31 Jan 2014 - 13:05;6;13;2,17;24;1,85;631;48,54;7,61;599,54
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Mars;04 Mar 2014 - 09:46;28 Mar 2014 - 10:41;76;196;2,58;5867;29,93;37785;192,78;978,80;5113,71
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_prodcomffs;prodcomffs;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_propluviaprive;propluviaprive;2014;Février;04 Feb 2014 - 14:25;25 Feb 2014 - 14:39;17;27;1,59;408;15,11;3156;116,89;50,37;1910,44
acces.agriculture.gouv.fr_propluviaprive;propluviaprive;2014;Janvier;03 Jan 2014 - 15:56;30 Jan 2014 - 16:53;15;53;3,53;595;11,23;2463;46,47;82,94;1602,53
acces.agriculture.gouv.fr_propluviaprive;propluviaprive;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Février;03 Feb 2014 - 07:31;27 Feb 2014 - 10:01;40;1245;31,12;43240;34,73;121216;97,36;4234,80;3483,08
acces.agriculture.gouv.fr_roseau;roseau;2014;Janvier;02 Jan 2014 - 07:49;31 Jan 2014 - 17:34;43;1131;26,30;49390;43,67;187614;165,88;5234,15;4738,97
acces.agriculture.gouv.fr_roseau;roseau;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_roseau;roseau;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Février;01 Feb 2014 - 07:08;28 Feb 2014 - 17:35;672;1299;1,93;30471;23,46;211691;162,96;3144,20;2478,57
acces.agriculture.gouv.fr_sesam;sesam;2014;Janvier;NA;31 Jan 2014 - 19:21;608;1144;1,88;30350;26,53;193963;169,55;2766,95;2476,71
acces.agriculture.gouv.fr_sesam;sesam;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Mars;01 Mar 2014 - 06:24;28 Mar 2014 - 10:43;632;1140;1,80;27583;24,20;189714;166,42;2622,43;2355,59
acces.agriculture.gouv.fr_sesam;sesam;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sesam;sesam;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sillage;sillage;2014;Février;02 Feb 2014 - 16:57;27 Feb 2014 - 10:01;30;201;6,70;14984;74,55;28635;142,46;1697,40;8647,46
acces.agriculture.gouv.fr_sillage;sillage;2014;Janvier;02 Jan 2014 - 09:04;31 Jan 2014 - 16:28;27;290;10,74;12070;41,62;28028;96,65;1152,28;4068,75
acces.agriculture.gouv.fr_sillage;sillage;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sillage;sillage;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Février;03 Feb 2014 - 09:10;28 Feb 2014 - 14:33;32;141;4,41;4015;28,48;12485;88,55;347,78;2525,71
acces.agriculture.gouv.fr_sna;sna;2014;Janvier;NA;31 Jan 2014 - 18:45;36;126;3,50;3161;25,09;11119;88,25;244,75;1989,11
acces.agriculture.gouv.fr_sna;sna;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Mars;03 Mar 2014 - 09:07;18 Mar 2014 - 08:14;18;65;3,61;1950;30,00;7422;114,18;167,49;2638,65
acces.agriculture.gouv.fr_sna;sna;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_sna;sna;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Février;01 Feb 2014 - 08:21;28 Feb 2014 - 19:56;138;243;1,76;4618;19,00;39765;163,64;815,50;3436,51
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Janvier;01 Jan 2014 - 08:48;31 Jan 2014 - 23:57;183;458;2,50;10830;23,65;80813;176,45;1686,71;3771,16
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Mars;NA;28 Mar 2014 - 07:10;156;258;1,65;7761;30,08;56476;218,90;1190,98;4726,99
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telecalam-usager;telecalam-usager;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Février;NA;25 Feb 2014 - 14:52;5;5;1,00;6;1,20;470;94,00;3,48;711,80
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Janvier;NA;29 Jan 2014 - 16:17;3;3;1,00;7;2,33;476;158,67;2,63;898,33
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillage;telesillage;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillageprive;telesillageprive;2014;Février;03 Feb 2014 - 12:13;26 Feb 2014 - 21:30;19;115;6,05;6201;53,92;14871;129,31;512,05;4559,45
acces.agriculture.gouv.fr_telesillageprive;telesillageprive;2014;Janvier;02 Jan 2014 - 09:11;31 Jan 2014 - 17:56;19;145;7,63;5965;41,14;15717;108,39;641,66;4531,44
acces.agriculture.gouv.fr_telesillageprive;telesillageprive;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
acces.agriculture.gouv.fr_telesillageprive;telesillageprive;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
agent.agorha.national.agri;;2014;Avril;NA;NA;0;0;0,00;0;0,00;98;0,00;0,13;0,00
agent.agorha.national.agri;;2014;Février;NA;NA;0;0;0,00;0;0,00;248;0,00;6,91;0,00
agent.agorha.national.agri;;2014;Janvier;02 Jan 2014 - 06:08;09 Jan 2014 - 15:30;403;581;1,44;4460;7,68;14391;24,77;99,58;175,51
agent.agorha.national.agri;;2014;Juin;NA;NA;0;0;0,00;0;0,00;41;0,00;0,05;0,00
agent.agorha.national.agri;;2014;Mai;NA;NA;0;0;0,00;0;0,00;50;0,00;0,07;0,00
agent.agorha.national.agri;;2014;Mars;NA;NA;0;0;0,00;0;0,00;207;0,00;1,19;0,00
agorha.acces.agriculture.gouv.fr;;2014;Avril;NA;NA;0;0;0,00;0;0,00;2032;0,00;3,00;0,00
agorha.acces.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 13:16;28 Feb 2014 - 22:12;1057;13371;12,65;1260254;94,25;6847830;512,14;89128,67;6825,80
agorha.acces.agriculture.gouv.fr;;2014;Janvier;NA;31 Jan 2014 - 21:21;1067;13663;12,81;1208185;88,43;7214591;528,04;88171,00;6608,15
agorha.acces.agriculture.gouv.fr;;2014;Juin;NA;NA;0;0;0,00;0;0,00;549;0,00;0,74;0,00
agorha.acces.agriculture.gouv.fr;;2014;Mai;NA;NA;0;0;0,00;0;0,00;1010;0,00;1,34;0,00
agorha.acces.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 07:12;19 Mar 2014 - 11:22;926;7545;8,15;704430;93,36;3871623;513,14;49563,95;6726,77
agorha.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 07:33;31 Aug 2014 - 18:45;882;9236;10,47;1063165;115,11;4789624;518,58;28447,21;3153,96
agorha.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 06:51;30 Apr 2014 - 21:57;1054;12719;12,07;718714;56,51;5650556;444,26;26513,52;2134,59
agorha.agriculture.gouv.fr;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
agorha.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 07:23;31 Jul 2014 - 22:30;974;10469;10,75;1138761;108,77;5278571;504,21;30549,89;2988,16
agorha.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 13:09;29 Jun 2014 - 18:46;1082;12309;11,38;862711;70,09;5737962;466,16;27574,47;2293,95
agorha.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 07:03;31 May 2014 - 14:18;1033;11217;10,86;631171;56,27;4826073;430,25;23516,30;2146,80
agorha.agriculture.gouv.fr;;2014;Mars;NA;31 Mar 2014 - 22:12;902;5875;6,51;297434;50,63;2604020;443,24;11512,24;2006,56
agorha.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 11:37;30 Nov 2014 - 23:17;1131;11958;10,57;951415;79,56;5939652;496,71;28375,04;2429,84
agorha.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 07:30;31 Oct 2014 - 21:28;1130;14929;13,21;1405121;94,12;7164685;479,92;39174,21;2687,01
agorha.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 07:32;30 Sep 2014 - 21:54;1158;16185;13,98;1480345;91,46;7612084;470,32;41148,80;2603,42
agua.rmap.auzeville.agri;;2014;Août;01 Aug 2014 - 12:52;29 Aug 2014 - 15:53;20;26;1,30;30;1,15;756;29,08;10,78;424,62
agua.rmap.auzeville.agri;;2014;Avril;01 Apr 2014 - 07:59;30 Apr 2014 - 07:47;49;64;1,31;97;1,52;2050;32,03;31,18;498,94
agua.rmap.auzeville.agri;;2014;Février;03 Feb 2014 - 09:20;28 Feb 2014 - 10:51;86;130;1,51;200;1,54;3956;30,43;53,01;417,55
agua.rmap.auzeville.agri;;2014;Janvier;02 Jan 2014 - 09:56;31 Jan 2014 - 15:36;129;310;2,40;1763;5,69;16066;51,83;196,19;648,06
agua.rmap.auzeville.agri;;2014;Juillet;01 Jul 2014 - 11:06;31 Jul 2014 - 12:59;32;40;1,25;52;1,30;1228;30,70;18,07;462,55
agua.rmap.auzeville.agri;;2014;Juin;02 Jun 2014 - 10:08;26 Jun 2014 - 15:33;35;51;1,46;71;1,39;1688;33,10;23,30;467,73
agua.rmap.auzeville.agri;;2014;Mai;02 May 2014 - 14:39;30 May 2014 - 16:33;33;47;1,42;61;1,30;1451;30,87;22,67;493,98
agua.rmap.auzeville.agri;;2014;Mars;03 Mar 2014 - 10:11;31 Mar 2014 - 12:20;51;67;1,31;87;1,30;2038;30,42;29,96;457,85
agua.rmap.auzeville.agri;;2014;Novembre;03 Nov 2014 - 09:53;28 Nov 2014 - 11:33;24;39;1,62;46;1,18;1226;31,44;18,90;496,23
agua.rmap.auzeville.agri;;2014;Octobre;01 Oct 2014 - 11:06;31 Oct 2014 - 15:16;30;47;1,57;64;1,36;1451;30,87;21,30;464,13
agua.rmap.auzeville.agri;;2014;Septembre;01 Sep 2014 - 11:13;30 Sep 2014 - 11:44;37;57;1,54;76;1,33;1672;29,33;24,81;445,74
aia.agorha.national.agri;;2014;Avril;NA;NA;0;0;0,00;0;0,00;11;0,00;0,01;0,00
alim.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 07:14;31 Aug 2014 - 23:16;1578;3452;2,19;152369;44,14;651791;188,82;3223,58;956,24
alim.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 07:07;30 Apr 2014 - 23:38;2380;4653;1,96;133236;28,63;938472;201,69;5507,43;1212,04
alim.agriculture.gouv.fr;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
