DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,EquipementId,EquNom,EquNomBatiment,EquNbEquIdentique,EquipementTypeCode,EquipementTypeLib,GestionTypeProprietairePrincLib,GestionTypeGestionnairePrincLib,GestionTypeProprietaireSecLib,GestionTypeGestionnaireSecLib,EquGestionDSP,EquDouche,EquEclairage,EquErpCTS,EquErpREF,EquErpL,EquErpN,EquErpO,EquErpOA,EquErpP,EquErpPA,EquErpR,EquErpRPE,EquErpSG,EquErpX,EquErpCategorie,EquAnneeService,AnneeServiceLib,EquNbPlaceTribune,NatureSolLib,NatureLibelle,EquHauteurEvolution,EquLongueurEvolution,EquLargeurEvolution,EquSurfaceEvolution,EquHauteurSurfaceEvo,EquNbCouloirPiste,EquNbVestiaireSpo,EquVestiaireSpoChauffe,EquNbVestiaireArbitre,EquSanitaireSportif,EquSanitairePublic,EquOuvertSaison,EquProximite,EquSono,EquTableauFixe,EquChrono,EquAmenagementAucun,EquUtilScolaire,EquUtilClub,EquUtilAutre,EquUtilIndividuel,EquUtilPerformance,EquUtilFormation,EquUtilRecreation,EquDateDernierTravauxReal,AnneeTravauxRealLibelle,EquDateDernierTravauxAucun,EquTravauxRealConformite,EquTravauxRealNorme,EquTravauxRealUsager,EquTravauxRealDegradation,EquTravauxRealVetuste,EquAccesHandimAire,EquAccesHandimTribune,EquAccesHandimVestiaire,EquAccesHandimSaniSpo,EquAccesHandimSaniPub,EquAccesHandimAucun,EquAccesHandisAucun,EquAccesHandisAire,EquAccesHandisTribune,EquAccesHandisVestiaire,EquAccesHandisSaniSpo,EquAccesHandisSaniPub,EquAccueilClub,EquAccueilSalle,EquAccueilBuvette,EquAccueilDopage,EquAccueilMedic,EquAccueilInfirmerie,EquAccueilBureau,EquAccueilReception,EquAccueilLocalRangement,EquAccueilAutre,EquAccueilAucun,EquChauffageNon,EquChauffageFuel,EquChauffageGaz,EquChauffageElectricite,EquChauffageSolaire,EquChauffageAutre,EquConfortSauna,EquConfortBainBouillonant,EquConfortBainVapeur,EquConfortSolarium,EquConfortAutre,EquConfortAucun,EquDemarcheHQE,EquSaeNbCouloir,EquSaeHauteur,EquSaeSurface,EquNatureSignal,EquNatureAlert,EquNatureAcPubPed,EquNatureAcPubRout,EquNatureAcPubMec,EquNatureAcPubNau,EquNatureAcSecPed,EquNatureAcSecRout,EquNatureAcSecMec,EquNatureAcSecNau,EquNatureLocTec,EquNatureLocPed,EquNatureAutorise,EquNaturePDESI,EquipNatureSituationLib,EquNatureSEVoies,EquNatureClassFedeMini,EquNatureClassFedeMaxi,EquNatureESTour,EquNatureAETreuil,EquNatureSKAltitudeBasse,EquNatureSKAltitudeHaute,EquNatureSKDebit,EquNatureSKTotalRemontee,EquNatureSKNbKMSkiAlpin,EquNatureSKNbKMSkiNordique,EquNatureSHNbPisteNeigeArti,EquNatureSKSnowPark,EquNatureSKHalfpipe,EquNatureSKKmLance,EquNatureSKBorder,EquNatureSKSlalom,EquNatureSKTremplin,EquNatureSKJardinAlpin,EquNatureSKJardinNordique,EquipementTir10,EquipementTir25,EquipementTir50,EquipementTir100,EquipementTir200,EquipementTir300,EquipementTirPlateau,EquipementTirAutre,EquAthDev,EquAthLongLigneDroite,EquAthNbCouloirLigne,EquAthNbCouloirHorsLigne,EquAthRiviere,EquNatSurv,EquAthNbSautTotal,EquAthNbSautHauteur,EquAthNbSautLongueur,EquAthNbSautTriple,EquAthNbSautPerche,EquAthNbLancerTotal,EquAthNbPoids,EquAthNbDisque,EquAthNbJavelot,EquAthNbMarteau,EquAthNBMarteauMixte,EquNatFormeLib,EquNatLongueurBassin,EquNatLargeurBassin,EquNatSurfaceBassin,EquNatProfMini,EquNatProfMax,EquNatCouloir,EquNatSurfacePlageBassin,EquNatNbTTotal,EquNatNbT1,EquNatNbT3,EquNatNbPTotal,EquNatNbP3,EquNatNbP5,EquNatNbP7,EquNatNbP10,EquNatMaV,EquNatTobog,EquNatPentaglisse,EquNatRiviere,EquNatImHandi,EquNatFM,EquNatMM,EquNatEclSub,EquNatSonorisationSub,EquNatAutre,EquPresencePataugeoir,longitude,latitude,EquDateCreation,EquDateMaj
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,238737,Salle Multisports (Gymnase),,1,1901,Salle multisports,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,3,1985,1985-1994,200,Synthétique (hors gazon),Intérieur,8.89,45.00,24.00,1080.00,8.89,0,4,-1,2,-1,-1,0,0,0,-1,-1,0,2,1,3,,1,1,0,2004,1995-2004,0,0,0,0,0,0,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,0,-1,-1,0,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68333000,44.91616000,2005-12-12 00:00:00,2007-07-09 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,238738,Terrain de Football a 8,,1,2802,Terrain de football,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1998,1995-2004,0,Gazon naturel,Découvert,,60.00,40.00,2400.00,,0,,-1,,-1,-1,0,-1,0,0,0,-1,1,1,,1,1,1,1,,,-1,0,0,0,0,0,Non,Non-concerne,Non-concerne,Non,Non,Oui,Oui,Non,Non-concerne,Non-concerne,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68455000,44.91586000,2005-12-12 00:00:00,2014-11-17 14:42:21.867000000
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,238739,Terrain de Football Synthetique,,1,2802,Terrain de football,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,2005,A partir de 2005,0,Synthétique (hors gazon),Découvert,.00,100.00,60.00,6000.00,.00,0,8,-1,2,-1,-1,0,0,0,0,0,-1,2,1,,,1,1,0,,,-1,0,0,0,0,0,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68476000,44.91531000,2005-12-12 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,238740,Terrain de Football d'Honneur,,1,2802,Terrain de football,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,1970,1965-1974,250,Gazon naturel,Découvert,.00,110.00,73.00,8030.00,.00,0,8,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,2001,1995-2004,0,0,0,0,0,-1,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68336000,44.91548000,2005-12-12 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,238741,Skate Park,,1,2603,Skate park,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,2004,1995-2004,0,Bitume,Découvert,.00,35.00,10.00,350.00,.00,0,0,0,0,0,-1,0,-1,0,0,0,-1,,,,1,0,0,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68439000,44.91640000,2005-12-12 00:00:00,2007-07-09 00:00:00
33,Gironde,33519,Taillan-Médoc,335190002,Ecole Eric Tabarly,238742,Terrain de Basket-Ball,,1,2901,Terrain de basket-ball,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1998,1995-2004,0,Bitume,Découvert,.00,14.00,7.00,98.00,.00,0,0,0,0,-1,0,0,0,0,0,0,-1,1,,,,0,1,0,,,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.66764000,44.90359000,2005-12-12 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190011,Stade Emile Miart,238744,Terrain de Football a 7,,2,2802,Terrain de football,Commune,Commune,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,,1995-2004,0,Gazon naturel,Découvert,.00,100.00,65.00,6500.00,.00,0,6,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,1,1,0,,1995-2004,0,0,0,0,0,0,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,0,-1,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65349000,44.91649000,2005-12-12 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190011,Stade Emile Miart,238745,Terrain de Football,,4,2802,Terrain de football,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,,1985-1994,0,Gazon naturel,Découvert,.00,110.00,71.00,7810.00,.00,0,6,-1,2,-1,-1,0,0,0,0,0,-1,,1,,,1,0,0,,1995-2004,0,0,0,0,0,0,Non,Non-concerne,Oui,Oui,Oui,Non,Oui,Non,Non-concerne,Non,Non,Non,0,-1,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65541000,44.91761000,2005-12-12 00:00:00,2014-11-12 00:00:00
33,Gironde,33519,Taillan-Médoc,335190001,Kalimba Gym,266199,Salle de Cours Collectifs,,1,801,Salle de cours collectifs,Etablissement privé commercial,Etablissement privé commercial,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1985,1985-1994,0,Parquet,Intérieur,3.00,19.00,11.80,225.00,,,2,-1,0,-1,0,0,0,-1,0,0,0,,,,1,,,1,,,-1,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.70047000,44.90306000,2006-01-04 00:00:00,2007-11-14 00:00:00
33,Gironde,33519,Taillan-Médoc,335190001,Kalimba Gym,266201,Salle de Musculation,,1,802,Salle de musculation/cardiotraining,Etablissement privé commercial,Etablissement privé commercial,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1985,1985-1994,0,Synthétique (hors gazon),Intérieur,3.00,15.00,10.00,150.00,,,2,-1,0,-1,0,0,0,-1,0,0,0,,,,1,,,1,,,-1,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.70047000,44.90306000,2006-01-04 00:00:00,2007-11-14 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,316242,City Stade,,1,1701,Plateau EPS/Multisports/city-stades,Commune,Commune,,,0,-1,0,0,0,0,,,,,0,0,0,0,0,,2011,A partir de 2005,0,Gazon synthétique,Découvert,,24.00,12.00,288.00,,,1,0,,,,0,-1,0,0,0,-1,1,1,1,1,0,0,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68455000,44.91586000,2011-01-18 00:00:00,2011-08-02 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,320982,Le Palio,Le Palio,1,2201,Salles polyvalentes / des fêtes / non spécialisées,Commune,Commune,,,0,-1,-1,0,0,-1,,,,,0,0,0,0,0,2,2009,A partir de 2005,,Béton,Intérieur,6.00,,,800.00,,,2,-1,1,-1,-1,0,0,-1,0,0,0,1,1,1,,1,1,1,,,-1,0,0,0,0,0,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68419500,44.91583900,2011-08-02 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190012,Salle la Boetie,320986,Salle la Boetie,,1,2201,Salles polyvalentes / des fêtes / non spécialisées,Commune,Commune,,,0,0,-1,0,0,-1,,,,,0,0,0,0,0,4,1983,1975-1984,0,Béton,Intérieur,,,,200.00,,,0,0,0,0,-1,0,0,0,0,0,-1,1,1,,,,,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69979300,44.90282100,2011-08-02 00:00:00,2011-09-21 00:00:00
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,322459,Piste d'Athlétisme,,1,1004,Piste d'athlétisme isolée,Commune,Commune,,,0,-1,0,0,0,0,,,,,0,0,0,0,0,,2005,A partir de 2005,,Béton,Découvert,,60.00,3.00,180.00,,3,,-1,,-1,-1,0,-1,0,0,0,-1,1,,,,,1,,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68442100,44.91495100,2011-09-21 00:00:00,
33,Gironde,33519,Taillan-Médoc,335190004,Stade Municipal,322460,Sautoir en Longueur,,1,1003,Aire de saut,Commune,Commune,,,0,-1,0,0,0,0,,,,,0,0,0,0,0,,2005,A partir de 2005,,Sable,Découvert,,3.00,,,,,,-1,,-1,-1,0,0,0,0,0,-1,1,,,,,1,,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68442100,44.91495100,2011-09-21 00:00:00,
33,Gironde,33520,Taillecavat,335200001,Boulodrome,238746,Terrain de Pétanque,,1,202,Terrain de pétanque,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979,1975-1984,0,Stabilisé/cendrée,Découvert,.00,38.00,16.00,593.00,.00,0,0,0,0,-1,0,0,0,0,0,0,-1,,,,1,,,1,1996,1995-2004,0,0,0,0,0,-1,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0..15071000,44.64749000,2005-12-12 00:00:00,2013-10-16 00:00:00
33,Gironde,33521,Talais,335210001,Salle Polyvalente,238748,Salle Polyvalente,,1,2201,Salles polyvalentes / des fêtes / non spécialisées,Commune,Commune,,,,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,5,1920,Avant 1945,0,Carrelage,Intérieur,4.69,25.50,16.00,408.00,4.69,0,0,0,0,-1,-1,0,0,0,0,0,-1,3,,1,2,0,2,1,1994,1985-1994,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.-1.06086000,45.47064000,2005-12-12 00:00:00,2009-07-09 00:00:00
33,Gironde,33521,Talais,335210002,Stade Municipal,238749,Court de Tennis,,1,501,Court de tennis,Commune,Commune,,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1990,1985-1994,0,Béton,Découvert,.00,36.00,18.00,648.00,.00,0,0,0,0,0,0,0,0,0,0,0,-1,,,,1,,1,1,1990,1985-1994,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.-1.05628000,45.46957000,2005-12-12 00:00:00,2009-07-09 00:00:00
33,Gironde,33521,Talais,335210002,Stade Municipal,238750,Terrain de Football,,1,2802,Terrain de football,Commune,Commune,,,,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1965,1965-1974,0,Gazon naturel,Découvert,.00,102.00,60.00,6120.00,.00,0,2,0,1,-1,-1,0,0,0,0,0,-1,,1,2,,2,1,0,1979,1975-1984,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.-1.05716000,45.46979000,2005-12-12 00:00:00,2009-07-09 00:00:00
33,Gironde,33521,Talais,335210004,Port de Talais,284072,Port de Talais - Embarquement,,1,2410,Point d'embarquement et de débarquement isolé,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,Surface naturelle,Site naturel aménagé,,,,,,,0,0,0,0,0,0,0,0,0,0,-1,,,,1,,,1,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,Rivière fleuve,,I,II,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.-1.06166000,45.48779000,2007-11-06 00:00:00,
33,Gironde,33521,Talais,335210003,Aquaform,299946,Aquaform,,1,103,Bassin ludique de natation,Etablissement privé commercial,Etablissement privé commercial,,,0,-1,-1,0,0,0,,,,,0,0,0,0,0,,2008,A partir de 2005,0,Synthétique (hors gazon),Découvrable,,,,,,,2,-1,,-1,0,0,0,0,0,0,-1,,,,1,,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Rectangulaire/carré,8.00,4.00,32.00,1.30,1.30,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.,,2009-07-09 00:00:00,
33,Gironde,33522,Talence,335220002,Tennis de Thouars,238751,Court de Tennis Couvert,,2,501,Court de tennis,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1992,1985-1994,0,Synthétique (hors gazon),Intérieur,9.00,36.00,18.00,648.00,9.00,0,2,-1,0,-1,0,0,0,0,0,0,-1,1,1,1,,1,1,1,1992,1985-1994,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59712000,44.79355000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220002,Tennis de Thouars,238752,Court de Tennis Éclairé,,3,501,Court de tennis,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1980,1975-1984,0,Béton,Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,0,0,0,0,0,0,-1,1,1,1,,1,1,1,1992,1985-1994,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59756000,44.79355000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220002,Tennis de Thouars,238753,Court de Tennis Synthétique,,2,501,Court de tennis,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1976,1975-1984,0,Synthétique (hors gazon),Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,0,0,0,0,0,0,-1,1,1,1,,1,1,1,1992,1985-1994,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59625000,44.79341000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220002,Tennis de Thouars,238754,Court de Tennis A,,2,501,Court de tennis,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1976,1975-1984,0,Béton,Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,0,0,0,0,0,0,-1,1,1,,,1,1,1,1992,1985-1994,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59651000,44.79378000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220002,Tennis de Thouars,238755,Court de Tennis,,1,501,Court de tennis,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,2002,1995-2004,0,Synthétique (hors gazon),Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,0,-1,0,0,0,0,0,0,-1,,1,,1,1,1,1,1992,1985-1994,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59789000,44.79327000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220001,Parc des Sports et des Loisirs de Thouars,238756,Parcours Sportif/Santé,,1,1301,Parcours sportif/santé,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1996,1995-2004,0,Surface naturelle,Découvert,.00,5000.00,.00,.00,.00,0,0,0,0,0,-1,0,0,0,0,0,-1,1,1,1,,0,1,1,1995,1995-2004,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59750000,44.79288000,2005-12-12 00:00:00,2012-06-24 00:00:00
33,Gironde,33522,Talence,335220001,Parc des Sports et des Loisirs de Thouars,238757,Salle de Musculation Generale,,1,802,Salle de musculation/cardiotraining,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,1994,1985-1994,0,Béton,Intérieur,2.00,7.30,6.00,43.79,2.00,0,2,-1,0,-1,-1,0,0,0,0,0,-1,,1,1,,1,1,0,1995,1995-2004,0,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59687000,44.79098000,2005-12-12 00:00:00,2012-06-24 00:00:00
