X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,y_l93,x_l93,the_geom,id,ObjectId
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,5.9,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,645,645
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,5.9,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,646,646
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,6.9,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,647,647
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,7.7,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,648,648
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,7.7,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,649,649
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,7.9,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,650,650
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,8.1,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,651,651
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,9.8,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,652,652
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,11.9,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,653,653
2.719514,47.997901,LOIRET,Montargis,45208,Montargis,FR34018,Urbaine,Fond,NO2,8,12.3,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,2.719514,47.997901,"6 766 427,5902422","679 080,6795519",0101000020E6100000F81C588E90C10540A6D24F38BBFF4740,654,654
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,20.5,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,655,655
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,36.7,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,656,656
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,47.3,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,657,657
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,49.2,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,658,658
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,49.6,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,659,659
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,63.4,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,660,660
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,65.8,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,661,661
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,65.8,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,662,662
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,66.1,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,663,663
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,66.5,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,664,664
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,68,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,665,665
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,73.5,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,666,666
1.955625,48.39114,EURE-ET-LOIR,Oysonville,28294,Oysonville,FR34043,Rurale régionale,Fond,O3,7,77.4,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.955625,48.39114,"6 810 605,0096666","622 688,1261055",0101000020E61000000AD7A3703D4AFF3F271422E010324840,667,667
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,24.8,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,668,668
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,9.3,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,669,669
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,10.3,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,670,670
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,10.6,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,671,671
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,11,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,672,672
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,12.1,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,673,673
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,12.3,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,674,674
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,12.3,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,675,675
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,14.3,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,676,676
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,15.5,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,677,677
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,16.9,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,678,678
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,17.1,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,679,679
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,PM10,5,18.5,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,680,680
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,15,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,681,681
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,29.5,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,682,682
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,39.6,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,683,683
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,42.4,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,684,684
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,45.7,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,685,685
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,62.3,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,686,686
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,62.6,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,687,687
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,63.3,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,688,688
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,63.9,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,689,689
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,68,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,690,690
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,69.6,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,691,691
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,74.8,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,692,692
1.510147,48.444422,EURE-ET-LOIR,Chartres,28085,Fulbert,FR34041,Urbaine,Fond,O3,7,75,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.510147,48.444422,"6 817 055,6270282","589 825,8653819",0101000020E6100000B07092E68F29F83FBCCFF1D1E2384840,693,693
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,4.7,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,694,694
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,0.9,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,695,695
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,696,696
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,697,697
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,698,698
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.1,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,699,699
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.3,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,700,700
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.3,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,701,701
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.5,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,702,702
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.7,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,703,703
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,1.8,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,704,704
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,3.3,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,705,705
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,NO,38,6.8,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,706,706
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,23.4,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,707,707
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,5.7,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,708,708
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,7.5,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,709,709
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,10.1,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,710,710
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,11,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,711,711
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,11.1,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,712,712
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,11.3,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,713,713
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,11.4,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,714,714
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,11.9,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,715,715
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,12.1,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,716,716
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,12.7,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,717,717
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,14,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,718,718
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,PM10,5,15.1,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,719,719
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,20,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,720,720
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,28.8,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,721,721
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,41.7,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,722,722
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,44.6,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,723,723
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,46.3,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,724,724
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,57.2,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,725,725
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,57.3,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,726,726
1.358463,48.7297,EURE-ET-LOIR,Dreux,28134,Dreux Centre,FR34046,Urbaine,Fond,O3,7,59.9,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.358463,48.7297,"6 848 985,3490274","579 269,6495605",0101000020E61000007E37DDB243BCF53F13F241CF665D4840,727,727
