Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp
33,Gironde,8,8ème circonscription,527,Le Teich,8,734,370,"50,41",364,"49,59",4,"0,54","1,1",0,0,0,360,"49,05","98,9",2,F,TEXIER,Solange,EXG,2,"0,27","0,56",10,F,TRANNOY,Danielle,COM,3,"0,41","0,83",3,F,COTI,Cécile,FI,54,"7,36",15,9,M,PRADAYROL,Pierre,SOC,20,"2,72","5,56",11,M,DUBOT,Nicolas,ECO,17,"2,32","4,72",8,F,COULAIS,Fabienne,DIV,2,"0,27","0,56",1,F,PANONACLE,Sophie,REM,146,"19,89","40,56",5,M,FOULON,Yves,LR,49,"6,68","13,61",6,F,BEY,Anny,DVD,6,"0,82","1,67",7,F,LE PAGE,Sophie,DLF,3,"0,41","0,83",4,M,LAMARA,Laurent,FN,58,"7,9","16,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,528,Le Temple,1,404,178,"44,06",226,"55,94",3,"0,74","1,33",2,"0,5","0,88",221,"54,7","97,79",12,M,COSTE,Rémy,EXG,0,0,0,13,M,LE BOT,Stéphane,COM,2,"0,5","0,9",8,F,CALVO,Martine,FI,18,"4,46","8,14",7,F,GOT,Pascale,SOC,31,"7,67","14,03",9,M,SAUBUSSE,Stéphane,ECO,6,"1,49","2,71",2,M,BRARD,Julien,DIV,1,"0,25","0,45",5,F,NGUYEN,Thi Be,DIV,1,"0,25","0,45",11,M,SIMIAN,Benoit,REM,74,"18,32","33,48",1,F,LEGRAND,Florence,LR,41,"10,15","18,55",4,M,CAPELLI,Christophe,DVD,5,"1,24","2,26",6,F,COLEMYN,Sonia,DLF,7,"1,73","3,17",10,M,DE FOURNAS,Grégoire,FN,33,"8,17","14,93",3,M,TAVEAU,François-Régis,EXD,2,"0,5","0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,1,1181,614,"51,99",567,"48,01",5,"0,42","0,88",5,"0,42","0,88",557,"47,16","98,24",2,F,TEXIER,Solange,EXG,6,"0,51","1,08",10,F,TRANNOY,Danielle,COM,3,"0,25","0,54",3,F,COTI,Cécile,FI,38,"3,22","6,82",9,M,PRADAYROL,Pierre,SOC,37,"3,13","6,64",11,M,DUBOT,Nicolas,ECO,19,"1,61","3,41",8,F,COULAIS,Fabienne,DIV,6,"0,51","1,08",1,F,PANONACLE,Sophie,REM,216,"18,29","38,78",5,M,FOULON,Yves,LR,139,"11,77","24,96",6,F,BEY,Anny,DVD,10,"0,85","1,8",7,F,LE PAGE,Sophie,DLF,11,"0,93","1,97",4,M,LAMARA,Laurent,FN,72,"6,1","12,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,2,1028,463,"45,04",565,"54,96",8,"0,78","1,42",2,"0,19","0,35",555,"53,99","98,23",2,F,TEXIER,Solange,EXG,1,"0,1","0,18",10,F,TRANNOY,Danielle,COM,1,"0,1","0,18",3,F,COTI,Cécile,FI,61,"5,93","10,99",9,M,PRADAYROL,Pierre,SOC,53,"5,16","9,55",11,M,DUBOT,Nicolas,ECO,25,"2,43","4,5",8,F,COULAIS,Fabienne,DIV,5,"0,49","0,9",1,F,PANONACLE,Sophie,REM,195,"18,97","35,14",5,M,FOULON,Yves,LR,136,"13,23","24,5",6,F,BEY,Anny,DVD,8,"0,78","1,44",7,F,LE PAGE,Sophie,DLF,10,"0,97","1,8",4,M,LAMARA,Laurent,FN,60,"5,84","10,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,3,1112,547,"49,19",565,"50,81",5,"0,45","0,88",4,"0,36","0,71",556,50,"98,41",2,F,TEXIER,Solange,EXG,1,"0,09","0,18",10,F,TRANNOY,Danielle,COM,2,"0,18","0,36",3,F,COTI,Cécile,FI,56,"5,04","10,07",9,M,PRADAYROL,Pierre,SOC,33,"2,97","5,94",11,M,DUBOT,Nicolas,ECO,21,"1,89","3,78",8,F,COULAIS,Fabienne,DIV,3,"0,27","0,54",1,F,PANONACLE,Sophie,REM,229,"20,59","41,19",5,M,FOULON,Yves,LR,119,"10,7","21,4",6,F,BEY,Anny,DVD,12,"1,08","2,16",7,F,LE PAGE,Sophie,DLF,6,"0,54","1,08",4,M,LAMARA,Laurent,FN,74,"6,65","13,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,4,1180,552,"46,78",628,"53,22",10,"0,85","1,59",4,"0,34","0,64",614,"52,03","97,77",2,F,TEXIER,Solange,EXG,1,"0,08","0,16",10,F,TRANNOY,Danielle,COM,9,"0,76","1,47",3,F,COTI,Cécile,FI,67,"5,68","10,91",9,M,PRADAYROL,Pierre,SOC,54,"4,58","8,79",11,M,DUBOT,Nicolas,ECO,20,"1,69","3,26",8,F,COULAIS,Fabienne,DIV,1,"0,08","0,16",1,F,PANONACLE,Sophie,REM,246,"20,85","40,07",5,M,FOULON,Yves,LR,146,"12,37","23,78",6,F,BEY,Anny,DVD,12,"1,02","1,95",7,F,LE PAGE,Sophie,DLF,10,"0,85","1,63",4,M,LAMARA,Laurent,FN,48,"4,07","7,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,5,1065,528,"49,58",537,"50,42",7,"0,66","1,3",1,"0,09","0,19",529,"49,67","98,51",2,F,TEXIER,Solange,EXG,1,"0,09","0,19",10,F,TRANNOY,Danielle,COM,1,"0,09","0,19",3,F,COTI,Cécile,FI,49,"4,6","9,26",9,M,PRADAYROL,Pierre,SOC,36,"3,38","6,81",11,M,DUBOT,Nicolas,ECO,17,"1,6","3,21",8,F,COULAIS,Fabienne,DIV,3,"0,28","0,57",1,F,PANONACLE,Sophie,REM,234,"21,97","44,23",5,M,FOULON,Yves,LR,124,"11,64","23,44",6,F,BEY,Anny,DVD,6,"0,56","1,13",7,F,LE PAGE,Sophie,DLF,7,"0,66","1,32",4,M,LAMARA,Laurent,FN,51,"4,79","9,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,6,701,356,"50,78",345,"49,22",4,"0,57","1,16",3,"0,43","0,87",338,"48,22","97,97",2,F,TEXIER,Solange,EXG,4,"0,57","1,18",10,F,TRANNOY,Danielle,COM,3,"0,43","0,89",3,F,COTI,Cécile,FI,32,"4,56","9,47",9,M,PRADAYROL,Pierre,SOC,38,"5,42","11,24",11,M,DUBOT,Nicolas,ECO,14,2,"4,14",8,F,COULAIS,Fabienne,DIV,0,0,0,1,F,PANONACLE,Sophie,REM,107,"15,26","31,66",5,M,FOULON,Yves,LR,86,"12,27","25,44",6,F,BEY,Anny,DVD,7,1,"2,07",7,F,LE PAGE,Sophie,DLF,8,"1,14","2,37",4,M,LAMARA,Laurent,FN,39,"5,56","11,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,7,1238,611,"49,35",627,"50,65",10,"0,81","1,59",2,"0,16","0,32",615,"49,68","98,09",2,F,TEXIER,Solange,EXG,2,"0,16","0,33",10,F,TRANNOY,Danielle,COM,1,"0,08","0,16",3,F,COTI,Cécile,FI,65,"5,25","10,57",9,M,PRADAYROL,Pierre,SOC,41,"3,31","6,67",11,M,DUBOT,Nicolas,ECO,18,"1,45","2,93",8,F,COULAIS,Fabienne,DIV,0,0,0,1,F,PANONACLE,Sophie,REM,272,"21,97","44,23",5,M,FOULON,Yves,LR,147,"11,87","23,9",6,F,BEY,Anny,DVD,12,"0,97","1,95",7,F,LE PAGE,Sophie,DLF,9,"0,73","1,46",4,M,LAMARA,Laurent,FN,48,"3,88","7,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,8,1071,481,"44,91",590,"55,09",6,"0,56","1,02",4,"0,37","0,68",580,"54,15","98,31",2,F,TEXIER,Solange,EXG,2,"0,19","0,34",10,F,TRANNOY,Danielle,COM,12,"1,12","2,07",3,F,COTI,Cécile,FI,43,"4,01","7,41",9,M,PRADAYROL,Pierre,SOC,53,"4,95","9,14",11,M,DUBOT,Nicolas,ECO,17,"1,59","2,93",8,F,COULAIS,Fabienne,DIV,0,0,0,1,F,PANONACLE,Sophie,REM,208,"19,42","35,86",5,M,FOULON,Yves,LR,164,"15,31","28,28",6,F,BEY,Anny,DVD,14,"1,31","2,41",7,F,LE PAGE,Sophie,DLF,8,"0,75","1,38",4,M,LAMARA,Laurent,FN,59,"5,51","10,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,9,1015,451,"44,43",564,"55,57",10,"0,99","1,77",2,"0,2","0,35",552,"54,38","97,87",2,F,TEXIER,Solange,EXG,1,"0,1","0,18",10,F,TRANNOY,Danielle,COM,5,"0,49","0,91",3,F,COTI,Cécile,FI,55,"5,42","9,96",9,M,PRADAYROL,Pierre,SOC,50,"4,93","9,06",11,M,DUBOT,Nicolas,ECO,19,"1,87","3,44",8,F,COULAIS,Fabienne,DIV,4,"0,39","0,72",1,F,PANONACLE,Sophie,REM,217,"21,38","39,31",5,M,FOULON,Yves,LR,138,"13,6",25,6,F,BEY,Anny,DVD,8,"0,79","1,45",7,F,LE PAGE,Sophie,DLF,7,"0,69","1,27",4,M,LAMARA,Laurent,FN,48,"4,73","8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,10,1108,558,"50,36",550,"49,64",6,"0,54","1,09",2,"0,18","0,36",542,"48,92","98,55",2,F,TEXIER,Solange,EXG,4,"0,36","0,74",10,F,TRANNOY,Danielle,COM,2,"0,18","0,37",3,F,COTI,Cécile,FI,42,"3,79","7,75",9,M,PRADAYROL,Pierre,SOC,49,"4,42","9,04",11,M,DUBOT,Nicolas,ECO,17,"1,53","3,14",8,F,COULAIS,Fabienne,DIV,4,"0,36","0,74",1,F,PANONACLE,Sophie,REM,223,"20,13","41,14",5,M,FOULON,Yves,LR,125,"11,28","23,06",6,F,BEY,Anny,DVD,18,"1,62","3,32",7,F,LE PAGE,Sophie,DLF,3,"0,27","0,55",4,M,LAMARA,Laurent,FN,55,"4,96","10,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,11,1204,608,"50,5",596,"49,5",2,"0,17","0,34",4,"0,33","0,67",590,49,"98,99",2,F,TEXIER,Solange,EXG,0,0,0,10,F,TRANNOY,Danielle,COM,7,"0,58","1,19",3,F,COTI,Cécile,FI,48,"3,99","8,14",9,M,PRADAYROL,Pierre,SOC,45,"3,74","7,63",11,M,DUBOT,Nicolas,ECO,12,1,"2,03",8,F,COULAIS,Fabienne,DIV,4,"0,33","0,68",1,F,PANONACLE,Sophie,REM,242,"20,1","41,02",5,M,FOULON,Yves,LR,152,"12,62","25,76",6,F,BEY,Anny,DVD,16,"1,33","2,71",7,F,LE PAGE,Sophie,DLF,14,"1,16","2,37",4,M,LAMARA,Laurent,FN,50,"4,15","8,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,12,982,551,"56,11",431,"43,89",3,"0,31","0,7",3,"0,31","0,7",425,"43,28","98,61",2,F,TEXIER,Solange,EXG,1,"0,1","0,24",10,F,TRANNOY,Danielle,COM,4,"0,41","0,94",3,F,COTI,Cécile,FI,46,"4,68","10,82",9,M,PRADAYROL,Pierre,SOC,35,"3,56","8,24",11,M,DUBOT,Nicolas,ECO,14,"1,43","3,29",8,F,COULAIS,Fabienne,DIV,4,"0,41","0,94",1,F,PANONACLE,Sophie,REM,162,"16,5","38,12",5,M,FOULON,Yves,LR,94,"9,57","22,12",6,F,BEY,Anny,DVD,10,"1,02","2,35",7,F,LE PAGE,Sophie,DLF,8,"0,81","1,88",4,M,LAMARA,Laurent,FN,47,"4,79","11,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,13,875,378,"43,2",497,"56,8",6,"0,69","1,21",3,"0,34","0,6",488,"55,77","98,19",2,F,TEXIER,Solange,EXG,1,"0,11","0,2",10,F,TRANNOY,Danielle,COM,4,"0,46","0,82",3,F,COTI,Cécile,FI,43,"4,91","8,81",9,M,PRADAYROL,Pierre,SOC,41,"4,69","8,4",11,M,DUBOT,Nicolas,ECO,10,"1,14","2,05",8,F,COULAIS,Fabienne,DIV,2,"0,23","0,41",1,F,PANONACLE,Sophie,REM,189,"21,6","38,73",5,M,FOULON,Yves,LR,120,"13,71","24,59",6,F,BEY,Anny,DVD,14,"1,6","2,87",7,F,LE PAGE,Sophie,DLF,6,"0,69","1,23",4,M,LAMARA,Laurent,FN,58,"6,63","11,89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,14,1050,590,"56,19",460,"43,81",6,"0,57","1,3",0,0,0,454,"43,24","98,7",2,F,TEXIER,Solange,EXG,3,"0,29","0,66",10,F,TRANNOY,Danielle,COM,3,"0,29","0,66",3,F,COTI,Cécile,FI,38,"3,62","8,37",9,M,PRADAYROL,Pierre,SOC,24,"2,29","5,29",11,M,DUBOT,Nicolas,ECO,22,"2,1","4,85",8,F,COULAIS,Fabienne,DIV,3,"0,29","0,66",1,F,PANONACLE,Sophie,REM,173,"16,48","38,11",5,M,FOULON,Yves,LR,93,"8,86","20,48",6,F,BEY,Anny,DVD,13,"1,24","2,86",7,F,LE PAGE,Sophie,DLF,8,"0,76","1,76",4,M,LAMARA,Laurent,FN,74,"7,05","16,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,15,1194,567,"47,49",627,"52,51",5,"0,42","0,8",3,"0,25","0,48",619,"51,84","98,72",2,F,TEXIER,Solange,EXG,2,"0,17","0,32",10,F,TRANNOY,Danielle,COM,4,"0,34","0,65",3,F,COTI,Cécile,FI,46,"3,85","7,43",9,M,PRADAYROL,Pierre,SOC,45,"3,77","7,27",11,M,DUBOT,Nicolas,ECO,28,"2,35","4,52",8,F,COULAIS,Fabienne,DIV,0,0,0,1,F,PANONACLE,Sophie,REM,239,"20,02","38,61",5,M,FOULON,Yves,LR,157,"13,15","25,36",6,F,BEY,Anny,DVD,22,"1,84","3,55",7,F,LE PAGE,Sophie,DLF,9,"0,75","1,45",4,M,LAMARA,Laurent,FN,67,"5,61","10,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,16,991,389,"39,25",602,"60,75",5,"0,5","0,83",3,"0,3","0,5",594,"59,94","98,67",2,F,TEXIER,Solange,EXG,1,"0,1","0,17",10,F,TRANNOY,Danielle,COM,0,0,0,3,F,COTI,Cécile,FI,14,"1,41","2,36",9,M,PRADAYROL,Pierre,SOC,17,"1,72","2,86",11,M,DUBOT,Nicolas,ECO,7,"0,71","1,18",8,F,COULAIS,Fabienne,DIV,2,"0,2","0,34",1,F,PANONACLE,Sophie,REM,264,"26,64","44,44",5,M,FOULON,Yves,LR,259,"26,14","43,6",6,F,BEY,Anny,DVD,8,"0,81","1,35",7,F,LE PAGE,Sophie,DLF,7,"0,71","1,18",4,M,LAMARA,Laurent,FN,15,"1,51","2,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,17,1044,458,"43,87",586,"56,13",0,0,0,0,0,0,586,"56,13",100,2,F,TEXIER,Solange,EXG,0,0,0,10,F,TRANNOY,Danielle,COM,0,0,0,3,F,COTI,Cécile,FI,14,"1,34","2,39",9,M,PRADAYROL,Pierre,SOC,16,"1,53","2,73",11,M,DUBOT,Nicolas,ECO,6,"0,57","1,02",8,F,COULAIS,Fabienne,DIV,0,0,0,1,F,PANONACLE,Sophie,REM,231,"22,13","39,42",5,M,FOULON,Yves,LR,266,"25,48","45,39",6,F,BEY,Anny,DVD,13,"1,25","2,22",7,F,LE PAGE,Sophie,DLF,7,"0,67","1,19",4,M,LAMARA,Laurent,FN,33,"3,16","5,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,18,1056,537,"50,85",519,"49,15",5,"0,47","0,96",1,"0,09","0,19",513,"48,58","98,84",2,F,TEXIER,Solange,EXG,1,"0,09","0,19",10,F,TRANNOY,Danielle,COM,1,"0,09","0,19",3,F,COTI,Cécile,FI,27,"2,56","5,26",9,M,PRADAYROL,Pierre,SOC,30,"2,84","5,85",11,M,DUBOT,Nicolas,ECO,15,"1,42","2,92",8,F,COULAIS,Fabienne,DIV,1,"0,09","0,19",1,F,PANONACLE,Sophie,REM,181,"17,14","35,28",5,M,FOULON,Yves,LR,122,"11,55","23,78",6,F,BEY,Anny,DVD,14,"1,33","2,73",7,F,LE PAGE,Sophie,DLF,11,"1,04","2,14",4,M,LAMARA,Laurent,FN,110,"10,42","21,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,19,708,400,"56,5",308,"43,5",4,"0,56","1,3",1,"0,14","0,32",303,"42,8","98,38",2,F,TEXIER,Solange,EXG,1,"0,14","0,33",10,F,TRANNOY,Danielle,COM,2,"0,28","0,66",3,F,COTI,Cécile,FI,22,"3,11","7,26",9,M,PRADAYROL,Pierre,SOC,15,"2,12","4,95",11,M,DUBOT,Nicolas,ECO,11,"1,55","3,63",8,F,COULAIS,Fabienne,DIV,5,"0,71","1,65",1,F,PANONACLE,Sophie,REM,115,"16,24","37,95",5,M,FOULON,Yves,LR,67,"9,46","22,11",6,F,BEY,Anny,DVD,10,"1,41","3,3",7,F,LE PAGE,Sophie,DLF,5,"0,71","1,65",4,M,LAMARA,Laurent,FN,50,"7,06","16,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,8,8ème circonscription,529,La Teste-de-Buch,20,1086,612,"56,35",474,"43,65",1,"0,09","0,21",1,"0,09","0,21",472,"43,46","99,58",2,F,TEXIER,Solange,EXG,1,"0,09","0,21",10,F,TRANNOY,Danielle,COM,1,"0,09","0,21",3,F,COTI,Cécile,FI,45,"4,14","9,53",9,M,PRADAYROL,Pierre,SOC,28,"2,58","5,93",11,M,DUBOT,Nicolas,ECO,14,"1,29","2,97",8,F,COULAIS,Fabienne,DIV,1,"0,09","0,21",1,F,PANONACLE,Sophie,REM,162,"14,92","34,32",5,M,FOULON,Yves,LR,104,"9,58","22,03",6,F,BEY,Anny,DVD,6,"0,55","1,27",7,F,LE PAGE,Sophie,DLF,17,"1,57","3,6",4,M,LAMARA,Laurent,FN,93,"8,56","19,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,11,11ème circonscription,530,Teuillac,1,626,293,"46,81",333,"53,19",7,"1,12","2,1",4,"0,64","1,2",322,"51,44","96,7",11,M,BEN HADJ SALEM,Marouni,EXG,1,"0,16","0,31",9,M,LABORDE,Sébastien,COM,5,"0,8","1,55",8,F,LOSSON,Joëlle,FI,30,"4,79","9,32",1,F,LACOSTE,Michelle,SOC,10,"1,6","3,11",4,M,BOURNAZEAU,Bernard,DVG,2,"0,32","0,62",2,F,GOGUET,Caroline,ECO,3,"0,48","0,93",10,M,RICHARD,Olivier,ECO,11,"1,76","3,42",6,F,DEPENVEILLER,Laetitia,DIV,1,"0,16","0,31",14,F,LIGOZAT,Sabine,DIV,3,"0,48","0,93",12,F,HAMMERER,Véronique,REM,110,"17,57","34,16",5,F,CONTE JAUBERT,Mireille,LR,37,"5,91","11,49",13,M,LORIAUD,Xavier,DVD,27,"4,31","8,39",15,M,BALDÈS,Denis,DVD,10,"1,6","3,11",3,M,GIACOMOTTO,Georges,DLF,7,"1,12","2,17",16,F,DIAZ,Edwige,FN,64,"10,22","19,88",7,M,JAY,François,EXD,1,"0,16","0,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,531,Tizac-de-Curton,1,227,119,"52,42",108,"47,58",2,"0,88","1,85",1,"0,44","0,93",105,"46,26","97,22",4,F,GÉNIN,Gaëlle,EXG,1,"0,44","0,95",10,F,BAJOU,Eloïse,FI,13,"5,73","12,38",9,M,GARANTO,Antoine,SOC,2,"0,88","1,9",3,F,SÉJOURNET,Agnès,ECO,3,"1,32","2,86",2,F,MOULARD,Jacqueline,DIV,0,0,0,8,F,LAMOTHE,Nolwenn,DIV,0,0,0,7,M,BOUDIÉ,Florent,REM,45,"19,82","42,86",1,M,POUVREAU,Charles,UDI,3,"1,32","2,86",5,M,GARRAUD,Jean-Paul,LR,20,"8,81","19,05",6,M,DELAMORTE,Julien,DLF,1,"0,44","0,95",11,F,CHADOURNE,Sandrine,FN,17,"7,49","16,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,11,11ème circonscription,532,Tizac-de-Lapouyade,1,390,193,"49,49",197,"50,51",4,"1,03","2,03",3,"0,77","1,52",190,"48,72","96,45",11,M,BEN HADJ SALEM,Marouni,EXG,2,"0,51","1,05",9,M,LABORDE,Sébastien,COM,0,0,0,8,F,LOSSON,Joëlle,FI,19,"4,87",10,1,F,LACOSTE,Michelle,SOC,17,"4,36","8,95",4,M,BOURNAZEAU,Bernard,DVG,0,0,0,2,F,GOGUET,Caroline,ECO,1,"0,26","0,53",10,M,RICHARD,Olivier,ECO,4,"1,03","2,11",6,F,DEPENVEILLER,Laetitia,DIV,0,0,0,14,F,LIGOZAT,Sabine,DIV,8,"2,05","4,21",12,F,HAMMERER,Véronique,REM,75,"19,23","39,47",5,F,CONTE JAUBERT,Mireille,LR,14,"3,59","7,37",13,M,LORIAUD,Xavier,DVD,14,"3,59","7,37",15,M,BALDÈS,Denis,DVD,10,"2,56","5,26",3,M,GIACOMOTTO,Georges,DLF,0,0,0,16,F,DIAZ,Edwige,FN,26,"6,67","13,68",7,M,JAY,François,EXD,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
