"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_LGT_1P","NB_LGT_2P","NB_LGT_3P","NB_LGT_4P","NB_LGT_5P","NB_LGT_6P","NB_LGT_DEMOLIS","NB_LGT_IND_CREES","NB_LGT_COL_CREES","NB_LGT_TOT_CREES","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","I_PISCINE","I_GARAGE","I_VERANDA","I_ABRIJARDIN","I_AUTREANNEXE","I_RESIDPRINC","I_RESIDSEC","I_PERSONNELLE","I_VENTE","I_LOCATION","I_LGTR_SENIORS","I_LGTR_ETUDIANTS","I_LGTR_TOURISME","I_LGTR_HOTELIERESOC","I_LGTR_SOCIAL","I_LGTR_HANDICAPES","I_LGTR_AUTRE","I_LGTR_AUTRE_LIBELLE","SDP_A1","SDP_B1","SDP_D1","SDP_ E1","SDP_F1","TYPE_OPERATION_CONSTR","PERIODE_DEVRT","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","74","74242","2019","07424219X0036","90","2",,"SAFILAF","05550073000053","5","rue","Eugene Faure",,,"38000","GRENOBLE",,"100",,"route","de l'Ancienne Gare",,,"74410","Saint-Jorioz",,"0377AH","0030AH","0027AH",1,5540,,,,0,13,21,13,3,0,2,0,50,50,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,452,3806,0,452,0,"12",2019-08-31,,
"84","74","74243","2019","07424319A0014","80","2",,"SCI ATHOS","40861751200012","18",,"ROUTE D'ANNEMASSE",,,"74160","SAINT-JULIEN-EN-GENEVOIS",,"100","18",,"ROUTE D'ANNEMASSE",,,"74160","SAINT JULIEN EN GENEVOIS",,"0015AP","0016AP","0021AP",2,6769,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,348,0,0,0,0,"1",2019-08-31,"2019-08-02",
"84","74","74243","2019","07424319A0043","90","2",,"VILLES ET VILLAGES CREATIONS","43871994000035","1",,"RUE CONRAD KILLIAN",,,"38950","SAINT MARTIN LE VINOUX",,"100",,,"AVENUE DE TERNIER / AVENUE",,,"74160","SAINT JULIEN EN GENEVOIS",,"0177BD","0178BD","0179BD",1,6966,,,,0,38,68,25,5,0,5,0,136,136,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,620,9857,0,620,0,"14",2019-08-31,,
"84","74","74256","2019","07425619A0007","32","2","SNC","SNC HPL VOUILLOUX","84415510100018","63",,"QUAI CHARLES DE GAULLE",,,"69006","LYON",,"100",,,"VOUILLOUX SUD",,,,"SALLANCHES",,"3293A","3295A",,2,3951,,,,0,22,23,8,2,0,0,0,55,55,"4","1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,3893,0,0,0,"7",2019-08-31,"2019-08-08",
"84","74","74258","2019","07425819C0013","30","2","SAS","SINFIMMO","38843252800056","1","Rue","Guy Moquet",,,"38100","GRENOBLE",,"100",,,"Voie Communale n_ 8","Les Drugeres",,"74340","SAMOENS",,"00090G",,,2,4879,,,,0,0,0,0,0,0,0,0,103,103,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,5394,0,0,0,"14",2019-08-31,"2019-08-02",
"84","74","74258","2019","07425819C0045","90","2","Societe Immobiliere","SCI LE PETIT DRU","43943434100012","8","Rue","de Romagny",,,"74100","ANNEMASSE",,"100",,"Chemi","des Longes",,,"74340","SAMOENS",,"3150ZD",,,1,0,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,99,0,0,0,"5",2019-08-31,,
"84","74","74267","2019","07426719X0009","10","2",,,,"152","chemi","de la grotte",,,"74320","sevrier",,"100","120",,"IMPASSE DE LA CERISAIE",,,"74320","SEVRIER",,"04050A",,,2,769,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,156,0,0,0,"5",2019-08-31,"2019-05-07",
"84","74","74267","2019","07426719X0020","32","2","SCI LES DEVINS","SCI LES DEVINS","388 703 910 00","59","impas","Des Fontanettes",,,"74320","SEVRIER",,"100",,"impas","des Fontanettes",,,"74320","SEVRIER",,"04830A","04530A","04510A",2,2757,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,202,129,0,0,0,"7",2019-08-31,"2019-08-23",
"84","74","74267","2019","07426719X0023","10","2",,,,"12","boule","COSTA DE BEAUREGARD","SEYNOD",,"74600","ANNECY",,"100","17","chemi","DE FORBACH","LA COMBE",,"74320","SEVRIER",,"0905AH","0501AH","0311AH",2,2002,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,170,0,0,0,"5",2019-08-31,"2019-08-28",
"84","74","74267","2019","07426719X0026","90","2",,,,,,"70 chemin DES VADIOS",,,"74320","SEVRIER",,"100",,,"LES VADIOS",,,"74320","SEVRIER",,"0909AC","0904AC","0903AC",1,1530,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,251,0,0,0,"5",2019-08-31,,
"84","74","74267","2019","07426719X0027","90","2",,"SARL  O AZUR","85002120500015","3","rue","Guillaume Fichet",,,"74000","ANNECY",,"100","813","route","Route du Col de Leschaux","LES VIGNES ROUGES",,"74320","SEVRIER",,"0084AH","0083AH",,1,1718,,,,0,0,0,4,0,0,0,4,0,4,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,178,399,0,178,399,"12",2019-08-31,,
"84","74","74267","2019","07426719X0028","90","2",,,,"90","chemi","DE L'ANCOLIE","Lieu-dit   Les Choseaux",,"74320","SEVRIER",,"100",,,"Acienne route d'Annecy","Les Vignes du Bessard",,"74320","SEVRIER",,"0057AB",,,1,1268,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,207,0,0,0,"5",2019-08-31,,
"84","74","74267","2019","07426719X0029","90","2",,"SCI EL LAGO","504 655 538 00",,"chemi","Des Rives","Lieu-dit  Villa Bella",,"74320","SEVRIER",,"100",,,"CHEMIN DES RIVES",,,"74320","SEVRIER",,"0174AK","0681AK","0495AK",1,3058,,,,0,0,0,0,0,1,1,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,162,185,0,162,0,"12",2019-08-31,,
"84","74","74276","2017","07427617C0043","90","2",,"TERACTEM","32592006400006","105","Avenu","de Geneve",,,"74000","ANNECY",,"100",,"Rue","des Corsins","TANINGES EST",,"74440","TANINGES",,"08190G","37840G","37860G",3,206,,,,0,0,0,2,0,0,0,0,2,2,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,172,0,0,0,"14",2019-08-31,"2018-04-10","2018-10-15"
"84","74","74276","2019","07427619C0020","10","2",,"NEXTIMMO","7898322557","1","Rue","Pierre Brossolette",,,"78220","VIROFLAY",,"100","166","Rue","du Pontcheret","AVONNEX",,"74440","TANINGES",,"18210G","18170G","01390G",2,1401,,,,0,1,0,0,0,0,0,1,0,1,,"2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,315,38,0,0,0,"7",2019-08-31,"2019-08-09",
"84","74","74281","2015","0742811520026","33","2",,"ALLIADE HABITAT","96050615200276","173",,"avenue Jean Jaures",,,"69007","LYON",,"100","13 ",,"chemin des Plantees et  58",,,"74200","THONON-LES-BAINS",,"90V","365V","386V",3,12872,,,,6,141,160,5,0,0,2,0,312,312,"6","1",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,343,18997,0,343,0,"14",2019-08-31,"2015-11-02","2018-10-26"
"84","74","74281","2019","0742811920006","90","2",,"HALPADES","32572025800020","6 ",,"avenue de Chambery",,,"74000","ANNECY",,"100","3 ",,"rue Casimir Capitan",,,,"THONON LES BAINS",,"216AU","218AU",,2,5872,,,,0,19,15,7,4,0,0,0,45,45,"4","1",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,3103,0,0,0,"14",2019-08-31,"2019-08-06",
"84","74","74281","2019","0742811920062","90","2",,"KAUFMAN ET BROAD SAVOIE","48522807600041","68",,"rue Cassiopee","Parc Altais",,"74650","CHAVANOD",,"100","1",,"avenue du Forchat et 50-52",,,,"THONON LES BAINS",,"422BN","423BN","364BN",1,2509,,,,0,31,37,7,1,0,3,0,76,76,"5",,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,600,4427,0,600,0,"12",2019-08-31,,
"84","74","74281","2019","0742811920064","90","2",,"SCI GSP IMMO","84331503700013","30",,"avenue des Genevriers",,,"74200","THONON-LES-BAINS",,"100",,,"Avenue de Ripaille",,,,"THONON LES BAINS",,"173AB","303AB","304AB",1,1581,,,,0,0,3,4,0,0,0,0,7,7,"3",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,587,0,0,0,"7",2019-08-31,,
"84","74","74282","2019","07428219A0061","10","2",,"A.I.S","52169432300028","180","route","des Futaies",,,"74370","VILLAZ",,"100",,,"ROUTE DE LA GARE",,,"74370","FILLIERE",,"0096AW",,,2,5598,,,,0,1,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,42,0,0,0,"14",2019-08-31,"2019-08-29",
"84","74","74282","2019","07428219A0067","90","2",,"KP PROMOTION","50085373400027",,,"340 rue de l'Eygala",,,"38430","MOIRANS",,"100","350",,"RUE SAINT FRANCOIS DE SALE","THORENS GLIERES",,"74570","FILLIERE",,"07610H","07600H","07590H",1,3038,,,,0,11,12,4,0,0,2,0,27,27,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1758,0,0,0,"7",2019-08-31,,
"84","74","74282","2019","07428219A0068","90","2",,"SCI MOAR","849648597",,,"7 chemin du Cret","ST MARTIN BELLEVUE",,"74370","FILLIERE",,"100","7",,"CHEMIN DU CRET","ST MARTIN BELLEVUE",,"74370","FILLIERE",,"0072AO","0071AO",,1,1684,,,,0,0,0,0,2,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,420,0,0,0,"5",2019-08-31,,
"84","74","74282","2019","07428219A0070","90","2",,,,"393","route","des Molliats","SAINT-MARTIN-BELLEVUE",,"74370","FILLIERE",,"100",,,"MERCIER","SAINT-MARTIN-BELLEVUE",,"74570","FILLIERE",,"0065AW",,,1,1094,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,104,0,0,0,"5",2019-08-31,,
"84","74","74284","2019","07428419C0007","90","2",,"IMMOPROD","48983814470002","35","CHEMI","DE MONTELLIER",,,"69370","SAINT DIDIER AU MONT D OR",,"100",,"ROUTE","DES ETAYERS",,,"74250","LA TOUR",,"44390A","44420A","44450A",1,0,,,,0,2,1,4,0,0,0,0,7,7,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,546,0,0,0,"7",2019-08-31,,
"84","74","74289","2019","07428919X0011","90","2",,,,"200",,"Route de Sur les Marais",,,"74150","VALLIERES SUR FIER",,"100",,,"Route de Verlioz","Verlioz",,"74150","VALLIERES SUR FIER",,"1541B",,,2,962,,,,0,0,0,0,2,0,0,2,0,2,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,220,0,0,0,"7",2019-08-31,"2019-07-31",
"84","74","74298","2019","07429819V0009","80","2","Family","SCI FAMILY","79932734100019","91 ",,"chemin de Servette","Domaine de la Colline",,"74100","VETRAZ-MONTHOUX",,"100","91 ",,"chemin de Servette",,,"74100","VETRAZ-MONTHOUX",,"3008D",,,2,818,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,180,30,18,0,18,"12",2019-08-31,"2019-07-16",
"84","74","74303","2019","07430319X0021","90","2",,,,"396","route","des Ailles",,,"74370","VILLAZ",,"100",,,,,,"74370","VILLAZ",,"4229OB",,,1,609,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,107,0,0,0,"5",2019-08-31,,
"84","74","74305","2019","07430519H0012","90","2","SAS","CABINET VINCIGUERRA","83995431000018","15C",,"AVENUE DE GENEVE",,,"74160","SAINT-JULIEN-EN-GENEVOIS",,"100","18",,"RUE ALBERT HENON",,,"74100","VILLE-LA-GRAND",,"3704A","3891A","3889A",1,1980,,,,0,0,0,6,0,0,0,6,0,6,"1",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,250,527,0,250,0,"12",2019-08-31,,
"84","74","74311","2019","07431119H0016","90","2",,"TIMKO IMMOBILIER","53752732700010","360","AVENU","JEAN MORIN",,,"74800","LA ROCHE SUR FORON",,"100","144","ROUTE","DE VOUAN","BOINSINGES LES CHAUFFES",,"74250","VIUZ EN SALLAZ",,"13680D","13670D","13700D",1,733,,,,0,0,0,4,0,0,0,4,0,4,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,148,390,0,0,0,"7",2019-08-31,,
"11","75","75102","2019","07510219V0031","90","2",,,,"12",,"rue Godot de Mauroy",,,"75009","PARIS",,"100","26",,"RUE DU SENTIER",,,"75002","PARIS 02",,"66AH",,,1,1137,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1682,55,0,0,0,"4",2019-08-31,,
"11","75","75105","2019","07510519V0022","90","2",,,,"169",,"rue Saint Jacques",,,"75005","PARIS",,"100","169",,"RUE SAINT JACQUES",,,"75005","PARIS 05",,"51BI",,,1,735,,,,0,4,0,0,0,0,0,0,4,4,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,73,3,165,0,73,"14",2019-08-31,,
"11","75","75106","2017","07510617V0034","10","2",,,,"21",,"rue Vavin",,,"75006","PARIS",,"100","4",,"RUE BREA",,,"75006","PARIS 06",,"30AT",,,2,117,,,,1,0,0,0,0,0,0,1,0,1,,"2",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,12,50,0,0,"14",2019-08-31,"2019-08-09",
"11","75","75106","2019","07510619V0012","80","2",,"7 CASSETTE","82185097100010","4",,"rue des Petits Peres",,,"75002","PARIS",,"100","7",,"RUE CASSETTE",,,"75006","PARIS 06",,"93BH",,,2,413,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1395,5,47,28,0,"14",2019-08-31,"2019-08-14",
"11","75","75109","2019","07510919V0008","90","2",,"PIERRE RENOVATION TRADITION","44204377400029","210",,"RUE SAINT-DENIS","FOND DE COUR",,"75002","PARIS",,"100","18",,"RUE DE NAVARIN",,,"75009","PARIS 09",,"66AF",,,2,3587,,,,0,0,0,0,0,0,0,0,31,31,,"2",1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,0,1381,2595,0,0,"14",2019-08-31,"2019-08-08",
"11","75","75110","2018","07511018V0044","80","2",,"JANUS II","44975518000014","12",,"rue Rambuteau",,,"75003","PARIS",,"100","186 B",,"RUE DU FAUBOURG SAINT-MART",,,"75010","PARIS 10",,"11BS",,,2,3342,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74,28,0,0,0,"4",2019-08-31,"2019-08-19",
"11","75","75111","2018","07511118V0059","30","2",,"Quadral Promotion",,"41",,"rue de la Chaussee d'Antin",,,"75009","PARIS",,"100","58",,"AVENUE PARMENTIER",,,"75011","PARIS 11",,"48BA",,,2,1073,,,,3,18,24,20,0,0,0,3,62,65,,"2",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,1107,3505,0,0,"14",2019-08-31,"2019-08-22",
"11","75","75111","2019","07511119V0060","90","2",,,,"4",,"rue Rene Villerme",,,"75011","PARIS",,"100","4",,"RUE RENE VILLERME",,,"75011","PARIS 11",,"46BN",,,1,734,,,,0,0,1,0,0,0,0,1,0,1,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1056,72,0,0,0,"14",2019-08-31,,
"11","75","75112","2018","07511218V0041","80","2",,,,"11",,"Boulevard de la Tour-Maubo",,,"75007","PARIS",,"100","21",,"BOULEVARD DE REUILLY",,,"75012","PARIS 12",,"13CB",,,2,279,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,279,99,0,0,0,"4",2019-08-31,"2019-08-05",
"11","75","75112","2019","07511219V0015","80","2",,,,"14",,"rue de Valenton",,,"94700","MAISONS ALFORT",,"100","38",,"RUE DE LA GARE DE REUILLY",,,"75012","PARIS 12",,"5CA",,,2,469,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,823,52,0,0,0,"4",2019-08-31,"2019-08-26",
"11","75","75112","2019","07511219V0037","90","2",,"ELOGIE SIEMP","55203820000069","8",,"boulevard d'Indochine",,,"75019","PARIS",,"100","98",,"QUAI DE LA RAPEE",,,"75012","PARIS 12",,"33EL",,,1,1064,,,,16,13,19,23,0,0,0,0,71,71,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,121,4943,0,0,"14",2019-08-31,,
"11","75","75114","2019","07511419P0020","80","2","SEML RIVP",,"55203270800216",,,,,,,,,,"7-19","AV","ANDRE RIVOIRE",,,"75014","PARIS",,"13BH",,,2,0,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4052,568,0,568,0,"12",2019-08-31,"2019-08-03",
"11","75","75115","2019","07511519V0053","90","2",,"PRODERIM","51400970300026","40",,"boulevard Henri Sellier",,,"92150","SURESNES",,"100","17",,"RUE LECOURBE",,,"75015","PARIS 15",,"19CT",,,1,682,,,,15,12,4,1,2,1,0,0,35,35,,,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,647,1660,0,221,0,"14",2019-08-31,,
"11","75","75115","2019","07511519V0058","90","2",,"DUKAN et MIARA","33265204900013","23",,"rue de Constantinople",,,"75008","PARIS",,"100","20",,"BOULEVARD PASTEUR",,,"75015","PARIS 15",,"15CS",,,1,88,,,,12,0,0,0,0,0,0,0,12,12,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,22,435,0,22,0,"14",2019-08-31,,
"11","75","75116","2019","07511619V0012","10","2",,"LEROUX CFJT","84230399500015","8",,"rue Leroux",,,"75016","PARIS",,"100","8",,"RUE LEROUX",,,"75016","PARIS 16",,"19FD",,,2,408,,,,0,0,0,0,0,1,0,1,0,1,,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,167,35,0,0,0,"7",2019-08-31,"2019-08-29",
"11","75","75117","2017","07511717V0041","32","2",,"SCCV MILLE ARBRES","821941382",,,"22 place Vendome",,,"75001","PARIS",,"100","16",,"BOULEVARD PERSHING",,,"75017","PARIS 17",,"9999VP",,,2,6461,,,,9,17,34,27,8,12,0,0,107,107,,"1",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,11329,0,0,0,"14",2019-08-31,"2019-08-30",
"11","75","75117","2019","07511719V0023","10","2",,"M.P.P.","84076732100010","65",,"Rue Saint-Dominique",,,"75007","PARIS",,"100","100",,"RUE LEMERCIER",,,"75017","PARIS 17",,"17DI",,,2,250,,,,0,0,0,0,0,0,0,1,0,1,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,0,0,0,"5",2019-08-31,"2019-08-21",
"11","75","75118","2019","07511819V0007","80","2",,"ECOLE REINE BLANCHE","84270723400014","50",,"rue de Rennes",,,"75006","PARIS",,"100","19",,"RUE MARX DORMOY",,,"75018","PARIS 18",,"35CI",,,2,1922,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,49,0,0,"14",2019-08-31,"2019-08-13",
"11","75","75118","2019","07511819V0011","20","2",,"REGIE IMMOBILIERE DE LA VILLE DE PARIS",,"13",,"avenue de la porte d'Itali",,,"75013","PARIS",,"100","6 B",,"PASSAGE RAMEY",,,"75018","PARIS 18",,"24BU",,,2,770,,,,0,0,0,0,0,0,0,0,33,33,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1902,0,0,0,"14",2019-08-31,"2019-08-14",
"11","75","75119","2018","07511918V0055","90","2",,,,"143",,"RUE SAINT DENIS",,,"75002","PARIS",,"100","22",,"RUE DU DOCTEUR POTAIN",,,"75019","PARIS 19",,"109DV",,,2,612,,,,0,2,0,0,0,0,0,0,2,2,,"2",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,559,102,0,16,0,"12",2019-08-31,"2019-08-06",
"11","75","75119","2019","07511919V0004","90","2",,"9 ROMAINVILLE","83317693600015","39",,"avenue Georges V",,,"75008","PARIS",,"100","9",,"RUE DE ROMAINVILLE",,,"75019","PARIS 19",,"61DW",,,2,908,,,,0,1,1,1,0,0,1,0,3,3,,"2",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,699,236,0,67,0,"14",2019-08-31,"2019-08-02",
"11","75","75119","2019","07511919V0007","90","2",,,,"13",,"RUE GILBERT CLERFAYT",,,"94300","VINCENNES",,"100","14",,"RUE BOURET",,,"75019","PARIS 19",,"17ES",,,2,358,,,,0,0,0,0,0,0,0,0,3,3,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,94,0,0,"14",2019-08-31,"2019-08-12",
"11","75","75120","2019","07512019V0024","90","2",,,,"100",,"avenue Charles de Gaulle",,,"92200","NEUILLY SUR SEINE",,"100","31",,"RUE PAUL STRAUSS",,,"75020","PARIS 20",,"6BI",,,2,182,,,,2,0,0,0,0,0,0,2,0,2,,"2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,280,59,0,0,0,"7",2019-08-31,"2019-08-05",
"11","75","75120","2019","07512019V0054","90","2",,"BL INVEST","84504162300024","187",,"rue d'Aguesseau",,,"92100","BOULOGNE BILLANCOURT",,"100","31",,"RUE HENRI CHEVREAU",,,"75020","PARIS 20",,"65AO",,,1,217,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,535,0,0,0,"14",2019-08-31,,
"28","76","76014","2019","07601419A0008","90","2",,"ALCEANE","48887534450002","444","avenu","du Bois au Coq",,,"76620","LE HAVRE",,"100","4","Rue","des Hautes Falaises",,,"76280","ANGERVILLE L'ORCHER",,"0213B","0216B",,1,520,,,,0,2,4,0,0,0,0,0,6,6,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,89,249,0,89,0,"14",2019-08-31,,
"28","76","76034","2019","07603419B0011","90","2",,,,"104",,"rue Joseph",,,"76250","DEVILLE-LES-ROUEN",,"100","237",,"route d'Auffay",,,"76850","SEVIS",,"308AB",,,1,12613,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,58,0,0,0,"4",2019-08-31,,
"28","76","76064","2019","07606419A0003","90","2",,"SCI BBF","815296801","24","rue","DU BOCAGE",,,"76280","BEAUREPAIRE",,"100","26","Rue","du Bocage",,,"76280","BEAUREPAIRE",,"0570A",,,1,2226,,,,0,1,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0,226,80,0,0,"14",2019-08-31,,
"28","76","76095","2019","07609519M0011","80","2",,"LOGEAL IMMOBILIERE","97568019000025","5","Rue","Saint Pierre",,"158","76194","YVETOT",,"100","59-63","Rue","des Canadiens",,,"76420","BIHOREL",,"0149AE","0884AE",,2,2394,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,721,0,0,0,0,"1",2019-08-31,"2019-08-19",
"28","76","76105","2019","07610519B0003","90","2",,"RTSR","843840885","152",,"Route de la Houssaye",,,"76690","LE BOCASSE",,"100","152",,"Route de la Houssaye",,,"76690","LE BOCASSE",,,,,1,0,,,,0,0,0,0,1,0,0,1,0,1,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,170,162,0,0,0,"7",2019-08-31,,
"28","76","76108","2019","07610819O0068","90","2",,,,,,"Cite de l'Agriculture - CS","Chemin de la Breteque",,"76238","BOIS GUILLAUME",,"100","137",,"rue des Champs",,,"76230","BOIS-GUILLAUME",,"1055AC","1092AC","1093AC",1,0,,,,2,6,5,7,0,0,1,0,20,20,"3",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,230,1600,0,230,0,"12",2019-08-31,,
"28","76","76116","2019","07611619M0010","80","2","SA","DEPREAUX","32565021600147","16","Rue","Georges Charpak",,,"76130","MONT-SAINT-AIGNAN",,"100","330","Rue","de Paris",,,"76520","BOOS",,"0074AH",,,2,4893,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-08-31,"2019-08-20",
"28","76","76116","2019","07611619M0016","90","2",,,,"99","ROUTE","de Rouen",,,"76520","BOOS",,"100","A","Rue","de Rouen",,,"76520","BOOS",,"0084AP",,,1,357,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,109,0,0,0,"5",2019-08-31,,
"28","76","76154","2019","07615419D0003","80","2","SCI FRENCIA",,"40756174500016","59","RUE","Saint roch",,,"95260","Beaumont-sur-Oise",,"100","1","RUE","de Monchy","Monchy le Preux",,"76340","Campneuseville",,"00740E","00540E","00750E",2,2156,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,80,29,0,0,0,"4",2019-08-31,"2019-07-29",
