Support d'identification,Catégorie,Déchetterie,Date,Heure,Produit,Quantité
27408,PARTICULIER,PINEUILH,10/08/2013,11:15:00,BOIS TRAITE,"0,00"
08705,PARTICULIER,PINEUILH,10/08/2013,10:56:00,BOIS TRAITE,"0,00"
01990,PARTICULIER,PINEUILH,10/08/2013,10:55:00,BOIS TRAITE,"0,00"
28550,PARTICULIER,PINEUILH,10/08/2013,10:55:00,TOUT VENANT ENCOMBRANTS,"0,00"
08317,PARTICULIER,PINEUILH,10/08/2013,10:43:00,BOIS TRAITE,"0,00"
01996,PARTICULIER,PINEUILH,10/08/2013,10:30:00,FERRAILLE,"0,00"
25647,PARTICULIER,PINEUILH,10/08/2013,10:12:00,BOIS TRAITE,"0,00"
02118,PARTICULIER,PINEUILH,10/08/2013,10:05:00,BOIS TRAITE,"0,00"
08705,PARTICULIER,PINEUILH,10/08/2013,10:05:00,BOIS TRAITE,"0,00"
08086,PARTICULIER,PINEUILH,10/08/2013,09:39:00,BOIS TRAITE,"0,00"
09022,PARTICULIER,PINEUILH,10/08/2013,09:35:00,BOIS TRAITE,"0,00"
09331,PARTICULIER,PINEUILH,10/08/2013,09:26:00,BOIS TRAITE,"0,00"
25577,PARTICULIER,PINEUILH,10/08/2013,09:01:00,BOIS TRAITE,"0,00"
01889,PARTICULIER,RIMONS,10/08/2013,17:42:00,,"0,00"
06981,PARTICULIER,RIMONS,10/08/2013,17:41:00,,"0,00"
00085,PARTICULIER,RIMONS,10/08/2013,17:32:00,,"0,00"
01874,PARTICULIER,RIMONS,10/08/2013,17:16:00,,"0,00"
14507,PARTICULIER,RIMONS,10/08/2013,17:00:00,,"0,00"
15335,PARTICULIER,RIMONS,10/08/2013,16:44:00,,"0,00"
24401,PARTICULIER,RIMONS,10/08/2013,16:39:00,,"0,00"
15478,PARTICULIER,RIMONS,10/08/2013,16:31:00,,"0,00"
28812,PARTICULIER,RIMONS,10/08/2013,16:26:00,,"0,00"
01179,PARTICULIER,RIMONS,10/08/2013,16:02:00,,"0,00"
15330,PARTICULIER,RIMONS,10/08/2013,16:00:00,,"0,00"
15206,PARTICULIER,RIMONS,10/08/2013,15:52:00,,"0,00"
05561,PARTICULIER,RIMONS,10/08/2013,15:36:00,,"0,00"
08665,PARTICULIER,RIMONS,10/08/2013,15:23:00,,"0,00"
03473,PROFESSIONNEL,RIMONS,10/08/2013,15:22:00,,"0,00"
06110,PARTICULIER,RIMONS,10/08/2013,15:20:00,,"0,00"
28812,PARTICULIER,RIMONS,10/08/2013,15:02:00,,"0,00"
15492,PARTICULIER,RIMONS,10/08/2013,14:59:00,,"0,00"
15492,PARTICULIER,RIMONS,10/08/2013,14:59:00,,"0,00"
28854,PARTICULIER,RIMONS,10/08/2013,14:53:00,,"0,00"
29072,PARTICULIER,RIMONS,10/08/2013,14:50:00,,"0,00"
28816,PARTICULIER,RIMONS,10/08/2013,14:45:00,,"0,00"
08027,PARTICULIER,RIMONS,10/08/2013,14:35:00,,"0,00"
15115,PARTICULIER,RIMONS,10/08/2013,14:29:00,,"0,00"
24856,PARTICULIER,RIMONS,10/08/2013,14:24:00,,"0,00"
05531,PARTICULIER,GENSAC,12/08/2013,17:51:00,DECHETS VERTS,"0,00"
28492,PARTICULIER,GENSAC,12/08/2013,17:28:00,NYLON,"0,00"
07844,PARTICULIER,GENSAC,12/08/2013,17:22:00,FERRAILLE,"0,00"
06917,PARTICULIER,GENSAC,12/08/2013,17:13:00,BOIS TRAITE,"0,00"
00066,PARTICULIER,GENSAC,12/08/2013,17:00:00,BOIS TRAITE,"0,00"
14775,PARTICULIER,GENSAC,12/08/2013,16:57:00,BOIS NON TRAITE,"0,00"
06922,PARTICULIER,GENSAC,12/08/2013,16:54:00,BOIS TRAITE,"0,00"
07258,PARTICULIER,GENSAC,12/08/2013,16:52:00,BOIS TRAITE,"0,00"
24821,PARTICULIER,GENSAC,12/08/2013,16:49:00,BOIS TRAITE,"0,00"
29661,PARTICULIER,GENSAC,12/08/2013,16:44:00,BOIS TRAITE,"0,00"
29416,PARTICULIER,GENSAC,12/08/2013,16:30:00,BOIS TRAITE,"0,00"
07241,PARTICULIER,GENSAC,12/08/2013,16:30:00,BOIS TRAITE,"0,00"
05852,PARTICULIER,GENSAC,12/08/2013,16:10:00,VERRE CASSE,"0,00"
03114,PROFESSIONNEL,GENSAC,12/08/2013,15:46:00,VERRE CASSE,"0,00"
01384,PARTICULIER,GENSAC,12/08/2013,15:39:00,VERRE CASSE,"0,00"
28552,PARTICULIER,GENSAC,12/08/2013,15:39:00,DMS,"0,00"
06935,PARTICULIER,GENSAC,12/08/2013,15:24:00,BOIS TRAITE,"0,00"
27464,PARTICULIER,GENSAC,12/08/2013,15:24:00,BOIS TRAITE,"0,00"
26714,PARTICULIER,GENSAC,12/08/2013,15:23:00,BOIS TRAITE,"0,00"
28572,PARTICULIER,GENSAC,12/08/2013,15:21:00,BOIS TRAITE,"0,00"
27412,PARTICULIER,GENSAC,12/08/2013,15:02:00,BOIS TRAITE,"0,00"
06917,PARTICULIER,GENSAC,12/08/2013,14:43:00,BOIS TRAITE,"0,00"
05729,PARTICULIER,GENSAC,12/08/2013,14:30:00,BOIS TRAITE,"0,00"
09314,PARTICULIER,GENSAC,12/08/2013,14:19:00,TOUT VENANT ENCOMBRANTS,"0,00"
09314,PARTICULIER,GENSAC,12/08/2013,14:19:00,BOIS TRAITE,"0,00"
27500,PARTICULIER,GENSAC,12/08/2013,14:06:00,BOIS TRAITE,"0,00"
04287,PARTICULIER,GENSAC,12/08/2013,14:06:00,BOIS TRAITE,"0,00"
07035,PROFESSIONNEL,GENSAC,12/08/2013,11:45:00,BOIS TRAITE,"0,00"
06929,PARTICULIER,GENSAC,12/08/2013,11:35:00,FERRAILLE,"0,00"
07835,PARTICULIER,GENSAC,12/08/2013,11:35:00,FERRAILLE,"0,00"
06930,PARTICULIER,GENSAC,12/08/2013,10:53:00,BOIS TRAITE,"0,00"
04275,PARTICULIER,GENSAC,12/08/2013,10:49:00,BOIS TRAITE,"0,00"
15419,PARTICULIER,GENSAC,12/08/2013,10:29:00,BOIS TRAITE,"0,00"
01958,PARTICULIER,GENSAC,12/08/2013,10:28:00,FERRAILLE,"0,00"
24673,PARTICULIER,GENSAC,12/08/2013,10:06:00,BOIS TRAITE,"0,00"
09314,PARTICULIER,GENSAC,12/08/2013,10:04:00,FERRAILLE,"0,00"
24013,PARTICULIER,PINEUILH,12/08/2013,09:47:00,FERRAILLE,"0,00"
05718,PARTICULIER,PINEUILH,12/08/2013,09:35:00,FERRAILLE,"0,00"
29850,PARTICULIER,PINEUILH,12/08/2013,09:31:00,FERRAILLE,"0,00"
28299,PARTICULIER,PINEUILH,12/08/2013,09:23:00,BOIS TRAITE,"0,00"
05025,PARTICULIER,PINEUILH,12/08/2013,09:18:00,BOIS TRAITE,"0,00"
14706,PARTICULIER,PINEUILH,12/08/2013,09:04:00,BOIS TRAITE,"0,00"
15517,PARTICULIER,PINEUILH,12/08/2013,09:00:00,BOIS NON TRAITE,"0,00"
06140,PARTICULIER,RIMONS,13/08/2013,17:46:00,,"0,00"
14507,PARTICULIER,RIMONS,13/08/2013,17:24:00,,"0,00"
01929,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,17:34:00,,"0,00"
29447,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,17:14:00,,"0,00"
08685,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,17:04:00,,"0,00"
25085,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,17:02:00,,"0,00"
24022,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,16:55:00,,"0,00"
24671,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,16:54:00,,"0,00"
24982,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,16:52:00,,"0,00"
25498,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,16:17:00,,"0,00"
25517,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,16:06:00,,"0,00"
07871,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,16:00:00,,"0,00"
01555,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,15:55:00,,"0,00"
29446,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,15:45:00,,"0,00"
03030,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,15:45:00,,"0,00"
08118,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,15:21:00,,"0,00"
24835,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,15:19:00,,"0,00"
07414,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,15:16:00,,"0,00"
29237,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,15:03:00,,"0,00"
25545,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:51:00,,"0,00"
03067,PROFESSIONNEL,SAUVETERRE DE GUYENNE,13/08/2013,14:37:00,,"0,00"
26547,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:33:00,,"0,00"
08152,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:30:00,,"0,00"
04707,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:14:00,,"0,00"
00755,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:14:00,,"0,00"
01003,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,14:05:00,,"0,00"
25945,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,11:45:00,,"0,00"
09600,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,11:44:00,,"0,00"
15151,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,11:39:00,,"0,00"
24982,PARTICULIER,SAUVETERRE DE GUYENNE,13/08/2013,11:06:00,,"0,00"
05995,PARTICULIER,RECYCLERIE,13/08/2013,12:19:00,,"0,00"
14442,PARTICULIER,RECYCLERIE,13/08/2013,12:19:00,,"0,00"
06488,PARTICULIER,RECYCLERIE,13/08/2013,12:18:00,,"0,00"
25577,PARTICULIER,RECYCLERIE,13/08/2013,12:18:00,,"0,00"
05531,PARTICULIER,RECYCLERIE,13/08/2013,12:18:00,,"0,00"
24703,PARTICULIER,RECYCLERIE,13/08/2013,12:18:00,,"0,00"
00415,PARTICULIER,RIMONS,13/08/2013,17:16:00,,"0,00"
04656,PARTICULIER,RIMONS,13/08/2013,17:09:00,,"0,00"
01078,PARTICULIER,RIMONS,13/08/2013,17:08:00,,"0,00"
08922,PARTICULIER,RIMONS,13/08/2013,17:05:00,,"0,00"
07346,PARTICULIER,RIMONS,13/08/2013,16:37:00,,"0,00"
00053,PARTICULIER,RIMONS,13/08/2013,16:22:00,,"0,00"
25174,PARTICULIER,RIMONS,13/08/2013,16:13:00,,"0,00"
24157,PARTICULIER,RIMONS,13/08/2013,15:46:00,,"0,00"
25029,PARTICULIER,RIMONS,13/08/2013,15:44:00,,"0,00"
05532,PARTICULIER,RIMONS,13/08/2013,15:43:00,,"0,00"
24832,PARTICULIER,RIMONS,13/08/2013,15:36:00,,"0,00"
08580,PARTICULIER,RIMONS,13/08/2013,15:30:00,,"0,00"
24709,PARTICULIER,RIMONS,13/08/2013,15:21:00,,"0,00"
07696,PARTICULIER,RIMONS,13/08/2013,15:15:00,,"0,00"
14799,PARTICULIER,RIMONS,13/08/2013,14:47:00,,"0,00"
05412,PARTICULIER,RIMONS,13/08/2013,14:30:00,,"0,00"
27175,PARTICULIER,RIMONS,13/08/2013,14:24:00,,"0,00"
25482,PARTICULIER,RIMONS,13/08/2013,14:22:00,,"0,00"
07696,PARTICULIER,RIMONS,13/08/2013,14:14:00,,"0,00"
15055,PARTICULIER,RIMONS,13/08/2013,14:04:00,,"0,00"
28597,PARTICULIER,RIMONS,13/08/2013,12:05:00,,"0,00"
24711,PARTICULIER,RIMONS,13/08/2013,11:52:00,,"0,00"
07696,PARTICULIER,RIMONS,13/08/2013,11:51:00,,"0,00"
24278,PARTICULIER,RIMONS,13/08/2013,11:42:00,,"0,00"
14621,PARTICULIER,RIMONS,13/08/2013,11:42:00,,"0,00"
02446,PARTICULIER,RIMONS,13/08/2013,11:40:00,,"0,00"
04806,PARTICULIER,RIMONS,13/08/2013,11:35:00,,"0,00"
15492,PARTICULIER,RIMONS,13/08/2013,11:34:00,,"0,00"
03506,PROFESSIONNEL,RIMONS,13/08/2013,11:25:00,,"0,00"
08541,PARTICULIER,RIMONS,13/08/2013,11:25:00,,"0,00"
25115,PARTICULIER,RIMONS,13/08/2013,11:20:00,,"0,00"
27029,PARTICULIER,RIMONS,13/08/2013,11:06:00,,"0,00"
14621,PARTICULIER,RIMONS,13/08/2013,10:58:00,,"0,00"
08018,PARTICULIER,RIMONS,13/08/2013,10:50:00,,"0,00"
15135,PARTICULIER,RIMONS,13/08/2013,10:12:00,,"0,00"
15115,PARTICULIER,RIMONS,13/08/2013,10:11:00,,"0,00"
26991,PARTICULIER,RIMONS,13/08/2013,10:06:00,,"0,00"
24709,PARTICULIER,RIMONS,13/08/2013,09:57:00,,"0,00"
06190,PARTICULIER,RIMONS,13/08/2013,09:56:00,,"0,00"
05014,PARTICULIER,RIMONS,13/08/2013,09:43:00,,"0,00"
28936,PARTICULIER,RIMONS,13/08/2013,09:39:00,,"0,00"
28935,PARTICULIER,RIMONS,13/08/2013,09:31:00,,"0,00"
15492,PARTICULIER,RIMONS,13/08/2013,09:27:00,,"0,00"
04808,PARTICULIER,RIMONS,13/08/2013,09:14:00,,"0,00"
07065,PARTICULIER,RIMONS,13/08/2013,09:11:00,,"0,00"
06192,PARTICULIER,RIMONS,13/08/2013,09:09:00,,"0,00"
05497,PARTICULIER,RIMONS,13/08/2013,09:06:00,,"0,00"
07692,PARTICULIER,RIMONS,13/08/2013,09:03:00,,"0,00"
14924,PARTICULIER,RIMONS,13/08/2013,08:59:00,,"0,00"
14514,PARTICULIER,RIMONS,13/08/2013,08:58:00,,"0,00"
24087,PARTICULIER,GENSAC,14/08/2013,09:34:00,BOIS TRAITE,"0,00"
28597,PARTICULIER,RIMONS,14/08/2013,15:15:00,,"0,00"
03056,PROFESSIONNEL,GENSAC,14/08/2013,09:24:00,BOIS TRAITE,"0,00"
05107,PARTICULIER,RIMONS,14/08/2013,14:52:00,,"0,00"
02826,PARTICULIER,GENSAC,14/08/2013,09:06:00,BOIS TRAITE,"0,00"
08604,PARTICULIER,RIMONS,14/08/2013,14:41:00,,"0,00"
06302,PARTICULIER,GENSAC,14/08/2013,09:03:00,NYLON,"0,00"
25051,PARTICULIER,RIMONS,14/08/2013,14:36:00,,"0,00"
09014,PARTICULIER,GENSAC,14/08/2013,08:59:00,NYLON,"0,00"
25475,PARTICULIER,RIMONS,14/08/2013,14:36:00,,"0,00"
08665,PARTICULIER,RIMONS,14/08/2013,14:29:00,,"0,00"
01596,PARTICULIER,RIMONS,14/08/2013,13:59:00,PAPIER,"0,00"
14507,PARTICULIER,RIMONS,14/08/2013,11:37:00,,"0,00"
06192,PARTICULIER,RIMONS,14/08/2013,11:31:00,,"0,00"
07365,PARTICULIER,RECYCLERIE,14/08/2013,14:04:00,,"0,00"
06159,PARTICULIER,RIMONS,14/08/2013,11:31:00,,"0,00"
25486,PARTICULIER,RECYCLERIE,14/08/2013,13:57:00,,"0,00"
24940,PARTICULIER,RIMONS,14/08/2013,11:15:00,,"0,00"
06926,PARTICULIER,RECYCLERIE,14/08/2013,11:34:00,,"0,00"
28812,PARTICULIER,RIMONS,14/08/2013,11:10:00,,"0,00"
26614,PARTICULIER,RECYCLERIE,14/08/2013,10:17:00,,"0,00"
28154,PARTICULIER,RIMONS,14/08/2013,11:08:00,,"0,00"
24278,PARTICULIER,RIMONS,14/08/2013,11:06:00,,"0,00"
26991,PARTICULIER,RIMONS,14/08/2013,10:56:00,,"0,00"
06159,PARTICULIER,RIMONS,14/08/2013,10:52:00,,"0,00"
15058,PARTICULIER,RIMONS,14/08/2013,10:49:00,,"0,00"
01663,PARTICULIER,RIMONS,14/08/2013,10:28:00,,"0,00"
27399,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,17:52:00,,"0,00"
03412,PROFESSIONNEL,SAUVETERRE DE GUYENNE,14/08/2013,17:36:00,,"0,00"
24671,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,17:28:00,,"0,00"
09471,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,17:25:00,,"0,00"
07894,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,17:05:00,,"0,00"
07365,PARTICULIER,RECYCLERIE,14/08/2013,14:04:00,,"0,00"
07978,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,16:44:00,,"0,00"
25486,PARTICULIER,RECYCLERIE,14/08/2013,13:57:00,,"0,00"
06148,PARTICULIER,RIMONS,14/08/2013,10:11:00,,"0,00"
08172,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,16:29:00,,"0,00"
06926,PARTICULIER,RECYCLERIE,14/08/2013,11:34:00,,"0,00"
24786,PARTICULIER,RIMONS,14/08/2013,10:10:00,,"0,00"
15002,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,16:29:00,,"0,00"
26614,PARTICULIER,RECYCLERIE,14/08/2013,10:17:00,,"0,00"
24268,PROFESSIONNEL,RIMONS,14/08/2013,10:03:00,,"0,00"
25527,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,16:06:00,,"0,00"
15212,PARTICULIER,RIMONS,14/08/2013,09:55:00,,"0,00"
29154,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,15:56:00,,"0,00"
15207,PARTICULIER,RIMONS,14/08/2013,09:45:00,TOUT VENANT ENCOMBRANTS,"0,00"
24919,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,15:44:00,,"0,00"
25180,PARTICULIER,RIMONS,14/08/2013,09:27:00,CARTON,"0,00"
01834,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,15:36:00,,"0,00"
14924,PARTICULIER,RIMONS,14/08/2013,09:17:00,,"0,00"
00910,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,15:19:00,,"0,00"
24786,PARTICULIER,RIMONS,14/08/2013,09:12:00,,"0,00"
01008,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,14:55:00,,"0,00"
26315,PARTICULIER,RIMONS,14/08/2013,08:59:00,,"0,00"
00003,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,14:55:00,,"0,00"
01757,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,14:52:00,,"0,00"
24023,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,14:32:00,,"0,00"
05549,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,14:15:00,,"0,00"
09600,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:44:00,,"0,00"
29332,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:43:00,,"0,00"
06167,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:39:00,,"0,00"
07395,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:27:00,,"0,00"
25529,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:26:00,,"0,00"
26998,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:18:00,,"0,00"
08729,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,11:10:00,,"0,00"
03048,PROFESSIONNEL,SAUVETERRE DE GUYENNE,14/08/2013,11:02:00,,"0,00"
27177,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,10:25:00,,"0,00"
07394,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,10:20:00,,"0,00"
08168,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,09:47:00,,"0,00"
03067,PROFESSIONNEL,SAUVETERRE DE GUYENNE,14/08/2013,09:38:00,,"0,00"
08007,PARTICULIER,SAUVETERRE DE GUYENNE,14/08/2013,09:38:00,,"0,00"
27441,PARTICULIER,GENSAC,14/08/2013,17:27:00,NYLON,"0,00"
07895,PARTICULIER,GENSAC,14/08/2013,17:22:00,VERRE CASSE,"0,00"
27727,PARTICULIER,GENSAC,14/08/2013,17:17:00,VERRE CASSE,"0,00"
24795,PARTICULIER,GENSAC,14/08/2013,17:07:00,DMS,"0,00"
08889,PARTICULIER,GENSAC,14/08/2013,17:07:00,VERRE CASSE,"0,00"
06325,PARTICULIER,GENSAC,14/08/2013,17:02:00,VERRE CASSE,"0,00"
02132,PARTICULIER,GENSAC,14/08/2013,16:56:00,VERRE CASSE,"0,00"
00025,PARTICULIER,GENSAC,14/08/2013,16:42:00,DMS,"0,00"
04246,PARTICULIER,GENSAC,14/08/2013,16:42:00,DMS,"0,00"
01626,PARTICULIER,GENSAC,14/08/2013,16:42:00,VERRE CASSE,"0,00"
01626,PARTICULIER,GENSAC,14/08/2013,16:42:00,VERRE CASSE,"0,00"
01626,PARTICULIER,GENSAC,14/08/2013,16:42:00,VERRE CASSE,"0,00"
01988,PARTICULIER,GENSAC,14/08/2013,16:36:00,VERRE CASSE,"0,00"
03414,PROFESSIONNEL,GENSAC,14/08/2013,16:07:00,VERRE CASSE,"0,00"
15011,PARTICULIER,GENSAC,14/08/2013,16:04:00,VERRE CASSE,"0,00"
25477,PARTICULIER,GENSAC,14/08/2013,16:01:00,VERRE CASSE,"0,00"
04244,PARTICULIER,GENSAC,14/08/2013,15:52:00,VERRE CASSE,"0,00"
24795,PARTICULIER,GENSAC,14/08/2013,15:52:00,VERRE CASSE,"0,00"
09041,PARTICULIER,GENSAC,14/08/2013,15:38:00,BOIS TRAITE,"0,00"
07835,PARTICULIER,GENSAC,14/08/2013,15:13:00,BOIS TRAITE,"0,00"
07835,PARTICULIER,GENSAC,14/08/2013,15:13:00,FERRAILLE,"0,00"
29680,PARTICULIER,GENSAC,14/08/2013,15:09:00,FERRAILLE,"0,00"
06926,PARTICULIER,GENSAC,14/08/2013,15:05:00,FERRAILLE,"0,00"
01988,PARTICULIER,GENSAC,14/08/2013,15:01:00,BOIS TRAITE,"0,00"
15021,PARTICULIER,GENSAC,14/08/2013,14:45:00,BOIS TRAITE,"0,00"
07840,PARTICULIER,GENSAC,14/08/2013,14:33:00,BOIS TRAITE,"0,00"
01942,PARTICULIER,GENSAC,14/08/2013,14:23:00,FERRAILLE,"0,00"
29241,PARTICULIER,GENSAC,14/08/2013,14:23:00,BOIS TRAITE,"0,00"
24633,PARTICULIER,GENSAC,14/08/2013,14:21:00,BOIS TRAITE,"0,00"
04258,PARTICULIER,GENSAC,14/08/2013,14:14:00,BOIS TRAITE,"0,00"
26418,PARTICULIER,GENSAC,14/08/2013,14:10:00,DECHETS VERTS,"0,00"
04243,PARTICULIER,GENSAC,14/08/2013,14:05:00,NYLON,"0,00"
24896,PARTICULIER,GENSAC,14/08/2013,13:59:00,NYLON,"0,00"
06464,PARTICULIER,GENSAC,14/08/2013,11:33:00,NYLON,"0,00"
04231,PARTICULIER,GENSAC,14/08/2013,11:25:00,NYLON,"0,00"
25099,PARTICULIER,RIMONS,14/08/2013,17:46:00,,"0,00"
09303,PARTICULIER,GENSAC,14/08/2013,11:22:00,NYLON,"0,00"
05408,PARTICULIER,RIMONS,14/08/2013,17:32:00,,"0,00"
04230,PARTICULIER,GENSAC,14/08/2013,11:22:00,NYLON,"0,00"
15492,PARTICULIER,RIMONS,14/08/2013,17:26:00,,"0,00"
05963,PARTICULIER,GENSAC,14/08/2013,11:08:00,NYLON,"0,00"
14507,PARTICULIER,RIMONS,14/08/2013,17:17:00,,"0,00"
01248,PARTICULIER,GENSAC,14/08/2013,11:07:00,NYLON,"0,00"
05336,PARTICULIER,RIMONS,14/08/2013,16:59:00,,"0,00"
06926,PARTICULIER,GENSAC,14/08/2013,10:58:00,NYLON,"0,00"
08769,PARTICULIER,RIMONS,14/08/2013,16:46:00,,"0,00"
04264,PARTICULIER,GENSAC,14/08/2013,10:51:00,NYLON,"0,00"
05357,PARTICULIER,RIMONS,14/08/2013,16:42:00,,"0,00"
04231,PARTICULIER,GENSAC,14/08/2013,10:48:00,NYLON,"0,00"
05473,PARTICULIER,RIMONS,14/08/2013,16:39:00,,"0,00"
08966,PARTICULIER,GENSAC,14/08/2013,10:46:00,NYLON,"0,00"
02567,PARTICULIER,RIMONS,14/08/2013,16:38:00,,"0,00"
06488,PARTICULIER,GENSAC,14/08/2013,10:39:00,NYLON,"0,00"
26472,PROFESSIONNEL,RIMONS,14/08/2013,16:37:00,,"0,00"
04267,PARTICULIER,GENSAC,14/08/2013,10:21:00,NYLON,"0,00"
08073,PARTICULIER,RIMONS,14/08/2013,16:32:00,,"0,00"
02826,PARTICULIER,GENSAC,14/08/2013,10:16:00,NYLON,"0,00"
02566,PARTICULIER,RIMONS,14/08/2013,16:14:00,,"0,00"
05722,PARTICULIER,GENSAC,14/08/2013,10:08:00,NYLON,"0,00"
24843,PARTICULIER,RIMONS,14/08/2013,16:07:00,,"0,00"
06917,PARTICULIER,GENSAC,14/08/2013,10:02:00,DECHETS VERTS,"0,00"
08354,PARTICULIER,RIMONS,14/08/2013,16:03:00,,"0,00"
04252,PARTICULIER,GENSAC,14/08/2013,10:02:00,BOIS TRAITE,"0,00"
01022,PARTICULIER,RIMONS,14/08/2013,15:52:00,,"0,00"
27471,PARTICULIER,GENSAC,14/08/2013,09:49:00,FERRAILLE,"0,00"
06598,PARTICULIER,RIMONS,14/08/2013,15:44:00,,"0,00"
28586,PARTICULIER,GENSAC,14/08/2013,09:48:00,BOIS TRAITE,"0,00"
01112,PARTICULIER,RIMONS,14/08/2013,15:25:00,,"0,00"
02118,PARTICULIER,GENSAC,14/08/2013,09:38:00,BOIS TRAITE,"0,00"
27028,PARTICULIER,RIMONS,14/08/2013,15:18:00,,"0,00"
27436,PARTICULIER,RECYCLERIE,16/08/2013,15:50:00,,"0,00"
01660,PARTICULIER,RECYCLERIE,16/08/2013,15:32:00,,"0,00"
25620,PROFESSIONNEL,SAUVETERRE DE GUYENNE,16/08/2013,17:15:00,,"0,00"
29568,PARTICULIER,RECYCLERIE,16/08/2013,10:39:00,,"0,00"
06139,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,17:11:00,,"0,00"
14442,PARTICULIER,RECYCLERIE,16/08/2013,10:39:00,,"0,00"
08040,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,17:10:00,,"0,00"
24022,PROFESSIONNEL,SAUVETERRE DE GUYENNE,16/08/2013,17:00:00,,"0,00"
27391,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,16:12:00,,"0,00"
06457,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,16:11:00,,"0,00"
05082,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,16:09:00,,"0,00"
09550,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,15:59:00,,"0,00"
00501,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,15:37:00,,"0,00"
04660,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,15:29:00,,"0,00"
25517,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,15:10:00,,"0,00"
25527,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,14:51:00,,"0,00"
25060,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,14:47:00,,"0,00"
14630,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,14:46:00,,"0,00"
01759,PARTICULIER,SAUVETERRE DE GUYENNE,16/08/2013,14:24:00,,"0,00"
